txn_date,mid,payment_method,gateway,status,txn_count,amount_local,currency,revenue_local,cost_local,gp_local,status_std,dq_failed_rules
,SA705652485,CARD,GW-ORION,Success,456,55579.89,SAR,1178.03,814.28,363.75,Success,DQ-T02
2024-08-30,EG559913630,CARD,GW-ATLAS,Success,1,-3904.64,EGP,-93.83,-60.51,-33.32,Success,DQ-T07
2026-02-02,EG245991238,TOKEN,GW-ATLAS,PENDING_REVIEW,1,308.84,EGP,0.0,1.03,-1.03,,DQ-T05
,AE836534480,TOKEN,GW-ORION,Success,2,1098.19,AED,27.24,15.04,12.2,Success,DQ-T02
2025-11-30,OM284198769,LDEBIT,GW-NIMBUS,Success,107,-1602.57,OMR,-14.48,-9.06,-5.42,Success,DQ-T07
2025-03-18,SA247197710,CARD,GW-ATLAS,PENDING_REVIEW,1,314.82,SAR,0.0,0.08,-0.08,,DQ-T05
,SA856834042,LDEBIT,GW-NIMBUS,Refunded,1,103.37,SAR,0.0,0.56,-0.56,Refunded,DQ-T02
2025-09-28,AE889475271,CARD,GW-NIMBUS,Success,48,2121.77,AED,2970.48,40.1,2930.38,Success,DQ-T09
,SA138962665,TOKEN,GW-ORION,Success,4,801.66,SAR,21.81,11.55,10.26,Success,DQ-T02
,SA966321681,CARD,GW-NIMBUS,Failed,1,144.53,SAR,0.0,0.06,-0.06,Failed,DQ-T02
2024-08-11,SA147303844,TOKEN,GW-ORION,Success,16,2668.66,SAR,3736.12,39.06,3697.06,Success,DQ-T09
2024-12-15,AE728035822,LDEBIT,GW-NIMBUS,Success,1,109.6,AED,153.44,0.66,152.78,Success,DQ-T09
2026-03-30,EG740706106,BNPL,GW-ATLAS,Success,1,8590.73,EGP,12027.02,297.93,11729.09,Success,DQ-T09
2025-06-14,SA256650029,CARD,GW-NIMBUS,Success,0,21453.76,SAR,537.82,332.28,205.54,Success,DQ-T08
2025-04-09,OM780225802,CARD,GW-NIMBUS,CHARGEBACK?,27,127.54,OMR,4.29,2.4,1.89,,DQ-T05
,SA416884588,CARD,GW-ORION,Failed,5,1034.26,SAR,0.0,0.22,-0.22,Failed,DQ-T02
2026-04-15,SA925677957,CARD,GW-ATLAS,PENDING_REVIEW,3,1525.14,SAR,37.69,23.07,14.62,,DQ-T05
2025-03-27,EG449636175,TOKEN,GW-NILE,UNKNOWN,12,4902.27,EGP,0.0,4.74,-4.74,,DQ-T05
2025-01-05,XX932225092,WALLET,GW-NILE,Failed,1,2725.12,EGP,0.0,0.39,-0.39,Failed,DQ-T04
,EG509980512,WALLET,GW-NILE,Success,21,6673.96,EGP,180.78,91.98,88.8,Success,DQ-T02
2025-10-20,XX171546746,TOKEN,GW-ATLAS,Voided,2,347.59,SAR,0.0,0.15,-0.15,Voided,DQ-T04
2025-09-10,SA508515348,BNPL,GW-ATLAS,Success,10,2026.52,SAR,2837.13,70.79,2766.34,Success,DQ-T09
2026-05-02,XX297281868,LDEBIT,GW-NILE,Failed,12,10147.45,EGP,0.0,4.95,-4.95,Failed,DQ-T04
2025-07-29,AE204415052,CARD,GW-ORION,Approved,0,490.0,AED,14.09,7.59,6.5,Success,DQ-T08
2026-04-05,EG373213017,TOKEN,GW-NILE,PENDING_REVIEW,1,1947.99,EGP,0.0,7.7,-7.7,,DQ-T05
2026-03-05,EG150005962,BNPL,GW-ATLAS,UNKNOWN,2,1071.86,EGP,0.0,2.06,-2.06,,DQ-T05
2024-07-16,XX719652715,LDEBIT,GW-NIMBUS,Success,5,955.86,SAR,12.06,5.15,6.91,Success,DQ-T04
2024-08-21,AE345303542,CARD,GW-ATLAS,Success,30,-1458.97,AED,-47.36,-29.42,-17.94,Success,DQ-T07
,SA247806531,CARD,GW-ATLAS,Success,22,991.03,SAR,18.25,20.55,-2.3,Success,DQ-T02
2026-01-02,EG873952802,TOKEN,GW-NILE,PENDING_REVIEW,1,1319.19,EGP,0.0,0.4,-0.4,,DQ-T05
2025-09-01,SA851607798,LDEBIT,GW-NIMBUS,UNKNOWN,63,3926.4,SAR,33.36,28.3,5.06,,DQ-T05
2024-08-03,AE861319254,CARD,GW-ATLAS,Success,9,-1531.53,AED,-39.56,-24.78,-14.78,Success,DQ-T07
,EG374768013,CARD,GW-NILE,Failed,4,1266.54,EGP,0.0,1.65,-1.65,Failed,DQ-T02
,SA550486234,CARD,GW-ATLAS,Success,12,1427.23,SAR,38.88,24.14,14.74,Success,DQ-T02
,EG345985720,CARD,GW-ATLAS,Voided,1,1547.33,EGP,0.0,1.03,-1.03,Voided,DQ-T02
,EG468145711,CARD,GW-NILE,Success,7,4801.39,EGP,150.68,76.66,74.02,Success,DQ-T02
2025-07-31,AE389283318,LDEBIT,GW-NIMBUS,SUCCESS,0,31630.43,AED,316.84,196.38,120.46,Success,DQ-T08
,SA189353734,CARD,GW-ORION,Refunded,1,57.99,SAR,0.0,0.56,-0.56,Refunded,DQ-T02
2025-11-21,EG696983188,CARD,GW-ATLAS,UNKNOWN,2,927.63,EGP,0.0,15.29,-15.29,,DQ-T05
2025-03-28,SA320986752,CARD,GW-NIMBUS,Success,174,-151602.91,SAR,-2465.05,-2089.05,-376.0,Success,DQ-T07
,AE348507314,TOKEN,GW-NIMBUS,Success,1,1605.69,AED,37.28,22.72,14.56,Success,DQ-T02
2025-04-30,XX987464253,LDEBIT,GW-NILE,Success,3,4554.1,EGP,55.14,23.66,31.48,Success,DQ-T04
2025-05-28,AE987618927,TOKEN,GW-NIMBUS,PENDING_REVIEW,62,2686.26,AED,83.08,52.41,30.67,,DQ-T05
,SA886598559,LDEBIT,GW-NIMBUS,Success,12,1828.86,SAR,22.26,10.25,12.01,Success,DQ-T02
2024-08-03,SA851607798,CARD,GW-NIMBUS,Success,0,5107.24,SAR,89.85,90.4,-0.55,Success,DQ-T08
,EG723843125,TOKEN,GW-ATLAS,Success,78,20497.55,EGP,862.2,601.51,260.69,Success,DQ-T02
2026-02-10,EG629727686,LDEBIT,GW-NILE,Success,0,1007.81,EGP,22.12,11.26,10.86,Success,DQ-T08
,EG345706176,LDEBIT,GW-NILE,Success,3,7531.15,EGP,93.63,35.69,57.94,Success,DQ-T02
2024-09-20,SA711632487,CARD,GW-ORION,CHARGEBACK?,65,2421.42,SAR,82.67,45.55,37.12,,DQ-T05
2025-07-14,AE934539772,CARD,GW-NIMBUS,PENDING_REVIEW,2,1015.57,AED,25.54,14.19,11.35,,DQ-T05
,SA865900656,CARD,GW-ATLAS,Success,8,965.72,SAR,25.6,16.3,9.3,Success,DQ-T02
2025-02-17,XX252794230,CARD,GW-ATLAS,Failed,1,5002.1,EGP,0.0,0.98,-0.98,Failed,DQ-T04
2026-03-19,SA856834042,LDEBIT,GW-NIMBUS,Success,16,1651.79,SAR,2312.51,10.13,2302.38,Success,DQ-T09
2026-02-01,EG529532780,TOKEN,GW-NILE,Success,0,4166.8,EGP,110.51,57.94,52.57,Success,DQ-T08
,SA385404287,CARD,GW-ORION,SETTLED,106,5410.08,SAR,158.45,93.01,65.44,Success,DQ-T02
2025-02-26,EG420159724,WALLET,GW-NILE,Success,1,2634.49,EGP,3688.29,23.06,3665.23,Success,DQ-T09
2025-01-01,SA900572493,LDEBIT,GW-NIMBUS,Success,9,-2209.33,SAR,-27.81,-11.46,-16.35,Success,DQ-T07
2025-02-13,EG373280861,CARD,GW-NILE,Success,9,-4492.53,EGP,-145.56,-77.99,-67.57,Success,DQ-T07
,EG686030808,WALLET,GW-NILE,Failed,70,58907.48,EGP,0.0,28.73,-28.73,Failed,DQ-T02
,SA710370541,TOKEN,GW-ORION,Refunded,1,524.65,SAR,0.0,0.56,-0.56,Refunded,DQ-T02
2025-03-25,EG193916126,LDEBIT,GW-NILE,CHARGEBACK?,15,3581.1,EGP,82.42,40.44,41.98,,DQ-T05
,EG724883181,TOKEN,GW-NILE,Voided,2,718.86,EGP,0.0,0.83,-0.83,Voided,DQ-T02
2025-12-11,EG760725891,LDEBIT,GW-NILE,Success,10,11398.77,EGP,15958.28,63.98,15894.3,Success,DQ-T09
2025-05-19,AE235728700,BNPL,GW-ATLAS,CHARGEBACK?,2,456.48,AED,0.0,0.15,-0.15,,DQ-T05
2025-12-15,XX459351469,CARD,GW-NILE,Success,123,50239.66,EGP,1705.26,942.25,763.01,Success,DQ-T04
2026-02-13,SA914955375,LDEBIT,GW-NIMBUS,Success,0,479.78,SAR,5.51,2.5,3.01,Success,DQ-T08
,SA502327003,CARD,GW-ORION,Failed,1,180.14,SAR,0.0,0.04,-0.04,Failed,DQ-T02
2026-01-29,SA660258875,CARD,GW-NIMBUS,CHARGEBACK?,2,376.53,SAR,0.0,0.11,-0.11,,DQ-T05
2025-03-02,SA165160063,TOKEN,GW-NIMBUS,Success,5,-1040.38,SAR,-27.6,-15.78,-11.82,Success,DQ-T07
2025-11-04,SA796857151,LDEBIT,GW-NIMBUS,Success,2,-3789.12,SAR,-40.24,-17.39,-22.85,Success,DQ-T07
,SA502327003,LDEBIT,GW-NIMBUS,Success,3,554.59,SAR,7.17,3.0,4.17,Success,DQ-T02
2026-03-29,EG336915801,BNPL,GW-NILE,PENDING_REVIEW,9,2545.92,EGP,118.87,77.04,41.83,,DQ-T05
,SA843654782,BANKTR,GW-NIMBUS,Success,39,155189.12,SAR,384.22,130.98,253.24,Success,DQ-T02
2026-06-12,AE282120405,LDEBIT,GW-NIMBUS,UNKNOWN,18,717.6,AED,11.81,6.2,5.61,,DQ-T05
,SA592705693,CARD,GW-ORION,Failed,1,956.94,SAR,0.0,0.04,-0.04,Failed,DQ-T02
2026-03-31,SA174215481,LDEBIT,GW-NIMBUS,UNKNOWN,10,2155.47,SAR,26.32,11.39,14.93,,DQ-T05
,EG361515615,CARD,GW-ATLAS,Refunded,1,714.08,EGP,0.0,7.47,-7.47,Refunded,DQ-T02
,AE776685743,TOKEN,GW-ORION,Success,4,1911.85,AED,48.36,26.3,22.06,Success,DQ-T02
2025-09-16,EG770407516,CARD,GW-NILE,PENDING_REVIEW,627,180821.85,EGP,7298.19,3889.56,3408.63,,DQ-T05
,AE410140017,CARD,GW-NIMBUS,Refunded,10,2132.44,AED,0.0,5.51,-5.51,Refunded,DQ-T02
2024-09-19,SA972748866,LDEBIT,GW-NIMBUS,Success,349,44504.84,SAR,62306.78,259.17,62047.61,Success,DQ-T09
2024-11-08,XX740179154,TOKEN,GW-NILE,Success,27,33767.12,EGP,950.61,495.3,455.31,Success,DQ-T04
2025-04-23,XX336242997,CARD,GW-ORION,Captured,398,49843.98,SAR,829.21,727.8,101.41,Success,DQ-T04
2025-11-17,SA897535524,TOKEN,GW-NIMBUS,CHARGEBACK?,2,1764.48,SAR,42.96,25.19,17.77,,DQ-T05
2025-01-12,SA474123129,BNPL,GW-ATLAS,Success,0,887.65,SAR,39.76,31.88,7.88,Success,DQ-T08
2026-02-28,EG271950140,WALLET,GW-NILE,SETTLED,0,1603.72,EGP,39.24,18.38,20.86,Success,DQ-T08
,OM334471218,CARD,GW-ATLAS,Refunded,3,60.3,OMR,0.0,0.17,-0.17,Refunded,DQ-T02
2025-11-24,EG293670432,LDEBIT,GW-NILE,Success,0,1056.2,EGP,18.5,9.63,8.87,Success,DQ-T08
,AE123781768,TOKEN,GW-ORION,Refunded,1,51.66,AED,0.0,0.55,-0.55,Refunded,DQ-T02
2025-06-21,SA847623511,LDEBIT,GW-NIMBUS,Success,10,-1107.2,SAR,-14.96,-6.67,-8.29,Success,DQ-T07
2025-05-22,EG873952802,LDEBIT,GW-NILE,CHARGEBACK?,2,2601.64,EGP,0.0,0.8,-0.8,,DQ-T05
,EG647433267,CARD,GW-NILE,Success,70,35246.23,EGP,1122.24,618.6,503.64,Success,DQ-T02
,SA586124263,CARD,GW-ORION,Failed,8,291.41,SAR,0.0,0.36,-0.36,Failed,DQ-T02
2025-02-24,EG537155658,TOKEN,GW-ATLAS,Success,85,-18564.24,EGP,-885.32,-589.32,-296.0,Success,DQ-T07
2024-08-15,EG537155658,WALLET,GW-NILE,Success,68,-14157.51,EGP,-441.6,-229.97,-211.63,Success,DQ-T07
2026-06-08,EG877654092,LDEBIT,GW-NILE,UNKNOWN,538,510903.48,EGP,4715.61,3037.72,1677.89,,DQ-T05
2024-11-10,AE861319254,TOKEN,GW-ATLAS,Success,4,703.21,AED,984.49,11.72,972.77,Success,DQ-T09
,EG770407516,TOKEN,GW-ATLAS,Success,223,62608.24,EGP,2571.71,1774.84,796.87,Success,DQ-T02
2024-08-10,XX725635710,LDEBIT,GW-NILE,Failed,1,366.23,EGP,0.0,0.39,-0.39,Failed,DQ-T04
2025-01-29,SA474123129,TOKEN,GW-NIMBUS,UNKNOWN,2,91.46,SAR,0.0,1.12,-1.12,,DQ-T05
,SA122822556,LDEBIT,GW-NIMBUS,Failed,1,52.89,SAR,0.0,0.06,-0.06,Failed,DQ-T02
2024-11-21,XX353597993,CARD,GW-NIMBUS,Failed,7,816.0,SAR,0.0,0.39,-0.39,Failed,DQ-T04
2024-09-14,SA416884588,TOKEN,GW-NIMBUS,UNKNOWN,1,206.85,SAR,0.0,0.06,-0.06,,DQ-T05
,EG813796112,CARD,GW-NILE,Success,3,7432.56,EGP,191.35,97.98,93.37,Success,DQ-T02
,EG920470377,CARD,GW-NILE,Success,12,15251.97,EGP,398.83,218.12,180.71,Success,DQ-T02
,AE468236624,CARD,GW-ORION,SETTLED,7,13561.8,AED,317.2,175.39,141.81,Success,DQ-T02
2025-01-17,EG955763785,LDEBIT,GW-NILE,CHARGEBACK?,3,2504.97,EGP,37.93,15.29,22.64,,DQ-T05
2026-01-02,EG611254298,WALLET,GW-NILE,Success,11,-3742.94,EGP,-96.32,-49.77,-46.55,Success,DQ-T07
2026-03-04,AE642488904,CARD,GW-ATLAS,Success,0,50077.41,AED,727.66,740.46,-12.8,Success,DQ-T08
2024-12-30,EG903275069,WALLET,GW-NILE,PENDING_REVIEW,12,6040.58,EGP,0.0,4.71,-4.71,,DQ-T05
2026-04-29,EG903275069,BNPL,GW-NILE,Success,60,-34218.23,EGP,-1526.82,-1010.11,-516.71,Success,DQ-T07
2025-02-01,EG537155658,CARD,GW-NILE,Success,207,-45715.31,EGP,-2143.97,-1093.75,-1050.22,Success,DQ-T07
2026-03-16,EG544696241,LDEBIT,GW-NILE,Success,1,-4146.52,EGP,-47.69,-18.6,-29.09,Success,DQ-T07
2024-10-15,SA972748866,LDEBIT,GW-NIMBUS,CHARGEBACK?,3,337.99,SAR,0.0,1.69,-1.69,,DQ-T05
2025-06-12,SA168621990,TOKEN,GW-ATLAS,Success,25,-2519.68,SAR,-72.84,-45.04,-27.8,Success,DQ-T07
,AE558189150,LDEBIT,GW-NIMBUS,Success,6,1535.59,AED,18.83,7.9,10.93,Success,DQ-T02
2026-01-01,EG908795816,BANKTR,GW-NILE,CHARGEBACK?,3,241841.66,EGP,540.08,157.78,382.3,,DQ-T05
,AE918231431,CARD,GW-ORION,Voided,1,907.52,AED,0.0,0.04,-0.04,Voided,DQ-T02
2026-05-02,EG792191738,WALLET,GW-NILE,PENDING_REVIEW,7,5768.23,EGP,0.0,2.89,-2.89,,DQ-T05
2025-05-07,EG792191738,WALLET,GW-NILE,Success,0,23972.81,EGP,534.21,246.48,287.73,Success,DQ-T08
2025-07-15,SA726680999,TOKEN,GW-ORION,CHARGEBACK?,2,138.28,SAR,4.14,2.29,1.85,,DQ-T05
,SA462175242,TOKEN,GW-ATLAS,Success,1,90.45,SAR,2.58,1.65,0.93,Success,DQ-T02
,AE208762198,BNPL,GW-ATLAS,Success,2,456.81,AED,19.46,15.93,3.53,Success,DQ-T02
2024-11-10,EG397022030,BANKTR,GW-NILE,Success,0,279761.75,EGP,644.3,188.94,455.36,Success,DQ-T08
,AE719619202,LDEBIT,GW-NIMBUS,Success,4,1566.42,AED,19.18,7.71,11.47,Success,DQ-T02
2025-07-25,EG728979434,LDEBIT,GW-NILE,Success,0,4060.52,EGP,49.03,18.2,30.83,Success,DQ-T08
2025-11-30,EG325044783,TOKEN,GW-NILE,Success,0,869.13,EGP,24.46,13.65,10.81,Success,DQ-T08
2025-02-12,EG987489356,LDEBIT,GW-NILE,Success,455,-131203.85,EGP,-2589.68,-1312.76,-1276.92,Success,DQ-T07
,EG792191738,WALLET,GW-NILE,Success,25,19062.28,EGP,430.11,199.52,230.59,Success,DQ-T02
,EG389262771,TOKEN,GW-NILE,REFUND,2,782.87,EGP,0.0,14.43,-14.43,Refunded,DQ-T02
2026-05-20,SA168621990,LDEBIT,GW-NIMBUS,PENDING_REVIEW,46,5194.34,SAR,71.27,31.14,40.13,,DQ-T05
2026-04-17,OM780225802,LDEBIT,GW-NIMBUS,Success,10,-49.27,OMR,-0.81,-0.39,-0.42,Success,DQ-T07
2024-09-28,XX152470752,CARD,GW-NIMBUS,Failed,2,350.87,AED,0.0,0.11,-0.11,Failed,DQ-T04
2025-10-22,EG622517179,LDEBIT,GW-NILE,Success,5,2469.13,EGP,3456.78,18.81,3437.97,Success,DQ-T09
2025-02-09,AE713987880,CARD,GW-ORION,PENDING_REVIEW,31,4860.55,AED,130.45,69.09,61.36,,DQ-T05
2024-10-12,AE836534480,TOKEN,GW-ORION,Success,2,645.66,AED,903.92,9.02,894.9,Success,DQ-T09
,EG537339465,WALLET,GW-NILE,Failed,30,12613.46,EGP,0.0,11.93,-11.93,Failed,DQ-T02
2026-02-08,EG920470377,BNPL,GW-NILE,Success,0,999.09,EGP,44.14,29.18,14.96,Success,DQ-T08
,EG161643120,WALLET,GW-NILE,Failed,1,857.3,EGP,0.0,0.41,-0.41,Failed,DQ-T02
2025-09-05,EG622719015,CARD,GW-ATLAS,PENDING_REVIEW,1,13248.15,EGP,0.0,1.02,-1.02,,DQ-T05
2024-10-03,EG676342880,WALLET,GW-NILE,Success,67,54463.84,EGP,76249.38,555.14,75694.24,Success,DQ-T09
2025-10-25,EG327245837,CARD,GW-NILE,Success,1,-9358.02,EGP,-218.68,-116.37,-102.31,Success,DQ-T07
2025-09-19,EG229215706,WALLET,GW-NILE,UNKNOWN,2,1145.19,EGP,28.2,12.84,15.36,,DQ-T05
,EG856875467,CARD,GW-NILE,Failed,16,6766.09,EGP,0.0,6.42,-6.42,Failed,DQ-T02
2025-03-10,XX908275709,CARD,GW-ORION,Success,6,48392.05,AED,809.21,621.7,187.51,Success,DQ-T04
2025-08-09,XX320377942,CARD,GW-ORION,Failed,1,182.07,SAR,0.0,0.04,-0.04,Failed,DQ-T04
,EG758836714,WALLET,GW-NILE,Success,3,2527.29,EGP,58.55,25.74,32.81,Success,DQ-T02
2026-04-08,XX631100105,CARD,GW-NIMBUS,Failed,3,684.72,AED,0.0,0.17,-0.17,Failed,DQ-T04
2026-03-22,EG215045135,LDEBIT,GW-NILE,Success,0,11318.35,EGP,86.63,47.65,38.98,Success,DQ-T08
2026-05-11,SA936227927,LDEBIT,GW-NIMBUS,PENDING_REVIEW,1,748.03,SAR,0.0,0.06,-0.06,,DQ-T05
2026-05-14,XX661077248,CARD,GW-ATLAS,Success,3,116.71,OMR,1.69,1.79,-0.1,Success,DQ-T04
,EG624580946,WALLET,GW-NILE,Success,120,25672.81,EGP,769.23,422.03,347.2,Success,DQ-T02
,SA124881724,CARD,GW-NIMBUS,Success,98,11219.18,SAR,225.38,175.35,50.03,Success,DQ-T02
2024-09-24,EG676342880,WALLET,GW-NILE,Success,0,57474.25,EGP,1286.24,582.04,704.2,Success,DQ-T08
,AE642488904,BNPL,GW-ATLAS,Success,8,9451.85,AED,270.89,327.24,-56.35,Success,DQ-T02
,OM781490538,CARD,GW-ATLAS,Success,4,248.68,OMR,5.66,3.74,1.92,Success,DQ-T02
2026-04-20,OM936304206,CARD,GW-ATLAS,Success,0,328.47,OMR,7.74,5.24,2.5,Success,DQ-T08
2025-08-18,EG676342880,WALLET,GW-NILE,PENDING_REVIEW,2,2423.09,EGP,0.0,14.84,-14.84,,DQ-T05
2026-02-12,SA586124263,LDEBIT,GW-NIMBUS,CHARGEBACK?,5,182.13,SAR,0.0,0.28,-0.28,,DQ-T05
2025-11-30,XX347308211,TOKEN,GW-NILE,Refunded,3,6321.42,EGP,0.0,22.94,-22.94,Refunded,DQ-T04
,OM436896345,CARD,GW-ATLAS,Success,74,241.39,OMR,8.3,5.62,2.68,Success,DQ-T02
2026-02-24,OM761036673,TOKEN,GW-ATLAS,PENDING_REVIEW,193,780.79,OMR,26.0,17.3,8.7,,DQ-T05
2025-10-13,EG550259154,WALLET,GW-NILE,UNKNOWN,1,326.5,EGP,0.0,0.4,-0.4,,DQ-T05
,AE348507314,BNPL,GW-ATLAS,Failed,2,3536.56,AED,0.0,0.15,-0.15,Failed,DQ-T02
2026-03-20,AE274153176,CARD,GW-ATLAS,UNKNOWN,3,4116.95,AED,100.07,60.84,39.23,,DQ-T05
,EG934454177,WALLET,GW-NILE,ERROR,10,13584.04,EGP,0.0,3.99,-3.99,Failed,DQ-T02
,AE671906697,TOKEN,GW-ORION,Voided,24,1523.25,AED,0.0,1.06,-1.06,Voided,DQ-T02
2026-05-22,EG220900048,WALLET,GW-NILE,UNKNOWN,1,1254.89,EGP,23.62,11.97,11.65,,DQ-T05
2024-10-02,EG310107271,LDEBIT,GW-NILE,Success,3,6588.11,EGP,9223.35,31.79,9191.56,Success,DQ-T09
,EG344164016,WALLET,GW-NILE,Success,28,8898.98,EGP,240.95,122.36,118.59,Success,DQ-T02
,SA473410995,LDEBIT,GW-NIMBUS,Success,3,626.93,SAR,7.78,3.33,4.45,Success,DQ-T02
2026-02-02,AE671906697,TOKEN,GW-ORION,UNKNOWN,22,1396.32,AED,0.0,0.97,-0.97,,DQ-T05
2024-08-05,EG987489356,WALLET,GW-NILE,Success,645,-184787.52,EGP,-4956.81,-2590.37,-2366.44,Success,DQ-T07
,AE870997409,CARD,GW-NIMBUS,Voided,2,292.16,AED,0.0,0.11,-0.11,Voided,DQ-T02
,EG279421850,CARD,GW-NILE,Voided,1,3282.01,EGP,0.0,0.4,-0.4,Voided,DQ-T02
,SA652586164,CARD,GW-ATLAS,Success,204,28279.72,SAR,553.09,468.93,84.16,Success,DQ-T02
,EG191889591,TOKEN,GW-NILE,Captured,22,31758.58,EGP,849.53,459.06,390.47,Success,DQ-T02
,SA781674979,LDEBIT,GW-NIMBUS,Failed,2,93.8,SAR,0.0,0.11,-0.11,Failed,DQ-T02
2026-01-28,AE782539735,CARD,GW-NIMBUS,Success,187,-7700.45,AED,-235.85,-148.6,-87.25,Success,DQ-T07
2024-10-28,XX567992220,LDEBIT,GW-NILE,Success,11,3834.41,EGP,67.99,34.24,33.75,Success,DQ-T04
,EG624580946,BNPL,GW-ATLAS,Failed,20,4348.92,EGP,0.0,20.39,-20.39,Failed,DQ-T02
2025-04-30,XX533086851,CARD,GW-NIMBUS,Failed,6,1129.6,SAR,0.0,0.34,-0.34,Failed,DQ-T04
2026-06-29,EG344164016,TOKEN,GW-NILE,Success,13,4343.75,EGP,6081.25,90.17,5991.08,Success,DQ-T09
2025-04-28,SA256650029,TOKEN,GW-NIMBUS,Success,58,7839.08,SAR,10974.71,123.88,10850.83,Success,DQ-T09
2025-09-22,XX755464272,LDEBIT,GW-NILE,Failed,1,1330.06,EGP,0.0,0.41,-0.41,Failed,DQ-T04
2024-07-04,EG643904514,CARD,GW-NILE,UNKNOWN,10,3962.29,EGP,0.0,3.85,-3.85,,DQ-T05
2025-09-16,SA182543031,TOKEN,GW-NIMBUS,Success,2,-291.86,SAR,-7.51,-4.57,-2.94,Success,DQ-T07
,SA589749602,LDEBIT,GW-NIMBUS,Failed,3,521.38,SAR,0.0,0.17,-0.17,Failed,DQ-T02
,AE273918504,BNPL,GW-ATLAS,Success,1,44.05,AED,1.94,1.6,0.34,Success,DQ-T02
2026-02-19,SA705652485,LDEBIT,GW-NIMBUS,UNKNOWN,6,737.68,SAR,0.0,0.34,-0.34,,DQ-T05
2025-02-08,XX663278908,TOKEN,GW-NILE,Voided,1,362.79,EGP,0.0,0.39,-0.39,Voided,DQ-T04
2025-04-27,SA435110503,BANKTR,GW-NIMBUS,Success,246,90863.96,SAR,127209.54,382.14,126827.4,Success,DQ-T09
2025-08-18,EG645057217,CARD,GW-NILE,Success,0,20922.18,EGP,564.26,290.9,273.36,Success,DQ-T08
2024-09-15,EG728358410,BNPL,GW-NILE,CHARGEBACK?,2,1925.99,EGP,78.81,56.24,22.57,,DQ-T05
2025-10-24,EG217500923,TOKEN,GW-ATLAS,CHARGEBACK?,10,6651.24,EGP,196.94,137.82,59.12,,DQ-T05
2025-05-25,XX353821572,CARD,GW-NILE,Success,4,2032.37,EGP,68.15,35.25,32.9,Success,DQ-T04
,SA914955375,CARD,GW-ORION,Failed,1,231.35,SAR,0.0,0.04,-0.04,Failed,DQ-T02
2026-06-29,AE595956042,TOKEN,GW-ORION,UNKNOWN,1,642.69,AED,0.0,0.55,-0.55,,DQ-T05
,SA851607798,LDEBIT,GW-NIMBUS,Success,74,4292.83,SAR,37.16,31.81,5.35,Success,DQ-T02
,OM933600305,TOKEN,GW-ATLAS,Success,2,73.23,OMR,1.87,1.16,0.71,Success,DQ-T02
,SA473410995,LDEBIT,GW-NIMBUS,Success,1,219.86,SAR,2.72,1.16,1.56,Success,DQ-T02
,OM107384993,TOKEN,GW-ATLAS,Success,8,180.97,OMR,3.22,2.96,0.26,Success,DQ-T02
,AE741353303,TOKEN,GW-ORION,Voided,1,38.59,AED,0.0,0.04,-0.04,Voided,DQ-T02
,EG150005962,CARD,GW-NILE,Failed,1,521.33,EGP,0.0,0.4,-0.4,Failed,DQ-T02
2025-06-02,EG911025364,CARD,GW-NILE,Success,0,15474.88,EGP,760.35,380.99,379.36,Success,DQ-T08
,EG853730833,CARD,GW-ATLAS,Success,14,15005.91,EGP,414.76,271.55,143.21,Success,DQ-T02
2024-10-21,EG873952802,TOKEN,GW-NILE,PENDING_REVIEW,62,75181.0,EGP,1385.3,1107.0,278.3,,DQ-T05
2025-12-31,SA112481566,CARD,GW-ORION,CAPTURED,31,-3102.84,SAR,-90.83,-46.7,-44.13,Success,DQ-T07
,SA815162718,TOKEN,GW-NIMBUS,Failed,1,169.77,SAR,0.0,0.06,-0.06,Failed,DQ-T02
,EG537339465,WALLET,GW-NILE,Success,212,81961.26,EGP,1436.61,1020.71,415.9,Success,DQ-T02
,EG934454177,LDEBIT,GW-NILE,Success,127,178746.44,EGP,1750.34,951.98,798.36,Success,DQ-T02
2025-11-27,SA764037736,CARD,GW-ORION,Success,652,-143317.57,SAR,-2719.93,-1982.81,-737.12,Success,DQ-T07
,EG680228975,WALLET,GW-NILE,Refunded,1,8756.56,EGP,0.0,7.64,-7.64,Refunded,DQ-T02
2026-01-15,SA865900656,CARD,GW-ATLAS,Success,0,1054.96,SAR,28.07,17.88,10.19,Success,DQ-T08
2025-04-29,SA165400141,CARD,GW-NIMBUS,CHARGEBACK?,6,221.41,SAR,7.59,4.45,3.14,,DQ-T05
2025-07-02,XX138468630,CARD,GW-ATLAS,Failed,61,891.69,OMR,0.0,0.47,-0.47,Failed,DQ-T04
,SA779341840,CARD,GW-ATLAS,Failed,19,3227.73,SAR,0.0,1.42,-1.42,Failed,DQ-T02
2026-03-20,EG614572570,CARD,GW-NILE,UNKNOWN,1,4907.46,EGP,0.0,0.41,-0.41,,DQ-T05
,AE618504164,LDEBIT,GW-NIMBUS,Refunded,2,111.1,AED,0.0,1.1,-1.1,Refunded,DQ-T02
,SA182543031,CARD,GW-ATLAS,Success,3,452.22,SAR,11.37,7.43,3.94,Success,DQ-T02
,AE467155530,CARD,GW-ORION,Voided,1,815.18,AED,0.0,0.04,-0.04,Voided,DQ-T02
2025-06-09,OM222996492,CARD,GW-NIMBUS,Success,4,2369.13,OMR,3316.78,32.08,3284.7,Success,DQ-T09
