merchant_key,mid,merchant_name,country_code,segment,vertical,integration_type,account_manager,lifecycle_status,live_date,last_txn_date,gmv_last_3m,gmv_prior_3m,gmv_fy26,revenue_fy26,gp_fy26,leakage_fy26,success_last_3m,failed_last_3m,gmv_change_3m_pct,health_status,success_rate_last_3m,flag_negative_gp,flag_billing_leakage,flag_low_success_rate,flag_declining,flag_inactive,flag_never_transacted,alert_count,as_of_month
867,SA569922329,Coral Distribution,SA,B2B,Distribution & Wholesale,Payment Links,Turki Al-Shammari,Active,2025-09-04,2026-06-30,645447.2369,587402.1892,1715683.9008,24126.730699999996,5502.4998,0.013400000000728902,221.0,22.0,0.0988165328070248,Stable,0.9094650205761317,0,0,0,0,0,0,0,202606
868,EG202927308,Bright Medical,EG,SME,Healthcare,Payment Links,Karim Ezzat,Active,2025-09-06,2026-06-26,2053.1232,2628.3663,7206.902700000001,162.9388,88.61839999999998,-0.00020000000000300078,57.0,13.0,-0.21885956306775053,Stable,0.8142857142857143,0,0,0,0,0,0,0,202606
869,EG676016275,Urban Wholesale,EG,B2B,Distribution & Wholesale,Direct API,Mai Ragab,Active,2025-11-28,2026-06-22,364169.42909999995,351299.0183,788797.0625,4451.2452,1487.8071,0.00020000000023049995,359.0,20.0,0.0366366261490915,Stable,0.9472295514511874,0,0,0,0,0,0,0,202606
870,SA719526386,Royal Online 870,SA,Online,E-commerce,Direct API,Omar Al-Anazi,Active,2025-10-14,2026-06-30,4719.264,7558.325400000001,16054.7093,362.6023,125.5733,0.005099999999995332,77.0,11.0,-0.3756204251275025,Stable,0.875,0,0,0,0,0,0,0,202606
871,AE733959111,Metro Academy,AE,SME,Education,Payment Links,Layla Haddad,Active,2025-09-02,2026-06-26,3395.6025,5000.4193,12903.5098,263.2511,125.2387,0.009100000000010587,17.0,4.0,-0.32093644626961576,Stable,0.8095238095238095,0,0,0,0,0,0,0,202606
872,AE501130180,Nova Grill 872,AE,Online,Food & Beverage,Hosted Checkout,Layla Haddad,Live - never transacted,2025-11-15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
873,EG572299512,Silver Grill 873,EG,SME,Food & Beverage,POS Terminal,Hany Soliman,Live - never transacted,2025-09-24,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
874,EG688244774,Coral Outlet 874,EG,SME,Retail,POS Terminal,Karim Ezzat,Active,2025-09-14,2026-06-30,52287.9635,51636.05130000001,144652.1151,3800.4638000000004,1472.9229,0.0006999999999451565,4222.0,442.0,0.01262513657778459,Stable,0.9052315608919382,0,0,0,0,0,0,0,202606
875,AE543834117,Zenith Streaming,AE,Online,Digital Services,Direct API,Layla Haddad,Active,2025-11-21,2026-06-30,60204.3048,49385.6638,116730.25950000001,3657.8432000000003,1585.6669,0.0114999999999554,4535.0,381.0,0.2190644038685574,Growing,0.9224979658258747,0,0,0,0,0,0,0,202606
876,EG544029480,Amber Online 876,EG,Online,E-commerce,Hosted Checkout,Nadia Fouad,Active,2025-10-13,2026-06-30,203647.8627,219248.20409999997,566010.6802000001,13482.7436,6316.8362,9.999999986102831e-05,8018.0,1104.0,-0.07115379331857423,Stable,0.878973909230432,0,0,0,0,0,0,0,202606
877,SA310301059,Swift Pharmacy,SA,SME,Healthcare,Payment Links,Turki Al-Shammari,Active,2025-09-14,2026-06-30,47128.6908,53901.62150000001,149668.49070000002,3702.1188,1737.389,-0.0154000000000423,1350.0,83.0,-0.12565356127551766,Stable,0.942079553384508,0,0,0,0,0,0,0,202606
878,EG451378434,Sand Pharmacy,EG,SME,Healthcare,Direct API,Nadia Fouad,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
879,AE852316595,Metro Mart 879,AE,SME,Retail,POS Terminal,Layla Haddad,Active,2025-09-17,2026-06-30,118695.586,126895.2813,340980.41390000004,8815.3904,4133.2465,-0.007700000000397698,4240.0,260.0,-0.06461781096977644,Stable,0.9422222222222222,0,0,0,0,0,0,0,202606
880,EG992942821,Crescent Learning,EG,Online,Education,E-commerce Plugin,Nadia Fouad,Active,2025-09-21,2026-06-30,3868.7032999999997,4806.3379,12925.5567,271.9477,127.32860000000001,-9.999999999981423e-05,43.0,5.0,-0.19508295494580202,Stable,0.8958333333333334,0,0,0,0,0,0,0,202606
881,EG562509706,Royal Logistics,EG,B2B,Logistics,Payment Links,Mai Ragab,Active,2025-09-19,2026-06-30,296743.8435,228027.6633,713159.6630000001,4370.6720000000005,846.6841000000001,-0.002100000000037396,775.0,31.0,0.3013501923650157,Growing,0.9615384615384616,0,0,0,0,0,0,0,202606
882,EG924302926,Nova Distribution,EG,B2B,Distribution & Wholesale,Payment Links,Mai Ragab,Active,2025-09-13,2026-06-30,931525.7707,907242.6234,2328712.7993,31502.9137,9233.3947,-0.0008999999989780999,691.0,86.0,0.026765880122558573,Stable,0.8893178893178894,0,0,0,0,0,0,0,202606
883,EG407965941,Prime Basket 883,EG,Online,E-commerce,Direct API,Karim Ezzat,Active,2025-11-05,2026-06-30,23242.6718,21898.52,53983.1841,1251.6348,483.9208,-0.001099999999951298,873.0,111.0,0.06138094263904591,Stable,0.8871951219512195,0,0,0,0,0,0,0,202606
884,AE264932236,Palm Advisory,AE,B2B,Professional Services,Payment Links,Layla Haddad,Active,2025-09-19,2026-06-30,156246.85080000001,204736.1116,478734.76340000005,3402.7147999999997,893.1742999999999,0.004200000000025643,924.0,31.0,-0.23683785152047396,Stable,0.9675392670157068,0,0,0,0,0,0,0,202606
885,SA913218070,Urban Mart 885,SA,SME,Retail,Payment Links,Omar Al-Anazi,Active,2025-09-21,2026-06-30,23557.7946,23067.319600000003,59133.7653,1372.3778,617.7346,0.00040000000001129876,578.0,62.0,0.02126276518057167,Stable,0.903125,0,0,0,0,0,0,0,202606
886,SA305216575,Royal Grill 886,SA,SME,Food & Beverage,Payment Links,Reem Al-Ghamdi,Live - never transacted,2025-09-21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
887,AE774868795,Amber Mart 887,AE,SME,Retail,POS Terminal,Yousef Al-Marri,Live - never transacted,2025-10-03,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
888,SA935953139,Falcon Trading,SA,B2B,Distribution & Wholesale,Payment Links,Reem Al-Ghamdi,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
889,EG245991238,Coral Streaming,EG,Online,Digital Services,Direct API,Nadia Fouad,Active,2025-10-24,2026-06-30,65304.047699999996,65772.7882,164537.17349999998,5847.6034,1744.0583,-0.0011000000001357,10792.0,1780.0,-0.0071266630597241415,Stable,0.8584155265669742,0,0,0,0,0,0,0,202606
890,EG349230375,Urban Stays,EG,Online,Travel & Hospitality,E-commerce Plugin,Mai Ragab,Churned,2025-10-02,2026-03-30,0.0,11233.616100000001,19363.626000000004,426.6952,172.64750000000004,-0.0007000000000018001,0.0,0.0,-1.0,Churned,,0,0,0,0,1,0,1,202606
891,EG841233405,Prime Shop 891,EG,Online,E-commerce,Direct API,Nadia Fouad,Active,2025-11-10,2026-06-30,28584.3847,34965.0082,76440.17079999999,1767.7473,697.8685,-1.4200012693477149e-14,999.0,114.0,-0.18248597178936166,Stable,0.8975741239892183,0,0,0,0,0,0,0,202606
892,SA819222940,Royal Kitchen 892,SA,SME,Food & Beverage,Payment Links,Turki Al-Shammari,Active,2025-10-01,2026-06-29,17918.2105,18367.696,48579.4215,1347.2747,501.0548,-0.007500000000021501,1388.0,111.0,-0.0244715232656289,Stable,0.9259506337558372,0,0,0,0,0,0,0,202606
893,AE712771156,Urban Grill 893,AE,SME,Food & Beverage,Payment Links,Yousef Al-Marri,Active,2025-10-04,2026-06-29,53088.395000000004,54413.955400000006,120155.4614,3410.077,1266.0085000000001,-0.0024000000000718013,4355.0,394.0,-0.024360669799791873,Stable,0.9170351652979575,0,0,0,0,0,0,0,202606
894,EG429684322,Palm Bakery 894,EG,SME,Food & Beverage,POS Terminal,Mai Ragab,Active,2025-11-03,2026-06-29,9815.9711,9489.8801,22249.7561,716.7194999999999,352.04359999999997,-0.0018999999999883385,1439.0,174.0,0.034361972602794034,Stable,0.8921264724116553,0,0,0,0,0,0,0,202606
895,SA652586164,Green Connect,SA,Enterprise,Telecom & Utilities,POS Terminal,Reem Al-Ghamdi,Active,2025-10-11,2026-06-30,1910515.1308999998,1865542.6667,4816245.9012,79539.2093,16188.822499999998,0.0431000000003222,53364.0,5061.0,0.024106907337344694,Stable,0.9133761232349166,0,0,0,0,0,0,0,202606
896,OM423695424,Pearl Supply,OM,B2B,Distribution & Wholesale,Payment Links,Salim Al-Harthy,Active,2025-10-06,2026-06-30,70888.9206,84337.1649,198092.89950000003,1350.0393000000001,231.00170000000003,-0.05759999999998639,22.0,0.0,-0.15945810267568059,Stable,1.0,0,0,0,0,0,0,0,202606
897,EG580628831,Coral Mart 897,EG,SME,Retail,Payment Links,Hany Soliman,Active,2025-10-13,2026-06-29,10041.528900000001,11797.0031,28120.3441,742.5637999999999,381.53819999999996,0.0014999999999998,634.0,111.0,-0.14880679314223447,Stable,0.851006711409396,0,0,0,0,0,0,0,202606
898,EG943952192,Metro Journeys,EG,Online,Travel & Hospitality,Direct API,Karim Ezzat,Active,2025-11-12,2026-06-30,183758.92710000003,133295.9799,361036.8469,8857.8985,3527.8641,-0.00020000000017709796,1578.0,164.0,0.378578162956286,Growing,0.9058553386911596,0,0,0,0,0,0,0,202606
899,AE718043205,Blue Pharmacy,AE,SME,Healthcare,Payment Links,Yousef Al-Marri,Active,2025-10-17,2026-06-30,23554.9409,25254.644,58784.9095,1262.9598,583.3292,-0.004699999999999601,347.0,34.0,-0.06730259591067682,Stable,0.910761154855643,0,0,0,0,0,0,0,202606
900,SA244366282,Falcon Supply,SA,B2B,Distribution & Wholesale,Payment Links,Reem Al-Ghamdi,Active,2025-10-14,2026-06-29,304120.85049999994,272142.0748,804669.0321,10895.271700000001,1826.672,-0.001099999999723501,125.0,10.0,0.11750765008865854,Stable,0.9259259259259259,0,0,0,0,0,0,0,202606
901,EG319798094,Falcon Medical,EG,SME,Healthcare,Payment Links,Karim Ezzat,Active,2025-10-19,2026-06-29,7450.379199999999,9723.3273,22886.335900000002,526.845,242.5414,-0.003299999999992067,224.0,28.0,-0.23376237679461856,Stable,0.8888888888888888,0,0,0,0,0,0,0,202606
902,EG563165212,Sand Stores 902,EG,SME,Retail,POS Terminal,Mai Ragab,Active,2025-11-12,2026-06-30,9756.6017,9990.506,22473.178,584.0121,268.53520000000003,0.00010000000001209996,862.0,96.0,-0.02341265797748384,Stable,0.8997912317327766,0,0,0,0,0,0,0,202606
903,EG442885235,Golden Cafe 903,EG,SME,Food & Beverage,Payment Links,Hany Soliman,Live - never transacted,2025-10-18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
904,EG305582435,Urban Legal,EG,SME,Professional Services,POS Terminal,Hany Soliman,Active,2025-11-09,2026-06-30,37926.788199999995,37416.6475,84578.4241,1696.8207,773.6796999999999,0.0032999999999884996,885.0,72.0,0.013634056872679368,Stable,0.9247648902821317,0,0,0,0,0,0,0,202606
905,EG303905612,Falcon Advisory,EG,SME,Professional Services,POS Terminal,Nadia Fouad,Active,2025-11-14,2026-06-29,4619.9871,5079.084,10565.945800000001,204.76510000000002,74.3296,0.0001000000000105,112.0,15.0,-0.09038970412775209,Stable,0.8818897637795275,0,0,0,0,0,0,0,202606
906,AE901431148,Bright Roastery 906,AE,SME,Food & Beverage,POS Terminal,Yousef Al-Marri,Active,2025-11-10,2026-06-30,3152.5064,4120.6019,8912.6403,254.6036,100.2222,-0.0045,218.0,26.0,-0.23494031296738457,Stable,0.8934426229508197,0,0,0,0,0,0,0,202606
907,AE364520535,Prime Mart 907,AE,SME,Retail,Payment Links,Yousef Al-Marri,Active,2025-10-22,2026-06-29,14462.748,15700.1415,35001.6504,779.2043,364.9222,0.0133000000000185,349.0,34.0,-0.07881416228000239,Stable,0.9112271540469974,0,0,0,0,0,0,0,202606
908,SA397646855,Royal Roastery 908,SA,Enterprise,Food & Beverage,E-commerce Plugin,Reem Al-Ghamdi,Active,2025-11-01,2026-06-30,974647.7620999999,979088.5752999999,2239936.2997000003,40938.3658,884.9802000000001,0.007100000000946301,71168.0,6270.0,-0.004535660319230339,Stable,0.9190319997933831,0,0,0,0,0,0,0,202606
909,AE817996070,Urban Journeys,AE,Online,Travel & Hospitality,E-commerce Plugin,Yousef Al-Marri,Active,2025-10-28,2026-06-30,73414.21900000001,64804.915700000005,172565.96670000002,4150.3146,1880.5567999999998,0.0123999999999282,247.0,25.0,0.13284954091839063,Stable,0.9080882352941176,0,0,0,0,0,0,0,202606
910,SA547888476,Zenith Tours,SA,Online,Travel & Hospitality,Direct API,Reem Al-Ghamdi,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
911,EG379278678,Amber Shop 911,EG,Online,E-commerce,Direct API,Nadia Fouad,Active,2025-12-21,2026-06-30,22205.4552,20347.220699999998,43250.784499999994,1046.6138999999998,432.99399999999997,-0.0028000000000075,604.0,72.0,0.0913262075149164,Stable,0.893491124260355,0,0,0,0,0,0,0,202606
912,EG182012188,Prime Kitchen 912,EG,SME,Food & Beverage,POS Terminal,Karim Ezzat,Active,2025-11-22,2026-06-30,24698.402000000002,25063.4803,55499.11619999999,1684.4113000000002,699.6074,0.0017999999998891,3065.0,421.0,-0.0145661454686322,Stable,0.8792312105565118,0,0,0,0,0,0,0,202606
913,EG719592790,Nova Schools,EG,SME,Education,POS Terminal,Nadia Fouad,Dormant,2025-11-21,2026-04-30,55786.2053,146929.9082,219969.8526,4357.091,2080.262,-0.000300000000152202,672.0,77.0,-0.6203209681172318,Dormant,0.897196261682243,0,0,0,0,1,0,1,202606
914,SA345312220,Zenith Stays,SA,Online,Travel & Hospitality,E-commerce Plugin,Reem Al-Ghamdi,Active,2025-11-17,2026-06-30,143435.7914,107830.20189999999,283494.148,5473.4419,2001.8111,0.0195000000002136,484.0,60.0,0.33020052705660385,Growing,0.8897058823529411,0,0,0,0,0,0,0,202606
915,EG187417841,Swift Travel,EG,Online,Travel & Hospitality,Direct API,Hany Soliman,Active,2025-12-12,2026-06-30,67636.8278,45893.8528,114878.03229999999,2258.6715999999997,887.1811,-0.0005000000000519867,343.0,46.0,0.47376660867313364,Growing,0.8817480719794345,0,0,0,0,0,0,0,202606
916,OM805525842,Oasis Basket 916,OM,Online,E-commerce,Direct API,Salim Al-Harthy,Active,2026-01-04,2026-06-30,766262.2107,497086.05929999996,1263348.2699999998,29480.9373,10457.2531,0.0855000000004224,20540.0,2121.0,0.5415081480640511,Growing,0.9064030713560743,0,0,0,0,0,0,0,202606
917,AE755836575,Coral Boutique 917,AE,SME,Retail,POS Terminal,Layla Haddad,Active,2025-11-09,2026-06-30,21833.375,23603.8232,52890.2574,1185.5493999999999,480.86099999999993,-0.010999999999995798,545.0,73.0,-0.0750068404172761,Stable,0.8818770226537217,0,0,0,0,0,0,0,202606
918,AE621587952,Cedar Advisory,AE,SME,Professional Services,Hosted Checkout,Yousef Al-Marri,Active,2025-11-07,2026-06-29,84536.7441,77481.5383,190502.903,5551.9119,2125.2931,-0.0142999999998207,1033.0,117.0,0.09105660464152138,Stable,0.8982608695652174,0,0,0,0,0,0,0,202606
919,EG579116624,Amber Schools,EG,SME,Education,POS Terminal,Nadia Fouad,Active,2025-11-14,2026-06-30,17877.3054,22015.5541,44137.325899999996,891.4499000000001,388.65070000000003,-0.0008999999999728999,206.0,23.0,-0.18796931847379666,Stable,0.8995633187772926,0,0,0,0,0,0,0,202606
920,AE538625118,Palm Shop 920,AE,Online,E-commerce,Hosted Checkout,Layla Haddad,Active,2025-11-12,2026-06-30,44768.855,41584.3121,91998.5668,2415.2392,792.6931000000001,-0.010400000000061001,740.0,121.0,0.07658039147892987,Stable,0.859465737514518,0,0,0,0,0,0,0,202606
921,SA223828690,Nova Legal,SA,SME,Professional Services,POS Terminal,Turki Al-Shammari,Active,2025-11-26,2026-06-30,32649.869599999998,29926.251,70396.6969,1508.4883,679.2126,0.0,613.0,45.0,0.09101101905480903,Stable,0.9316109422492401,0,0,0,0,0,0,0,202606
922,EG244216062,Zenith EdTech,EG,SME,Education,Payment Links,Mai Ragab,Active,2025-11-05,2026-06-29,4497.6764,5718.5045,11456.1887,240.4625,127.47999999999999,5.2692225582795515e-17,50.0,6.0,-0.21348730249316053,Stable,0.8928571428571429,0,0,0,0,0,0,0,202606
923,EG344758416,Sand Medical,EG,SME,Healthcare,POS Terminal,Nadia Fouad,Active,2025-11-19,2026-06-30,20780.822200000002,18075.7581,44333.7831,1026.6646,528.9581000000001,-0.0022000000000302004,680.0,61.0,0.1496514881995463,Stable,0.9176788124156545,0,0,0,0,0,0,0,202606
924,OM498407948,Palm Deals 924,OM,Online,E-commerce,Direct API,Salim Al-Harthy,Active,2025-12-07,2026-06-30,160714.72030000002,131250.2212,305792.53589999996,7506.3204000000005,2765.1848,0.0372000000000412,2073.0,361.0,0.2244910433720474,Growing,0.8516844700082169,0,0,0,0,0,0,0,202606
925,EG481378868,Pearl Digital,EG,Online,Digital Services,Direct API,Hany Soliman,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
926,EG877635192,Bright Cafe 926,EG,Online,Food & Beverage,E-commerce Plugin,Karim Ezzat,Live - never transacted,2025-11-15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
927,AE808773781,Nova Net,AE,B2B,Telecom & Utilities,Direct API,Yousef Al-Marri,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
928,EG538819871,Cedar Freight,EG,B2B,Logistics,Payment Links,Mai Ragab,Active,2025-11-10,2026-06-29,321511.4325,285255.0844,688021.2951,4317.1681,1146.4702,0.00030000000003831524,667.0,24.0,0.12710149645977706,Stable,0.9652677279305355,0,0,0,0,0,0,0,202606
929,AE254819908,Prime Shop 929,AE,Online,E-commerce,Direct API,Layla Haddad,Active,2026-02-11,2026-06-30,54876.1965,16070.668000000001,70946.8645,2067.3221000000003,844.8195000000001,-0.0097999999999416,761.0,95.0,2.414680491190534,Growing,0.889018691588785,0,0,0,0,0,0,0,202606
930,OM585008071,Sand Deals 930,OM,Online,E-commerce,Direct API,Salim Al-Harthy,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
931,AE368709978,Coral Roastery 931,AE,Online,Food & Beverage,Direct API,Layla Haddad,Active,2026-01-13,2026-06-30,117614.7999,66730.1483,184344.94819999998,5536.6956,2458.6172,0.0029999999999575895,7228.0,738.0,0.7625436612434442,Growing,0.9073562641225207,0,0,0,0,0,0,0,202606
932,EG166655022,Swift Online 932,EG,Online,E-commerce,Hosted Checkout,Hany Soliman,Active,2025-12-06,2026-06-30,216763.54700000002,212672.081,456841.2099,11005.651699999999,4927.2712,-0.00030000000026570003,9245.0,1021.0,0.01923837854391435,Stable,0.900545489966881,0,0,0,0,0,0,0,202606
933,SA679105691,Swift Boutique 933,SA,SME,Retail,Payment Links,Turki Al-Shammari,Active,2025-11-14,2026-06-29,75446.0717,69080.5281,153920.2822,3242.8901,1367.2312,0.004000000000189498,1747.0,155.0,0.0921467130474934,Stable,0.9185068349106204,0,0,0,0,0,0,0,202606
934,EG462840280,Swift Academy,EG,Online,Education,Direct API,Nadia Fouad,Active,2026-02-26,2026-06-30,121647.7929,18185.1291,139832.92200000002,2992.6992,1303.6065,0.00020000000017699997,1064.0,181.0,5.6894104645097086,Growing,0.8546184738955823,0,0,0,0,0,0,0,202606
935,EG163862782,Bright Market 935,EG,SME,Retail,POS Terminal,Mai Ragab,Active,2025-12-06,2026-06-30,5689.7403,4198.088599999999,10504.7672,261.5253,112.3294,-0.0007000000000037857,322.0,37.0,0.35531686968207427,Stable,0.8969359331476323,0,0,0,0,0,0,0,202606
936,SA776152011,Prime Cafe 936,SA,Online,Food & Beverage,Direct API,Turki Al-Shammari,Live - never transacted,2026-01-30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
937,SA973356827,Nova Traders,SA,B2B,Distribution & Wholesale,Payment Links,Reem Al-Ghamdi,Live - never transacted,2025-11-30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
938,OM410323148,Silver Care,OM,SME,Healthcare,Payment Links,Salim Al-Harthy,Active,2025-11-30,2026-06-30,33957.8933,34122.9127,73456.2806,1669.0765000000001,748.0626,-0.033299999999982906,723.0,65.0,-0.00483602913534393,Stable,0.9175126903553299,0,0,0,0,0,0,0,202606
939,EG369596833,Cedar Bakery 939,EG,SME,Food & Beverage,Payment Links,Nadia Fouad,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
940,AE468123038,Amber Care,AE,SME,Healthcare,POS Terminal,Yousef Al-Marri,Live - never transacted,2025-12-25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
941,AE468792000,Coral Roastery 941,AE,SME,Food & Beverage,POS Terminal,Yousef Al-Marri,Live - never transacted,2025-12-23,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
942,EG595418422,Bright Clinics,EG,Enterprise,Healthcare,Hosted Checkout,Hany Soliman,Active,2025-12-19,2026-06-30,1029739.7046,852459.4083,1923254.7432,34757.3335,11872.2232,-0.0013999999996483997,29651.0,3408.0,0.20796332889742833,Growing,0.8969115823225143,0,0,0,0,0,0,0,202606
943,EG659588181,Horizon Learning,EG,SME,Education,POS Terminal,Hany Soliman,Active,2025-12-26,2026-06-30,19332.4842,16083.0992,35415.5834,780.1568,375.7853,0.0016999999999498144,233.0,27.0,0.20203724167789738,Growing,0.8961538461538462,0,0,0,0,0,0,0,202606
944,SA324082703,Palm Logistics,SA,B2B,Logistics,Payment Links,Omar Al-Anazi,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
945,SA638552986,Green Basket 945,SA,Online,E-commerce,Direct API,Turki Al-Shammari,Active,2026-02-19,2026-06-30,55799.739,15261.9381,71061.6771,1838.1201999999998,761.8513,0.012400000000141399,893.0,149.0,2.656137158622076,Growing,0.8570057581573897,0,0,0,0,0,0,0,202606
946,OM875678169,Nova Outlet 946,OM,SME,Retail,POS Terminal,Salim Al-Harthy,Active,2025-12-31,2026-06-30,22310.897100000002,15089.310700000002,37400.207800000004,891.8065,416.5154,0.22749999999999898,584.0,56.0,0.47858954882544763,Growing,0.9125,0,0,0,0,0,0,0,202606
947,EG286763395,Urban Cafe 947,EG,SME,Food & Beverage,Payment Links,Karim Ezzat,Live - never transacted,2025-12-14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
948,EG833255534,Amber Journeys,EG,Online,Travel & Hospitality,Hosted Checkout,Nadia Fouad,Active,2026-01-03,2026-06-30,13092.250800000002,3843.2129,16935.4637,386.3981,155.5044,-0.00030000000001702515,58.0,16.0,2.4065900434503646,Stable,0.7837837837837838,0,0,0,0,0,0,0,202606
949,EG337514076,Metro Learning,EG,SME,Education,Payment Links,Nadia Fouad,Active,2025-12-09,2026-06-30,22428.859099999998,22204.1125,46140.4562,999.5639,479.6088000000001,-0.00010000000002459788,179.0,27.0,0.010121845671606941,Stable,0.8689320388349514,0,0,0,0,0,0,0,202606
950,SA743782337,Bright Grill 950,SA,SME,Food & Beverage,Payment Links,Omar Al-Anazi,Active,2025-12-11,2026-06-30,162201.3383,129315.11450000001,300611.9195,8393.9174,3329.2656000000006,0.004300000000057502,14592.0,1316.0,0.25431075034929496,Growing,0.9172743273824491,0,0,0,0,0,0,0,202606
951,EG647433267,Oasis Cloud,EG,Online,Digital Services,Direct API,Hany Soliman,Active,2026-02-12,2026-06-30,80486.8695,21642.0893,102128.9588,3295.5662,1426.6024000000002,0.001599999999953311,8479.0,1103.0,2.7189971995910764,Growing,0.8848883322897099,0,0,0,0,0,0,0,202606
952,SA475489116,Golden Consulting,SA,SME,Professional Services,Payment Links,Omar Al-Anazi,Active,2025-12-15,2026-06-30,70869.3602,52668.768299999996,124286.8671,2739.4132,1235.9161,0.0054999999998843,990.0,97.0,0.34556706920370495,Growing,0.9107635694572217,0,0,0,0,0,0,0,202606
953,EG718783003,Swift Mart 953,EG,SME,Retail,POS Terminal,Nadia Fouad,Active,2025-12-28,2026-06-28,10632.817,12048.652300000002,23040.5176,581.8573,300.0278,0.0004999999999881,596.0,72.0,-0.11750984796863981,Stable,0.8922155688622755,0,0,0,0,0,0,0,202606
954,AE568351745,Oasis Utilities,AE,B2B,Telecom & Utilities,Payment Links,Yousef Al-Marri,Active,2025-12-16,2026-06-25,651316.237,589384.4521,1271681.4952,19761.157100000004,3457.1276999999995,0.0108999999995945,16301.0,1835.0,0.10507875577534254,Stable,0.8988200264666961,0,0,0,0,0,0,0,202606
955,SA351197729,Urban Basket 955,SA,Online,E-commerce,E-commerce Plugin,Turki Al-Shammari,Active,2026-01-03,2026-06-30,257717.7405,150116.3415,407834.082,8070.2719,3348.0649000000003,-0.0034000000003405004,3716.0,364.0,0.7167867130574854,Growing,0.9107843137254902,0,0,0,0,0,0,0,202606
956,SA489370296,Amber Institute,SA,Online,Education,Hosted Checkout,Reem Al-Ghamdi,Active,2025-12-24,2026-06-30,384273.51139999996,356184.8993,744814.5094,16765.929999999997,6365.987799999999,0.0218000000004393,1788.0,271.0,0.0788596376634768,Stable,0.868382710053424,0,0,0,0,0,0,0,202606
957,EG711448909,Golden Games,EG,Online,Digital Services,Hosted Checkout,Mai Ragab,Live - never transacted,2026-01-18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
958,AE545350652,Pearl Trading,AE,B2B,Distribution & Wholesale,Direct API,Yousef Al-Marri,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
959,SA247806531,Green Digital,SA,Online,Digital Services,E-commerce Plugin,Reem Al-Ghamdi,Active,2025-12-23,2026-06-30,58476.8913,49288.3702,109325.3895,1693.7412,-201.8911,1129.1768,4293.0,579.0,0.18642371542648423,Stable,0.8811576354679803,1,1,0,0,0,0,2,202606
960,SA700672253,Metro Kitchen 960,SA,Online,Food & Beverage,Hosted Checkout,Turki Al-Shammari,Active,2026-01-07,2026-06-30,1515344.4128,932665.4825000002,2448009.8953,70825.4177,26346.23,0.0220999999974083,131533.0,19067.0,0.6247458936060709,Growing,0.8733930942895086,0,0,0,0,0,0,0,202606
