date_key,gateway,payment_method,country_code,success_count,failed_count,gmv_usd
20251213,GW-ORION,CARD,SA,7442,706,294891.1923
20251213,GW-ORION,TOKEN,AE,1815,33,61256.6316
20251213,GW-ORION,TOKEN,SA,1381,54,68909.5229
20251214,GW-ATLAS,BNPL,AE,243,66,11992.3624
20251214,GW-ATLAS,BNPL,EG,234,71,2840.3187
20251214,GW-ATLAS,BNPL,SA,881,266,28095.6665
20251214,GW-ATLAS,CARD,AE,449,65,36365.623
20251214,GW-ATLAS,CARD,EG,24494,2660,299295.6018
20251214,GW-ATLAS,CARD,OM,1497,191,74986.58
20251214,GW-ATLAS,CARD,SA,2498,333,89127.6294
20251214,GW-ATLAS,TOKEN,AE,38,0,1582.6168
20251214,GW-ATLAS,TOKEN,EG,1713,110,28535.912
20251214,GW-ATLAS,TOKEN,OM,513,36,11116.9049
20251214,GW-ATLAS,TOKEN,SA,1274,57,49381.136000000006
20251214,GW-NILE,BANKTR,EG,763,33,73320.6387
20251214,GW-NILE,BNPL,EG,199,52,4015.3537
20251214,GW-NILE,CARD,EG,10303,1119,178519.8532
20251214,GW-NILE,LDEBIT,EG,11554,699,154953.2846
20251214,GW-NILE,TOKEN,EG,2873,133,36110.6475
20251214,GW-NILE,WALLET,EG,15998,1960,211004.0267
20251214,GW-NIMBUS,BANKTR,AE,647,20,101845.149
20251214,GW-NIMBUS,BANKTR,OM,5,0,12715.0845
20251214,GW-NIMBUS,BANKTR,SA,336,14,116032.7893
20251214,GW-NIMBUS,CARD,AE,10634,903,480042.3905
20251214,GW-NIMBUS,CARD,OM,1655,166,43928.6606
20251214,GW-NIMBUS,CARD,SA,5036,405,249886.0318
20251214,GW-NIMBUS,LDEBIT,AE,1451,63,72312.5581
20251214,GW-NIMBUS,LDEBIT,OM,901,58,28294.1482
20251214,GW-NIMBUS,LDEBIT,SA,6799,394,308814.4954
20251214,GW-NIMBUS,TOKEN,AE,1834,68,81423.52100000001
20251214,GW-NIMBUS,TOKEN,OM,173,11,6953.8362
20251214,GW-NIMBUS,TOKEN,SA,1028,63,31818.8214
20251214,GW-ORION,CARD,AE,6947,538,292363.9862
20251214,GW-ORION,CARD,SA,8468,840,378063.5785
20251214,GW-ORION,TOKEN,AE,2003,54,68034.2653
20251214,GW-ORION,TOKEN,SA,1365,50,73899.40800000001
20251215,GW-ATLAS,BNPL,AE,230,72,9898.7992
20251215,GW-ATLAS,BNPL,EG,226,69,2531.3352
20251215,GW-ATLAS,BNPL,SA,877,262,26846.9736
20251215,GW-ATLAS,CARD,AE,974,118,60086.998
20251215,GW-ATLAS,CARD,EG,24685,3423,303656.1085
20251215,GW-ATLAS,CARD,OM,1516,200,44559.766
20251215,GW-ATLAS,CARD,SA,2691,340,90440.9733
20251215,GW-ATLAS,TOKEN,AE,47,4,1525.4268
20251215,GW-ATLAS,TOKEN,EG,1682,110,28479.8257
20251215,GW-ATLAS,TOKEN,OM,505,38,10903.6932
20251215,GW-ATLAS,TOKEN,SA,1253,75,48113.917100000006
20251215,GW-NILE,BANKTR,EG,1582,57,131173.6765
20251215,GW-NILE,BNPL,EG,208,42,3555.7308000000003
20251215,GW-NILE,CARD,EG,10205,1052,203613.3572
20251215,GW-NILE,LDEBIT,EG,11522,594,144167.9087
20251215,GW-NILE,TOKEN,EG,2865,133,36150.0133
20251215,GW-NILE,WALLET,EG,15768,1972,203396.2446
20251215,GW-NIMBUS,BANKTR,AE,684,24,164539.77670000002
20251215,GW-NIMBUS,BANKTR,SA,2016,33,138650.7493
20251215,GW-NIMBUS,CARD,AE,9676,1037,427918.12940000003
20251215,GW-NIMBUS,CARD,OM,1249,201,31414.9545
20251215,GW-NIMBUS,CARD,SA,5065,521,245706.4108
20251215,GW-NIMBUS,LDEBIT,AE,1632,112,81072.56880000001
20251215,GW-NIMBUS,LDEBIT,OM,908,49,27181.8725
20251215,GW-NIMBUS,LDEBIT,SA,6884,340,319016.7068
20251215,GW-NIMBUS,TOKEN,AE,1817,44,79893.9223
20251215,GW-NIMBUS,TOKEN,OM,164,9,6291.391500000001
20251215,GW-NIMBUS,TOKEN,SA,1039,76,32041.384000000002
20251215,GW-ORION,CARD,AE,7072,682,269809.5
20251215,GW-ORION,CARD,SA,8157,883,357661.771
20251215,GW-ORION,TOKEN,AE,1990,33,68660.8114
20251215,GW-ORION,TOKEN,SA,1421,38,71776.5601
20251216,GW-ATLAS,BNPL,AE,196,66,10065.2634
20251216,GW-ATLAS,BNPL,EG,203,62,2269.3830000000003
20251216,GW-ATLAS,BNPL,SA,906,245,29988.2078
20251216,GW-ATLAS,CARD,AE,508,86,47739.1068
20251216,GW-ATLAS,CARD,EG,24412,2885,301496.1444
20251216,GW-ATLAS,CARD,OM,1565,179,49318.4917
20251216,GW-ATLAS,CARD,SA,2599,346,104766.8907
20251216,GW-ATLAS,TOKEN,AE,69,8,1765.6366
20251216,GW-ATLAS,TOKEN,EG,1770,102,29524.4706
20251216,GW-ATLAS,TOKEN,OM,550,31,12184.6034
20251216,GW-ATLAS,TOKEN,SA,1217,66,46967.7359
20251216,GW-NILE,BANKTR,EG,1177,32,92232.1051
20251216,GW-NILE,BNPL,EG,216,56,3917.3141
20251216,GW-NILE,CARD,EG,10133,1012,173528.07690000001
20251216,GW-NILE,LDEBIT,EG,11440,684,141447.4847
20251216,GW-NILE,TOKEN,EG,2811,155,36852.7944
20251216,GW-NILE,WALLET,EG,15688,2090,199865.3457
20251216,GW-NIMBUS,BANKTR,AE,691,22,164784.3921
20251216,GW-NIMBUS,BANKTR,OM,2,1,5558.9597
20251216,GW-NIMBUS,BANKTR,SA,1113,33,117611.5414
20251216,GW-NIMBUS,CARD,AE,10726,1134,496410.271
20251216,GW-NIMBUS,CARD,OM,1681,234,45083.9529
20251216,GW-NIMBUS,CARD,SA,5041,484,270434.0665
20251216,GW-NIMBUS,LDEBIT,AE,1468,89,65823.7496
20251216,GW-NIMBUS,LDEBIT,OM,964,52,27788.0882
20251216,GW-NIMBUS,LDEBIT,SA,6668,385,305825.701
20251216,GW-NIMBUS,TOKEN,AE,1799,51,78431.8636
20251216,GW-NIMBUS,TOKEN,OM,183,7,6699.869900000001
20251216,GW-NIMBUS,TOKEN,SA,1064,63,33041.3734
20251216,GW-ORION,CARD,AE,6964,529,246140.1549
20251216,GW-ORION,CARD,SA,8447,851,366164.3733
20251216,GW-ORION,TOKEN,AE,1996,55,72002.034
20251216,GW-ORION,TOKEN,SA,1367,52,69162.3199
20251217,GW-ATLAS,BNPL,AE,223,69,10890.4344
20251217,GW-ATLAS,BNPL,EG,226,90,2731.4178
20251217,GW-ATLAS,BNPL,SA,831,229,25242.1869
20251217,GW-ATLAS,CARD,AE,487,64,40108.2124
20251217,GW-ATLAS,CARD,EG,24454,2833,307372.89269999997
20251217,GW-ATLAS,CARD,OM,1523,177,46533.9402
20251217,GW-ATLAS,CARD,SA,2343,317,84407.8532
20251217,GW-ATLAS,TOKEN,AE,50,7,1622.2762
20251217,GW-ATLAS,TOKEN,EG,1568,125,27927.9364
20251217,GW-ATLAS,TOKEN,OM,576,42,12893.3939
20251217,GW-ATLAS,TOKEN,SA,738,54,22066.384000000002
20251217,GW-NILE,BANKTR,EG,347,9,28318.086499999998
20251217,GW-NILE,BNPL,EG,207,49,3782.5044
20251217,GW-NILE,CARD,EG,9759,871,173370.9921
20251217,GW-NILE,LDEBIT,EG,11508,639,155870.6931
20251217,GW-NILE,TOKEN,EG,2864,161,38157.2118
20251217,GW-NILE,WALLET,EG,15813,2011,226231.6113
20251217,GW-NIMBUS,BANKTR,AE,70,3,85352.0518
20251217,GW-NIMBUS,BANKTR,OM,23,0,49260.2601
20251217,GW-NIMBUS,BANKTR,SA,467,9,49950.744
20251217,GW-NIMBUS,CARD,AE,10596,977,484819.6487
20251217,GW-NIMBUS,CARD,OM,1539,175,54642.2366
20251217,GW-NIMBUS,CARD,SA,5065,468,247447.68269999998
20251217,GW-NIMBUS,LDEBIT,AE,1519,96,42229.9713
20251217,GW-NIMBUS,LDEBIT,OM,857,51,26702.9649
20251217,GW-NIMBUS,LDEBIT,SA,6737,395,295668.6163
20251217,GW-NIMBUS,TOKEN,AE,1826,59,81777.7317
20251217,GW-NIMBUS,TOKEN,OM,158,8,6113.4463
20251217,GW-NIMBUS,TOKEN,SA,1003,65,31478.483
20251217,GW-ORION,CARD,AE,6888,586,153545.6419
20251217,GW-ORION,CARD,SA,8329,850,348362.2477
20251217,GW-ORION,TOKEN,AE,2082,72,69783.0741
20251217,GW-ORION,TOKEN,SA,1402,65,76397.56539999999
20251218,GW-ATLAS,BNPL,AE,237,64,12168.6072
20251218,GW-ATLAS,BNPL,EG,231,89,2966.8709
20251218,GW-ATLAS,BNPL,SA,951,247,31467.015900000002
20251218,GW-ATLAS,CARD,AE,849,103,47533.051
20251218,GW-ATLAS,CARD,EG,24360,2544,278599.3109
20251218,GW-ATLAS,CARD,OM,1449,199,46041.7163
20251218,GW-ATLAS,CARD,SA,2802,353,96623.9546
20251218,GW-ATLAS,TOKEN,AE,40,4,1638.1128999999999
20251218,GW-ATLAS,TOKEN,EG,1705,114,28624.434699999998
20251218,GW-ATLAS,TOKEN,OM,527,39,12476.9051
20251218,GW-ATLAS,TOKEN,SA,1240,45,48873.2001
20251218,GW-NILE,BANKTR,EG,1081,45,90426.4587
20251218,GW-NILE,BNPL,EG,221,59,3965.2877
20251218,GW-NILE,CARD,EG,10566,1011,182895.3238
20251218,GW-NILE,LDEBIT,EG,11675,533,143785.0808
20251218,GW-NILE,TOKEN,EG,2827,154,36974.2009
20251218,GW-NILE,WALLET,EG,15891,2087,200538.2654
20251218,GW-NIMBUS,BANKTR,AE,205,8,76184.7897
20251218,GW-NIMBUS,BANKTR,OM,9,1,18172.8739
20251218,GW-NIMBUS,BANKTR,SA,1705,34,139753.6907
20251218,GW-NIMBUS,CARD,AE,10459,1002,466910.5598
20251218,GW-NIMBUS,CARD,OM,1606,222,53039.4278
20251218,GW-NIMBUS,CARD,SA,5034,450,249833.54400000002
20251218,GW-NIMBUS,LDEBIT,AE,1565,83,47121.3591
20251218,GW-NIMBUS,LDEBIT,OM,862,69,26801.8203
20251218,GW-NIMBUS,LDEBIT,SA,6756,386,305082.5892
20251218,GW-NIMBUS,TOKEN,AE,1886,29,81185.6532
20251218,GW-NIMBUS,TOKEN,OM,177,6,6121.1704
20251218,GW-NIMBUS,TOKEN,SA,1007,60,30647.786699999997
20251218,GW-ORION,CARD,AE,6695,589,183426.3907
20251218,GW-ORION,CARD,SA,7668,815,328561.3098
20251218,GW-ORION,TOKEN,AE,2069,64,75004.7404
20251218,GW-ORION,TOKEN,SA,1398,51,74814.0667
20251219,GW-ATLAS,BNPL,AE,221,57,12884.64
20251219,GW-ATLAS,BNPL,EG,222,80,2989.7096
20251219,GW-ATLAS,BNPL,SA,736,235,24311.6612
20251219,GW-ATLAS,CARD,AE,481,71,27338.2246
20251219,GW-ATLAS,CARD,EG,21124,2228,223204.2823
20251219,GW-ATLAS,CARD,OM,1252,165,37022.8609
20251219,GW-ATLAS,CARD,SA,2196,253,74586.5784
20251219,GW-ATLAS,TOKEN,AE,64,5,2166.1021
20251219,GW-ATLAS,TOKEN,EG,1503,96,24565.5443
20251219,GW-ATLAS,TOKEN,OM,523,35,10970.9755
20251219,GW-ATLAS,TOKEN,SA,1105,57,40330.304
20251219,GW-NILE,BANKTR,EG,0,0,0.0
20251219,GW-NILE,BNPL,EG,200,54,3682.58
20251219,GW-NILE,CARD,EG,8861,848,135526.1446
20251219,GW-NILE,LDEBIT,EG,9877,510,115535.7046
20251219,GW-NILE,TOKEN,EG,2570,127,33241.7084
20251219,GW-NILE,WALLET,EG,13508,1607,152638.82570000002
20251219,GW-NIMBUS,BANKTR,AE,0,0,0.0
20251219,GW-NIMBUS,BANKTR,SA,0,0,0.0
20251219,GW-NIMBUS,CARD,AE,8974,780,396963.9158
20251219,GW-NIMBUS,CARD,OM,1526,184,38180.4683
20251219,GW-NIMBUS,CARD,SA,4041,329,185225.2957
20251219,GW-NIMBUS,LDEBIT,AE,1224,40,35239.066
20251219,GW-NIMBUS,LDEBIT,OM,797,42,24753.5499
20251219,GW-NIMBUS,LDEBIT,SA,5451,310,241270.816
20251219,GW-NIMBUS,TOKEN,AE,1683,53,72931.4527
20251219,GW-NIMBUS,TOKEN,OM,157,6,6086.6320000000005
20251219,GW-NIMBUS,TOKEN,SA,866,41,27411.0054
20251219,GW-ORION,CARD,AE,5961,498,141330.7774
20251219,GW-ORION,CARD,SA,7204,742,289197.0774
20251219,GW-ORION,TOKEN,AE,1792,74,65096.4059
20251219,GW-ORION,TOKEN,SA,1249,42,66993.6053
20251220,GW-ATLAS,BNPL,AE,244,71,14261.9278
20251220,GW-ATLAS,BNPL,EG,222,87,2187.8258
20251220,GW-ATLAS,BNPL,SA,765,245,24153.7146
20251220,GW-ATLAS,CARD,AE,377,48,28699.0743
20251220,GW-ATLAS,CARD,EG,21285,2854,223698.99279999998
20251220,GW-ATLAS,CARD,OM,1200,124,38360.3123
20251220,GW-ATLAS,CARD,SA,2164,267,73246.75200000001
20251220,GW-ATLAS,TOKEN,AE,35,5,1668.0682
20251220,GW-ATLAS,TOKEN,EG,1529,97,24459.2696
20251220,GW-ATLAS,TOKEN,OM,449,35,10308.8166
20251220,GW-ATLAS,TOKEN,SA,1122,59,42503.280099999996
20251220,GW-NILE,BANKTR,EG,0,0,0.0
20251220,GW-NILE,BNPL,EG,184,65,3422.3226
20251220,GW-NILE,CARD,EG,9150,980,135768.5385
20251220,GW-NILE,LDEBIT,EG,10178,509,113729.0536
20251220,GW-NILE,TOKEN,EG,2559,111,32437.6409
20251220,GW-NILE,WALLET,EG,13568,1643,152437.3098
20251220,GW-NIMBUS,BANKTR,AE,0,0,0.0
20251220,GW-NIMBUS,BANKTR,SA,0,0,0.0
20251220,GW-NIMBUS,CARD,AE,8714,801,397390.3742
20251220,GW-NIMBUS,CARD,OM,1541,205,38994.1224
20251220,GW-NIMBUS,CARD,SA,4151,392,185931.7947
20251220,GW-NIMBUS,LDEBIT,AE,1118,44,33870.8154
20251220,GW-NIMBUS,LDEBIT,OM,779,54,24491.6254
20251220,GW-NIMBUS,LDEBIT,SA,5813,336,254936.6481
20251220,GW-NIMBUS,TOKEN,AE,1607,70,69324.3948
20251220,GW-NIMBUS,TOKEN,OM,154,6,5459.5579
20251220,GW-NIMBUS,TOKEN,SA,904,55,28500.6344
20251220,GW-ORION,CARD,AE,5855,453,136740.7053
20251220,GW-ORION,CARD,SA,7183,790,288857.3042
20251220,GW-ORION,TOKEN,AE,1482,56,46710.2602
20251220,GW-ORION,TOKEN,SA,1247,54,59345.5815
20251221,GW-ATLAS,BNPL,AE,221,82,9757.8922
20251221,GW-ATLAS,BNPL,EG,212,65,2159.1826
20251221,GW-ATLAS,BNPL,SA,854,252,26091.6398
20251221,GW-ATLAS,CARD,AE,885,105,66802.8865
20251221,GW-ATLAS,CARD,EG,24277,2605,296470.8482
20251221,GW-ATLAS,CARD,OM,1487,181,65822.2627
20251221,GW-ATLAS,CARD,SA,2445,335,100581.5067
20251221,GW-ATLAS,TOKEN,AE,73,5,1854.2791
20251221,GW-ATLAS,TOKEN,EG,1602,121,27598.5075
20251221,GW-ATLAS,TOKEN,OM,584,32,13255.8128
20251221,GW-ATLAS,TOKEN,SA,1250,70,48811.192200000005
20251221,GW-NILE,BANKTR,EG,1257,40,94433.4521
20251221,GW-NILE,BNPL,EG,238,57,4351.5932
20251221,GW-NILE,CARD,EG,9444,981,186458.9782
20251221,GW-NILE,LDEBIT,EG,11377,603,145345.36490000002
20251221,GW-NILE,TOKEN,EG,2940,150,37687.6152
20251221,GW-NILE,WALLET,EG,15673,2081,205349.99159999998
20251221,GW-NIMBUS,BANKTR,AE,274,4,180971.5045
20251221,GW-NIMBUS,BANKTR,SA,593,5,163505.4562
20251221,GW-NIMBUS,CARD,AE,10712,1059,494313.1029
20251221,GW-NIMBUS,CARD,OM,1680,199,43507.4125
20251221,GW-NIMBUS,CARD,SA,4932,477,253649.7493
20251221,GW-NIMBUS,LDEBIT,AE,1635,74,79786.7719
20251221,GW-NIMBUS,LDEBIT,OM,1018,61,41941.5603
20251221,GW-NIMBUS,LDEBIT,SA,6494,358,289444.8143
20251221,GW-NIMBUS,TOKEN,AE,1863,88,81653.8898
20251221,GW-NIMBUS,TOKEN,OM,198,7,7225.4617
20251221,GW-NIMBUS,TOKEN,SA,1049,75,34982.2106
20251221,GW-ORION,CARD,AE,7081,601,278451.1831
20251221,GW-ORION,CARD,SA,8096,787,366636.3791
20251221,GW-ORION,TOKEN,AE,1979,83,70851.1833
20251221,GW-ORION,TOKEN,SA,1336,73,69175.9653
20251222,GW-ATLAS,BNPL,AE,205,56,10598.5433
20251222,GW-ATLAS,BNPL,EG,223,85,3139.3947
20251222,GW-ATLAS,BNPL,SA,827,236,25994.344
20251222,GW-ATLAS,CARD,AE,795,105,41432.1471
20251222,GW-ATLAS,CARD,EG,23821,2934,334301.8742
20251222,GW-ATLAS,CARD,OM,1436,219,58000.8581
20251222,GW-ATLAS,CARD,SA,2156,341,100891.01879999999
20251222,GW-ATLAS,TOKEN,AE,69,2,2516.4737
20251222,GW-ATLAS,TOKEN,EG,1717,117,27985.0796
20251222,GW-ATLAS,TOKEN,OM,523,35,12521.1443
20251222,GW-ATLAS,TOKEN,SA,1294,83,50333.8213
20251222,GW-NILE,BANKTR,EG,354,15,76563.8514
20251222,GW-NILE,BNPL,EG,222,58,3972.8879
20251222,GW-NILE,CARD,EG,10062,1080,191201.7912
20251222,GW-NILE,LDEBIT,EG,11547,544,163224.9287
20251222,GW-NILE,TOKEN,EG,2796,138,35013.6225
20251222,GW-NILE,WALLET,EG,15767,2032,233467.3442
20251222,GW-NIMBUS,BANKTR,AE,250,8,109862.8508
20251222,GW-NIMBUS,BANKTR,SA,596,7,126758.40800000001
20251222,GW-NIMBUS,CARD,AE,10842,955,496799.191
20251222,GW-NIMBUS,CARD,OM,1622,193,42057.5552
20251222,GW-NIMBUS,CARD,SA,4708,370,233735.75739999997
20251222,GW-NIMBUS,LDEBIT,AE,1653,74,77439.453
20251222,GW-NIMBUS,LDEBIT,OM,908,54,30749.2848
20251222,GW-NIMBUS,LDEBIT,SA,6528,354,294305.6214
20251222,GW-NIMBUS,TOKEN,AE,1796,71,77570.0203
20251222,GW-NIMBUS,TOKEN,OM,161,18,6573.342
20251222,GW-NIMBUS,TOKEN,SA,1017,69,32053.6268
20251222,GW-ORION,CARD,AE,6757,601,243791.2434
20251222,GW-ORION,CARD,SA,8317,861,347581.2399
20251222,GW-ORION,TOKEN,AE,2159,32,75290.5214
20251222,GW-ORION,TOKEN,SA,1370,49,73812.9443
20251223,GW-ATLAS,BNPL,AE,217,70,12120.109
20251223,GW-ATLAS,BNPL,EG,224,82,3294.454
20251223,GW-ATLAS,BNPL,SA,826,257,24993.9653
20251223,GW-ATLAS,CARD,AE,458,50,41030.4615
20251223,GW-ATLAS,CARD,EG,24350,2848,293754.6883
20251223,GW-ATLAS,CARD,OM,1534,189,55053.3939
20251223,GW-ATLAS,CARD,SA,2586,350,108037.0266
20251223,GW-ATLAS,TOKEN,AE,80,3,2527.4336
20251223,GW-ATLAS,TOKEN,EG,1678,116,27944.181500000002
20251223,GW-ATLAS,TOKEN,OM,525,40,12121.2486
20251223,GW-ATLAS,TOKEN,SA,1185,45,44655.677299999996
20251223,GW-NILE,BANKTR,EG,654,11,86765.135
20251223,GW-NILE,BNPL,EG,192,36,4027.5157
20251223,GW-NILE,CARD,EG,9853,963,174228.0176
20251223,GW-NILE,LDEBIT,EG,11750,549,150302.5061
20251223,GW-NILE,TOKEN,EG,2862,165,37877.2113
20251223,GW-NILE,WALLET,EG,15794,2057,205456.9704
20251223,GW-NIMBUS,BANKTR,AE,527,22,103295.7195
20251223,GW-NIMBUS,BANKTR,OM,28,0,55328.2445
20251223,GW-NIMBUS,BANKTR,SA,1421,23,142422.456
20251223,GW-NIMBUS,CARD,AE,10683,1072,497020.5907
20251223,GW-NIMBUS,CARD,OM,1679,210,53225.7736
20251223,GW-NIMBUS,CARD,SA,4841,430,258041.9172
20251223,GW-NIMBUS,LDEBIT,AE,1413,72,42938.8758
20251223,GW-NIMBUS,LDEBIT,OM,949,59,27083.9013
20251223,GW-NIMBUS,LDEBIT,SA,6629,378,299795.7303
20251223,GW-NIMBUS,TOKEN,AE,1839,62,79531.9154
20251223,GW-NIMBUS,TOKEN,OM,180,8,6556.0207
20251223,GW-NIMBUS,TOKEN,SA,1102,53,32702.9601
20251223,GW-ORION,CARD,AE,7003,534,166155.8638
20251223,GW-ORION,CARD,SA,8344,859,367034.3254
20251223,GW-ORION,TOKEN,AE,2135,46,77116.2208
20251223,GW-ORION,TOKEN,SA,1382,47,76032.66100000001
20251224,GW-ATLAS,BNPL,AE,220,81,11340.2425
20251224,GW-ATLAS,BNPL,EG,237,55,2813.8121
20251224,GW-ATLAS,BNPL,SA,872,215,26945.3467
20251224,GW-ATLAS,CARD,AE,368,40,36421.9307
20251224,GW-ATLAS,CARD,EG,24220,3186,308416.1307
20251224,GW-ATLAS,CARD,OM,1437,176,55486.8922
20251224,GW-ATLAS,CARD,SA,2789,356,108265.9733
20251224,GW-ATLAS,TOKEN,AE,83,4,2334.8699
20251224,GW-ATLAS,TOKEN,EG,1709,123,28484.7091
20251224,GW-ATLAS,TOKEN,OM,514,42,12355.2667
20251224,GW-ATLAS,TOKEN,SA,1215,84,47155.4561
20251224,GW-NILE,BANKTR,EG,383,9,68105.2029
20251224,GW-NILE,BNPL,EG,224,68,4239.468
20251224,GW-NILE,CARD,EG,10532,1068,202877.53639999998
20251224,GW-NILE,LDEBIT,EG,10571,731,153291.8447
20251224,GW-NILE,TOKEN,EG,2879,158,36221.7092
20251224,GW-NILE,WALLET,EG,15906,2198,245715.1072
20251224,GW-NIMBUS,BANKTR,AE,668,23,147084.5391
20251224,GW-NIMBUS,BANKTR,SA,1107,28,102427.0934
20251224,GW-NIMBUS,CARD,AE,10475,964,493230.6659
20251224,GW-NIMBUS,CARD,OM,1611,177,41150.065
20251224,GW-NIMBUS,CARD,SA,4755,458,251739.3039
20251224,GW-NIMBUS,LDEBIT,AE,1350,71,41282.5324
20251224,GW-NIMBUS,LDEBIT,OM,877,62,39716.1248
20251224,GW-NIMBUS,LDEBIT,SA,6628,411,320823.4665
20251224,GW-NIMBUS,TOKEN,AE,1863,70,81598.1919
20251224,GW-NIMBUS,TOKEN,OM,191,15,6753.6801
20251224,GW-NIMBUS,TOKEN,SA,1023,60,33251.0399
20251224,GW-ORION,CARD,AE,6944,528,184173.0753
20251224,GW-ORION,CARD,SA,7988,821,352499.5442
20251224,GW-ORION,TOKEN,AE,2029,63,70525.9795
20251224,GW-ORION,TOKEN,SA,1437,55,76970.7595
20251225,GW-ATLAS,BNPL,AE,222,70,11811.7223
20251225,GW-ATLAS,BNPL,EG,228,52,2125.2931
20251225,GW-ATLAS,BNPL,SA,817,243,26196.064
20251225,GW-ATLAS,CARD,AE,462,63,52138.467000000004
20251225,GW-ATLAS,CARD,EG,24208,2792,266306.6646
20251225,GW-ATLAS,CARD,OM,1535,201,51344.9937
20251225,GW-ATLAS,CARD,SA,2539,332,103492.976
20251225,GW-ATLAS,TOKEN,AE,56,4,1497.3097
20251225,GW-ATLAS,TOKEN,EG,1579,132,27654.5441
20251225,GW-ATLAS,TOKEN,OM,544,28,12345.9558
20251225,GW-ATLAS,TOKEN,SA,1282,63,48666.880099999995
20251225,GW-NILE,BANKTR,EG,681,30,79474.0129
20251225,GW-NILE,BNPL,EG,229,76,4009.8667
20251225,GW-NILE,CARD,EG,10209,1045,190608.5293
20251225,GW-NILE,LDEBIT,EG,11333,600,135375.9291
20251225,GW-NILE,TOKEN,EG,2810,126,36857.7348
20251225,GW-NILE,WALLET,EG,15589,1752,186535.5809
20251225,GW-NIMBUS,BANKTR,AE,702,34,139619.6405
20251225,GW-NIMBUS,BANKTR,OM,3,0,5619.5319
20251225,GW-NIMBUS,BANKTR,SA,1164,25,157323.3733
20251225,GW-NIMBUS,CARD,AE,10632,1008,485101.1436
20251225,GW-NIMBUS,CARD,OM,1605,178,42725.9038
20251225,GW-NIMBUS,CARD,SA,4679,428,263427.33040000004
20251225,GW-NIMBUS,LDEBIT,AE,1561,88,68736.9503
20251225,GW-NIMBUS,LDEBIT,OM,1007,51,28671.0274
20251225,GW-NIMBUS,LDEBIT,SA,6538,378,290692.1815
20251225,GW-NIMBUS,TOKEN,AE,1930,74,87860.43000000001
20251225,GW-NIMBUS,TOKEN,OM,168,4,6016.0467
20251225,GW-NIMBUS,TOKEN,SA,987,48,32395.722400000002
20251225,GW-ORION,CARD,AE,3503,570,196386.8403
20251225,GW-ORION,CARD,SA,8100,806,345663.92
20251225,GW-ORION,TOKEN,AE,2071,59,68453.3479
20251225,GW-ORION,TOKEN,SA,1348,44,71682.341
20251226,GW-ATLAS,BNPL,AE,236,72,13767.1533
20251226,GW-ATLAS,BNPL,EG,240,67,3333.5103
20251226,GW-ATLAS,BNPL,SA,759,201,23860.3786
20251226,GW-ATLAS,CARD,AE,430,48,30525.2581
20251226,GW-ATLAS,CARD,EG,21245,2470,223907.3172
20251226,GW-ATLAS,CARD,OM,1309,173,42366.7362
20251226,GW-ATLAS,CARD,SA,2063,285,75812.1173
20251226,GW-ATLAS,TOKEN,AE,69,5,2855.1694
20251226,GW-ATLAS,TOKEN,EG,1551,131,26076.9843
20251226,GW-ATLAS,TOKEN,OM,484,29,10234.4344
20251226,GW-ATLAS,TOKEN,SA,1166,83,44714.8667
20251226,GW-NILE,BANKTR,EG,0,0,0.0
20251226,GW-NILE,BNPL,EG,195,40,4140.9158
20251226,GW-NILE,CARD,EG,8770,931,138165.2315
20251226,GW-NILE,LDEBIT,EG,9831,600,115326.8376
20251226,GW-NILE,TOKEN,EG,2673,155,33648.4792
20251226,GW-NILE,WALLET,EG,13594,1736,152687.69449999998
20251226,GW-NIMBUS,BANKTR,AE,0,0,0.0
20251226,GW-NIMBUS,BANKTR,SA,0,0,0.0
20251226,GW-NIMBUS,CARD,AE,8958,888,408518.9489
20251226,GW-NIMBUS,CARD,OM,1496,183,38751.6775
20251226,GW-NIMBUS,CARD,SA,4034,339,185448.43199999997
20251226,GW-NIMBUS,LDEBIT,AE,1134,61,33759.0386
20251226,GW-NIMBUS,LDEBIT,OM,817,56,23980.624
20251226,GW-NIMBUS,LDEBIT,SA,5739,342,257581.8127
20251226,GW-NIMBUS,TOKEN,AE,1584,39,65638.1703
20251226,GW-NIMBUS,TOKEN,OM,173,9,6613.134
20251226,GW-NIMBUS,TOKEN,SA,945,63,30509.3677
20251226,GW-ORION,CARD,AE,5930,479,136963.6215
20251226,GW-ORION,CARD,SA,7118,775,280682.3386
20251226,GW-ORION,TOKEN,AE,1754,68,61985.5328
20251226,GW-ORION,TOKEN,SA,1279,62,67609.0696
20251227,GW-ATLAS,BNPL,AE,210,63,10521.8461
20251227,GW-ATLAS,BNPL,EG,213,73,2262.4071
20251227,GW-ATLAS,BNPL,SA,754,207,23801.269
20251227,GW-ATLAS,CARD,AE,437,71,32319.763300000002
20251227,GW-ATLAS,CARD,EG,20869,2708,221292.7798
20251227,GW-ATLAS,CARD,OM,1245,194,38147.9845
20251227,GW-ATLAS,CARD,SA,2046,307,73757.9841
20251227,GW-ATLAS,TOKEN,AE,39,3,1483.2593
20251227,GW-ATLAS,TOKEN,EG,1523,98,25177.3785
20251227,GW-ATLAS,TOKEN,OM,464,32,10641.222399999999
20251227,GW-ATLAS,TOKEN,SA,1114,83,43729.9199
20251227,GW-NILE,BANKTR,EG,0,0,0.0
20251227,GW-NILE,BNPL,EG,166,39,3441.6454
