month_key,date_key,gateway,payment_method,decline_reason,failed_count
202509,20250901,GW-NILE,BNPL,Risk / Fraud Rule,1195
202509,20250901,GW-NILE,CARD,3DS Authentication Failed,5343
202509,20250901,GW-NILE,CARD,Gateway Timeout,1621
202509,20250901,GW-NILE,CARD,Insufficient Funds,5766
202509,20250901,GW-NILE,CARD,Invalid Card / Account Data,2126
202509,20250901,GW-NILE,CARD,Issuer Decline,8985
202509,20250901,GW-NILE,CARD,Risk / Fraud Rule,2724
202509,20250901,GW-NILE,LDEBIT,3DS Authentication Failed,1754
202509,20250901,GW-NILE,LDEBIT,Gateway Timeout,1251
202509,20250901,GW-NILE,LDEBIT,Insufficient Funds,6661
202509,20250901,GW-NILE,LDEBIT,Invalid Card / Account Data,1743
202509,20250901,GW-NILE,LDEBIT,Issuer Decline,5127
202509,20250901,GW-NILE,LDEBIT,Risk / Fraud Rule,886
202509,20250901,GW-NILE,TOKEN,3DS Authentication Failed,206
202509,20250901,GW-NILE,TOKEN,Gateway Timeout,310
202509,20250901,GW-NILE,TOKEN,Insufficient Funds,979
202509,20250901,GW-NILE,TOKEN,Invalid Card / Account Data,372
202509,20250901,GW-NILE,TOKEN,Issuer Decline,1573
202509,20250901,GW-NILE,TOKEN,Risk / Fraud Rule,487
202509,20250901,GW-NILE,WALLET,3DS Authentication Failed,8157
202509,20250901,GW-NILE,WALLET,Gateway Timeout,8217
202509,20250901,GW-NILE,WALLET,Insufficient Funds,19537
202509,20250901,GW-NILE,WALLET,Invalid Card / Account Data,5613
202509,20250901,GW-NILE,WALLET,Issuer Decline,11144
202509,20250901,GW-NILE,WALLET,Risk / Fraud Rule,2793
202509,20250901,GW-NIMBUS,BANKTR,Gateway Timeout,136
202509,20250901,GW-NIMBUS,BANKTR,Insufficient Funds,239
202509,20250901,GW-NIMBUS,BANKTR,Invalid Card / Account Data,285
202509,20250901,GW-NIMBUS,BANKTR,Issuer Decline,81
202509,20250901,GW-NIMBUS,BANKTR,Risk / Fraud Rule,38
202509,20250901,GW-NIMBUS,CARD,3DS Authentication Failed,8881
202509,20250901,GW-NIMBUS,CARD,Gateway Timeout,2667
202509,20250901,GW-NIMBUS,CARD,Insufficient Funds,9952
202509,20250901,GW-NIMBUS,CARD,Invalid Card / Account Data,3566
202509,20250901,GW-NIMBUS,CARD,Issuer Decline,15346
202509,20250901,GW-NIMBUS,CARD,Risk / Fraud Rule,4499
202509,20250901,GW-NIMBUS,LDEBIT,3DS Authentication Failed,1358
202509,20250901,GW-NIMBUS,LDEBIT,Gateway Timeout,969
202509,20250901,GW-NIMBUS,LDEBIT,Insufficient Funds,5356
202509,20250901,GW-NIMBUS,LDEBIT,Invalid Card / Account Data,1449
202509,20250901,GW-NIMBUS,LDEBIT,Issuer Decline,4211
202509,20250901,GW-NIMBUS,LDEBIT,Risk / Fraud Rule,665
202509,20250901,GW-NIMBUS,TOKEN,3DS Authentication Failed,162
202509,20250901,GW-NIMBUS,TOKEN,Gateway Timeout,243
202509,20250901,GW-NIMBUS,TOKEN,Insufficient Funds,790
202509,20250901,GW-NIMBUS,TOKEN,Invalid Card / Account Data,350
202509,20250901,GW-NIMBUS,TOKEN,Issuer Decline,1335
202509,20250901,GW-NIMBUS,TOKEN,Risk / Fraud Rule,390
202509,20250901,GW-ORION,CARD,3DS Authentication Failed,8341
202509,20250901,GW-ORION,CARD,Gateway Timeout,2502
202509,20250901,GW-ORION,CARD,Insufficient Funds,9170
202509,20250901,GW-ORION,CARD,Invalid Card / Account Data,3343
202509,20250901,GW-ORION,CARD,Issuer Decline,14230
202509,20250901,GW-ORION,CARD,Risk / Fraud Rule,4157
202509,20250901,GW-ORION,TOKEN,3DS Authentication Failed,169
202509,20250901,GW-ORION,TOKEN,Gateway Timeout,301
202509,20250901,GW-ORION,TOKEN,Insufficient Funds,973
202509,20250901,GW-ORION,TOKEN,Invalid Card / Account Data,373
202509,20250901,GW-ORION,TOKEN,Issuer Decline,1558
202509,20250901,GW-ORION,TOKEN,Risk / Fraud Rule,439
202510,20251001,GW-ATLAS,BNPL,3DS Authentication Failed,555
202510,20251001,GW-ATLAS,BNPL,Gateway Timeout,558
202510,20251001,GW-ATLAS,BNPL,Insufficient Funds,1244
202510,20251001,GW-ATLAS,BNPL,Invalid Card / Account Data,593
202510,20251001,GW-ATLAS,BNPL,Issuer Decline,580
202510,20251001,GW-ATLAS,BNPL,Risk / Fraud Rule,7946
202510,20251001,GW-ATLAS,CARD,3DS Authentication Failed,20890
202510,20251001,GW-ATLAS,CARD,Gateway Timeout,6462
202510,20251001,GW-ATLAS,CARD,Insufficient Funds,22891
202510,20251001,GW-ATLAS,CARD,Invalid Card / Account Data,8351
202510,20251001,GW-ATLAS,CARD,Issuer Decline,35747
202510,20251001,GW-ATLAS,CARD,Risk / Fraud Rule,10580
202510,20251001,GW-ATLAS,TOKEN,3DS Authentication Failed,333
202510,20251001,GW-ATLAS,TOKEN,Gateway Timeout,538
202510,20251001,GW-ATLAS,TOKEN,Insufficient Funds,1692
202510,20251001,GW-ATLAS,TOKEN,Invalid Card / Account Data,639
202510,20251001,GW-ATLAS,TOKEN,Issuer Decline,2570
202510,20251001,GW-ATLAS,TOKEN,Risk / Fraud Rule,793
202510,20251001,GW-NILE,BANKTR,Gateway Timeout,136
202510,20251001,GW-NILE,BANKTR,Insufficient Funds,167
202510,20251001,GW-NILE,BANKTR,Invalid Card / Account Data,225
202510,20251001,GW-NILE,BANKTR,Issuer Decline,69
202510,20251001,GW-NILE,BANKTR,Risk / Fraud Rule,33
202510,20251001,GW-NILE,BNPL,3DS Authentication Failed,85
202510,20251001,GW-NILE,BNPL,Gateway Timeout,75
202510,20251001,GW-NILE,BNPL,Insufficient Funds,156
202510,20251001,GW-NILE,BNPL,Invalid Card / Account Data,78
202510,20251001,GW-NILE,BNPL,Issuer Decline,76
202510,20251001,GW-NILE,BNPL,Risk / Fraud Rule,1138
202510,20251001,GW-NILE,CARD,3DS Authentication Failed,5535
202510,20251001,GW-NILE,CARD,Gateway Timeout,1668
202510,20251001,GW-NILE,CARD,Insufficient Funds,6292
202510,20251001,GW-NILE,CARD,Invalid Card / Account Data,2180
202510,20251001,GW-NILE,CARD,Issuer Decline,9583
202510,20251001,GW-NILE,CARD,Risk / Fraud Rule,2799
202510,20251001,GW-NILE,LDEBIT,3DS Authentication Failed,1728
202510,20251001,GW-NILE,LDEBIT,Gateway Timeout,1256
202510,20251001,GW-NILE,LDEBIT,Insufficient Funds,6719
202510,20251001,GW-NILE,LDEBIT,Invalid Card / Account Data,1846
202510,20251001,GW-NILE,LDEBIT,Issuer Decline,5331
202510,20251001,GW-NILE,LDEBIT,Risk / Fraud Rule,874
202510,20251001,GW-NILE,TOKEN,3DS Authentication Failed,187
202510,20251001,GW-NILE,TOKEN,Gateway Timeout,344
202510,20251001,GW-NILE,TOKEN,Insufficient Funds,932
202510,20251001,GW-NILE,TOKEN,Invalid Card / Account Data,364
202510,20251001,GW-NILE,TOKEN,Issuer Decline,1609
202510,20251001,GW-NILE,TOKEN,Risk / Fraud Rule,505
202510,20251001,GW-NILE,WALLET,3DS Authentication Failed,8535
202510,20251001,GW-NILE,WALLET,Gateway Timeout,8516
202510,20251001,GW-NILE,WALLET,Insufficient Funds,19488
202510,20251001,GW-NILE,WALLET,Invalid Card / Account Data,5682
202510,20251001,GW-NILE,WALLET,Issuer Decline,11336
202510,20251001,GW-NILE,WALLET,Risk / Fraud Rule,2767
202510,20251001,GW-NIMBUS,BANKTR,Gateway Timeout,166
202510,20251001,GW-NIMBUS,BANKTR,Insufficient Funds,252
202510,20251001,GW-NIMBUS,BANKTR,Invalid Card / Account Data,294
202510,20251001,GW-NIMBUS,BANKTR,Issuer Decline,80
202510,20251001,GW-NIMBUS,BANKTR,Risk / Fraud Rule,37
202510,20251001,GW-NIMBUS,CARD,3DS Authentication Failed,9022
202510,20251001,GW-NIMBUS,CARD,Gateway Timeout,2695
202510,20251001,GW-NIMBUS,CARD,Insufficient Funds,9968
202510,20251001,GW-NIMBUS,CARD,Invalid Card / Account Data,3673
202510,20251001,GW-NIMBUS,CARD,Issuer Decline,15471
202510,20251001,GW-NIMBUS,CARD,Risk / Fraud Rule,4494
202510,20251001,GW-NIMBUS,LDEBIT,3DS Authentication Failed,1474
202510,20251001,GW-NIMBUS,LDEBIT,Gateway Timeout,1057
202510,20251001,GW-NIMBUS,LDEBIT,Insufficient Funds,5366
202510,20251001,GW-NIMBUS,LDEBIT,Invalid Card / Account Data,1455
202510,20251001,GW-NIMBUS,LDEBIT,Issuer Decline,4291
202510,20251001,GW-NIMBUS,LDEBIT,Risk / Fraud Rule,677
202510,20251001,GW-NIMBUS,TOKEN,3DS Authentication Failed,168
202510,20251001,GW-NIMBUS,TOKEN,Gateway Timeout,261
202510,20251001,GW-NIMBUS,TOKEN,Insufficient Funds,865
202510,20251001,GW-NIMBUS,TOKEN,Invalid Card / Account Data,313
202510,20251001,GW-NIMBUS,TOKEN,Issuer Decline,1418
202510,20251001,GW-NIMBUS,TOKEN,Risk / Fraud Rule,399
202510,20251001,GW-ORION,CARD,3DS Authentication Failed,4326
202510,20251001,GW-ORION,CARD,Gateway Timeout,81690
202510,20251001,GW-ORION,CARD,Insufficient Funds,4684
202510,20251001,GW-ORION,CARD,Invalid Card / Account Data,1718
202510,20251001,GW-ORION,CARD,Issuer Decline,7310
202510,20251001,GW-ORION,CARD,Risk / Fraud Rule,2153
202510,20251001,GW-ORION,TOKEN,3DS Authentication Failed,90
202510,20251001,GW-ORION,TOKEN,Gateway Timeout,14770
202510,20251001,GW-ORION,TOKEN,Insufficient Funds,462
202510,20251001,GW-ORION,TOKEN,Invalid Card / Account Data,185
202510,20251001,GW-ORION,TOKEN,Issuer Decline,725
202510,20251001,GW-ORION,TOKEN,Risk / Fraud Rule,221
202511,20251101,GW-ATLAS,BNPL,3DS Authentication Failed,662
202511,20251101,GW-ATLAS,BNPL,Gateway Timeout,626
202511,20251101,GW-ATLAS,BNPL,Insufficient Funds,1261
202511,20251101,GW-ATLAS,BNPL,Invalid Card / Account Data,643
202511,20251101,GW-ATLAS,BNPL,Issuer Decline,628
202511,20251101,GW-ATLAS,BNPL,Risk / Fraud Rule,8858
202511,20251101,GW-ATLAS,CARD,3DS Authentication Failed,22208
202511,20251101,GW-ATLAS,CARD,Gateway Timeout,6685
202511,20251101,GW-ATLAS,CARD,Insufficient Funds,24371
202511,20251101,GW-ATLAS,CARD,Invalid Card / Account Data,8913
202511,20251101,GW-ATLAS,CARD,Issuer Decline,37754
202511,20251101,GW-ATLAS,CARD,Risk / Fraud Rule,11067
202511,20251101,GW-ATLAS,TOKEN,3DS Authentication Failed,349
202511,20251101,GW-ATLAS,TOKEN,Gateway Timeout,527
202511,20251101,GW-ATLAS,TOKEN,Insufficient Funds,1736
202511,20251101,GW-ATLAS,TOKEN,Invalid Card / Account Data,693
202511,20251101,GW-ATLAS,TOKEN,Issuer Decline,2847
202511,20251101,GW-ATLAS,TOKEN,Risk / Fraud Rule,892
202511,20251101,GW-NILE,BANKTR,Gateway Timeout,109
202511,20251101,GW-NILE,BANKTR,Insufficient Funds,146
202511,20251101,GW-NILE,BANKTR,Invalid Card / Account Data,196
202511,20251101,GW-NILE,BANKTR,Issuer Decline,61
202511,20251101,GW-NILE,BANKTR,Risk / Fraud Rule,30
202511,20251101,GW-NILE,BNPL,3DS Authentication Failed,102
202511,20251101,GW-NILE,BNPL,Gateway Timeout,76
202511,20251101,GW-NILE,BNPL,Insufficient Funds,191
202511,20251101,GW-NILE,BNPL,Invalid Card / Account Data,87
202511,20251101,GW-NILE,BNPL,Issuer Decline,103
202511,20251101,GW-NILE,BNPL,Risk / Fraud Rule,1281
202511,20251101,GW-NILE,CARD,3DS Authentication Failed,6263
202511,20251101,GW-NILE,CARD,Gateway Timeout,1834
202511,20251101,GW-NILE,CARD,Insufficient Funds,6736
202511,20251101,GW-NILE,CARD,Invalid Card / Account Data,2521
202511,20251101,GW-NILE,CARD,Issuer Decline,10442
202511,20251101,GW-NILE,CARD,Risk / Fraud Rule,3089
202511,20251101,GW-NILE,LDEBIT,3DS Authentication Failed,1854
202511,20251101,GW-NILE,LDEBIT,Gateway Timeout,1320
202511,20251101,GW-NILE,LDEBIT,Insufficient Funds,6846
202511,20251101,GW-NILE,LDEBIT,Invalid Card / Account Data,1810
202511,20251101,GW-NILE,LDEBIT,Issuer Decline,5578
202511,20251101,GW-NILE,LDEBIT,Risk / Fraud Rule,981
202511,20251101,GW-NILE,TOKEN,3DS Authentication Failed,232
202511,20251101,GW-NILE,TOKEN,Gateway Timeout,355
202511,20251101,GW-NILE,TOKEN,Insufficient Funds,1107
202511,20251101,GW-NILE,TOKEN,Invalid Card / Account Data,450
202511,20251101,GW-NILE,TOKEN,Issuer Decline,1703
202511,20251101,GW-NILE,TOKEN,Risk / Fraud Rule,534
202511,20251101,GW-NILE,WALLET,3DS Authentication Failed,9148
202511,20251101,GW-NILE,WALLET,Gateway Timeout,9075
202511,20251101,GW-NILE,WALLET,Insufficient Funds,21056
202511,20251101,GW-NILE,WALLET,Invalid Card / Account Data,6005
202511,20251101,GW-NILE,WALLET,Issuer Decline,12082
202511,20251101,GW-NILE,WALLET,Risk / Fraud Rule,3046
202511,20251101,GW-NIMBUS,BANKTR,Gateway Timeout,146
202511,20251101,GW-NIMBUS,BANKTR,Insufficient Funds,241
202511,20251101,GW-NIMBUS,BANKTR,Invalid Card / Account Data,281
202511,20251101,GW-NIMBUS,BANKTR,Issuer Decline,79
202511,20251101,GW-NIMBUS,BANKTR,Risk / Fraud Rule,25
202511,20251101,GW-NIMBUS,CARD,3DS Authentication Failed,10198
202511,20251101,GW-NIMBUS,CARD,Gateway Timeout,3121
202511,20251101,GW-NIMBUS,CARD,Insufficient Funds,11270
202511,20251101,GW-NIMBUS,CARD,Invalid Card / Account Data,4007
202511,20251101,GW-NIMBUS,CARD,Issuer Decline,17155
202511,20251101,GW-NIMBUS,CARD,Risk / Fraud Rule,5011
202511,20251101,GW-NIMBUS,LDEBIT,3DS Authentication Failed,1629
202511,20251101,GW-NIMBUS,LDEBIT,Gateway Timeout,1093
202511,20251101,GW-NIMBUS,LDEBIT,Insufficient Funds,6009
202511,20251101,GW-NIMBUS,LDEBIT,Invalid Card / Account Data,1509
202511,20251101,GW-NIMBUS,LDEBIT,Issuer Decline,4689
202511,20251101,GW-NIMBUS,LDEBIT,Risk / Fraud Rule,802
202511,20251101,GW-NIMBUS,TOKEN,3DS Authentication Failed,201
202511,20251101,GW-NIMBUS,TOKEN,Gateway Timeout,370
202511,20251101,GW-NIMBUS,TOKEN,Insufficient Funds,1029
202511,20251101,GW-NIMBUS,TOKEN,Invalid Card / Account Data,431
202511,20251101,GW-NIMBUS,TOKEN,Issuer Decline,1695
202511,20251101,GW-NIMBUS,TOKEN,Risk / Fraud Rule,511
202511,20251101,GW-ORION,CARD,3DS Authentication Failed,8575
202511,20251101,GW-ORION,CARD,Gateway Timeout,2467
202511,20251101,GW-ORION,CARD,Insufficient Funds,9524
202511,20251101,GW-ORION,CARD,Invalid Card / Account Data,3345
202511,20251101,GW-ORION,CARD,Issuer Decline,14525
202511,20251101,GW-ORION,CARD,Risk / Fraud Rule,4313
202511,20251101,GW-ORION,TOKEN,3DS Authentication Failed,203
202511,20251101,GW-ORION,TOKEN,Gateway Timeout,294
202511,20251101,GW-ORION,TOKEN,Insufficient Funds,997
202511,20251101,GW-ORION,TOKEN,Invalid Card / Account Data,371
202511,20251101,GW-ORION,TOKEN,Issuer Decline,1624
202511,20251101,GW-ORION,TOKEN,Risk / Fraud Rule,507
202512,20251201,GW-ATLAS,BNPL,3DS Authentication Failed,548
202512,20251201,GW-ATLAS,BNPL,Gateway Timeout,626
202512,20251201,GW-ATLAS,BNPL,Insufficient Funds,1169
202512,20251201,GW-ATLAS,BNPL,Invalid Card / Account Data,590
202512,20251201,GW-ATLAS,BNPL,Issuer Decline,602
202512,20251201,GW-ATLAS,BNPL,Risk / Fraud Rule,8120
202512,20251201,GW-ATLAS,CARD,3DS Authentication Failed,21425
202512,20251201,GW-ATLAS,CARD,Gateway Timeout,6436
202512,20251201,GW-ATLAS,CARD,Insufficient Funds,23777
202512,20251201,GW-ATLAS,CARD,Invalid Card / Account Data,8700
202512,20251201,GW-ATLAS,CARD,Issuer Decline,35997
202512,20251201,GW-ATLAS,CARD,Risk / Fraud Rule,10966
202512,20251201,GW-ATLAS,TOKEN,3DS Authentication Failed,359
202512,20251201,GW-ATLAS,TOKEN,Gateway Timeout,534
202512,20251201,GW-ATLAS,TOKEN,Insufficient Funds,1675
202512,20251201,GW-ATLAS,TOKEN,Invalid Card / Account Data,710
202512,20251201,GW-ATLAS,TOKEN,Issuer Decline,2821
202512,20251201,GW-ATLAS,TOKEN,Risk / Fraud Rule,837
202512,20251201,GW-NILE,BANKTR,Gateway Timeout,131
202512,20251201,GW-NILE,BANKTR,Insufficient Funds,181
202512,20251201,GW-NILE,BANKTR,Invalid Card / Account Data,244
202512,20251201,GW-NILE,BANKTR,Issuer Decline,78
202512,20251201,GW-NILE,BANKTR,Risk / Fraud Rule,32
202512,20251201,GW-NILE,BNPL,3DS Authentication Failed,94
202512,20251201,GW-NILE,BNPL,Gateway Timeout,81
202512,20251201,GW-NILE,BNPL,Insufficient Funds,144
202512,20251201,GW-NILE,BNPL,Invalid Card / Account Data,92
202512,20251201,GW-NILE,BNPL,Issuer Decline,90
202512,20251201,GW-NILE,BNPL,Risk / Fraud Rule,1227
202512,20251201,GW-NILE,CARD,3DS Authentication Failed,6115
202512,20251201,GW-NILE,CARD,Gateway Timeout,1809
202512,20251201,GW-NILE,CARD,Insufficient Funds,6557
202512,20251201,GW-NILE,CARD,Invalid Card / Account Data,2535
202512,20251201,GW-NILE,CARD,Issuer Decline,10450
202512,20251201,GW-NILE,CARD,Risk / Fraud Rule,3085
202512,20251201,GW-NILE,LDEBIT,3DS Authentication Failed,1907
202512,20251201,GW-NILE,LDEBIT,Gateway Timeout,1294
202512,20251201,GW-NILE,LDEBIT,Insufficient Funds,7123
202512,20251201,GW-NILE,LDEBIT,Invalid Card / Account Data,1863
202512,20251201,GW-NILE,LDEBIT,Issuer Decline,5795
202512,20251201,GW-NILE,LDEBIT,Risk / Fraud Rule,934
202512,20251201,GW-NILE,TOKEN,3DS Authentication Failed,202
202512,20251201,GW-NILE,TOKEN,Gateway Timeout,379
202512,20251201,GW-NILE,TOKEN,Insufficient Funds,1086
202512,20251201,GW-NILE,TOKEN,Invalid Card / Account Data,417
202512,20251201,GW-NILE,TOKEN,Issuer Decline,1693
202512,20251201,GW-NILE,TOKEN,Risk / Fraud Rule,529
202512,20251201,GW-NILE,WALLET,3DS Authentication Failed,9208
202512,20251201,GW-NILE,WALLET,Gateway Timeout,9261
202512,20251201,GW-NILE,WALLET,Insufficient Funds,21189
202512,20251201,GW-NILE,WALLET,Invalid Card / Account Data,6041
202512,20251201,GW-NILE,WALLET,Issuer Decline,12368
202512,20251201,GW-NILE,WALLET,Risk / Fraud Rule,3087
202512,20251201,GW-NIMBUS,BANKTR,Gateway Timeout,194
202512,20251201,GW-NIMBUS,BANKTR,Insufficient Funds,243
202512,20251201,GW-NIMBUS,BANKTR,Invalid Card / Account Data,293
202512,20251201,GW-NIMBUS,BANKTR,Issuer Decline,89
202512,20251201,GW-NIMBUS,BANKTR,Risk / Fraud Rule,47
202512,20251201,GW-NIMBUS,CARD,3DS Authentication Failed,9892
202512,20251201,GW-NIMBUS,CARD,Gateway Timeout,3007
202512,20251201,GW-NIMBUS,CARD,Insufficient Funds,10895
202512,20251201,GW-NIMBUS,CARD,Invalid Card / Account Data,4082
202512,20251201,GW-NIMBUS,CARD,Issuer Decline,16768
202512,20251201,GW-NIMBUS,CARD,Risk / Fraud Rule,5004
202512,20251201,GW-NIMBUS,LDEBIT,3DS Authentication Failed,1537
202512,20251201,GW-NIMBUS,LDEBIT,Gateway Timeout,1046
202512,20251201,GW-NIMBUS,LDEBIT,Insufficient Funds,5718
202512,20251201,GW-NIMBUS,LDEBIT,Invalid Card / Account Data,1539
202512,20251201,GW-NIMBUS,LDEBIT,Issuer Decline,4594
202512,20251201,GW-NIMBUS,LDEBIT,Risk / Fraud Rule,756
202512,20251201,GW-NIMBUS,TOKEN,3DS Authentication Failed,229
202512,20251201,GW-NIMBUS,TOKEN,Gateway Timeout,315
202512,20251201,GW-NIMBUS,TOKEN,Insufficient Funds,963
202512,20251201,GW-NIMBUS,TOKEN,Invalid Card / Account Data,383
202512,20251201,GW-NIMBUS,TOKEN,Issuer Decline,1644
202512,20251201,GW-NIMBUS,TOKEN,Risk / Fraud Rule,486
202512,20251201,GW-ORION,CARD,3DS Authentication Failed,8334
202512,20251201,GW-ORION,CARD,Gateway Timeout,2505
202512,20251201,GW-ORION,CARD,Insufficient Funds,9232
202512,20251201,GW-ORION,CARD,Invalid Card / Account Data,3440
202512,20251201,GW-ORION,CARD,Issuer Decline,14316
202512,20251201,GW-ORION,CARD,Risk / Fraud Rule,4126
202512,20251201,GW-ORION,TOKEN,3DS Authentication Failed,189
202512,20251201,GW-ORION,TOKEN,Gateway Timeout,266
202512,20251201,GW-ORION,TOKEN,Insufficient Funds,925
202512,20251201,GW-ORION,TOKEN,Invalid Card / Account Data,351
202512,20251201,GW-ORION,TOKEN,Issuer Decline,1436
202512,20251201,GW-ORION,TOKEN,Risk / Fraud Rule,445
202601,20260101,GW-ATLAS,BNPL,3DS Authentication Failed,584
202601,20260101,GW-ATLAS,BNPL,Gateway Timeout,561
202601,20260101,GW-ATLAS,BNPL,Insufficient Funds,1248
202601,20260101,GW-ATLAS,BNPL,Invalid Card / Account Data,631
202601,20260101,GW-ATLAS,BNPL,Issuer Decline,601
202601,20260101,GW-ATLAS,BNPL,Risk / Fraud Rule,8291
202601,20260101,GW-ATLAS,CARD,3DS Authentication Failed,21897
202601,20260101,GW-ATLAS,CARD,Gateway Timeout,6445
202601,20260101,GW-ATLAS,CARD,Insufficient Funds,24278
202601,20260101,GW-ATLAS,CARD,Invalid Card / Account Data,8803
202601,20260101,GW-ATLAS,CARD,Issuer Decline,37264
202601,20260101,GW-ATLAS,CARD,Risk / Fraud Rule,10951
202601,20260101,GW-ATLAS,TOKEN,3DS Authentication Failed,336
202601,20260101,GW-ATLAS,TOKEN,Gateway Timeout,537
202601,20260101,GW-ATLAS,TOKEN,Insufficient Funds,1703
202601,20260101,GW-ATLAS,TOKEN,Invalid Card / Account Data,707
202601,20260101,GW-ATLAS,TOKEN,Issuer Decline,2637
202601,20260101,GW-ATLAS,TOKEN,Risk / Fraud Rule,833
202601,20260101,GW-NILE,BANKTR,Gateway Timeout,134
202601,20260101,GW-NILE,BANKTR,Insufficient Funds,211
202601,20260101,GW-NILE,BANKTR,Invalid Card / Account Data,215
202601,20260101,GW-NILE,BANKTR,Issuer Decline,68
202601,20260101,GW-NILE,BANKTR,Risk / Fraud Rule,42
202601,20260101,GW-NILE,BNPL,3DS Authentication Failed,72
202601,20260101,GW-NILE,BNPL,Gateway Timeout,86
202601,20260101,GW-NILE,BNPL,Insufficient Funds,160
202601,20260101,GW-NILE,BNPL,Invalid Card / Account Data,68
202601,20260101,GW-NILE,BNPL,Issuer Decline,95
202601,20260101,GW-NILE,BNPL,Risk / Fraud Rule,1088
202601,20260101,GW-NILE,CARD,3DS Authentication Failed,5904
202601,20260101,GW-NILE,CARD,Gateway Timeout,1705
202601,20260101,GW-NILE,CARD,Insufficient Funds,6414
202601,20260101,GW-NILE,CARD,Invalid Card / Account Data,2327
202601,20260101,GW-NILE,CARD,Issuer Decline,9901
202601,20260101,GW-NILE,CARD,Risk / Fraud Rule,2936
202601,20260101,GW-NILE,LDEBIT,3DS Authentication Failed,1864
202601,20260101,GW-NILE,LDEBIT,Gateway Timeout,1327
202601,20260101,GW-NILE,LDEBIT,Insufficient Funds,7147
202601,20260101,GW-NILE,LDEBIT,Invalid Card / Account Data,1949
202601,20260101,GW-NILE,LDEBIT,Issuer Decline,5569
202601,20260101,GW-NILE,LDEBIT,Risk / Fraud Rule,948
202601,20260101,GW-NILE,TOKEN,3DS Authentication Failed,229
202601,20260101,GW-NILE,TOKEN,Gateway Timeout,355
202601,20260101,GW-NILE,TOKEN,Insufficient Funds,1049
202601,20260101,GW-NILE,TOKEN,Invalid Card / Account Data,414
202601,20260101,GW-NILE,TOKEN,Issuer Decline,1728
202601,20260101,GW-NILE,TOKEN,Risk / Fraud Rule,505
202601,20260101,GW-NILE,WALLET,3DS Authentication Failed,9746
202601,20260101,GW-NILE,WALLET,Gateway Timeout,15108
202601,20260101,GW-NILE,WALLET,Insufficient Funds,16975
202601,20260101,GW-NILE,WALLET,Invalid Card / Account Data,6508
202601,20260101,GW-NILE,WALLET,Issuer Decline,12916
202601,20260101,GW-NILE,WALLET,Risk / Fraud Rule,3203
202601,20260101,GW-NIMBUS,BANKTR,Gateway Timeout,153
202601,20260101,GW-NIMBUS,BANKTR,Insufficient Funds,229
202601,20260101,GW-NIMBUS,BANKTR,Invalid Card / Account Data,291
202601,20260101,GW-NIMBUS,BANKTR,Issuer Decline,73
202601,20260101,GW-NIMBUS,BANKTR,Risk / Fraud Rule,40
202601,20260101,GW-NIMBUS,CARD,3DS Authentication Failed,8937
202601,20260101,GW-NIMBUS,CARD,Gateway Timeout,2659
202601,20260101,GW-NIMBUS,CARD,Insufficient Funds,9922
202601,20260101,GW-NIMBUS,CARD,Invalid Card / Account Data,3497
202601,20260101,GW-NIMBUS,CARD,Issuer Decline,15272
202601,20260101,GW-NIMBUS,CARD,Risk / Fraud Rule,4636
202601,20260101,GW-NIMBUS,LDEBIT,3DS Authentication Failed,1482
202601,20260101,GW-NIMBUS,LDEBIT,Gateway Timeout,1092
202601,20260101,GW-NIMBUS,LDEBIT,Insufficient Funds,5709
202601,20260101,GW-NIMBUS,LDEBIT,Invalid Card / Account Data,1446
202601,20260101,GW-NIMBUS,LDEBIT,Issuer Decline,4503
202601,20260101,GW-NIMBUS,LDEBIT,Risk / Fraud Rule,720
202601,20260101,GW-NIMBUS,TOKEN,3DS Authentication Failed,179
202601,20260101,GW-NIMBUS,TOKEN,Gateway Timeout,311
202601,20260101,GW-NIMBUS,TOKEN,Insufficient Funds,849
202601,20260101,GW-NIMBUS,TOKEN,Invalid Card / Account Data,330
202601,20260101,GW-NIMBUS,TOKEN,Issuer Decline,1392
202601,20260101,GW-NIMBUS,TOKEN,Risk / Fraud Rule,409
202601,20260101,GW-ORION,CARD,3DS Authentication Failed,7935
202601,20260101,GW-ORION,CARD,Gateway Timeout,2329
202601,20260101,GW-ORION,CARD,Insufficient Funds,8859
202601,20260101,GW-ORION,CARD,Invalid Card / Account Data,3100
202601,20260101,GW-ORION,CARD,Issuer Decline,13499
202601,20260101,GW-ORION,CARD,Risk / Fraud Rule,3847
202601,20260101,GW-ORION,TOKEN,3DS Authentication Failed,182
202601,20260101,GW-ORION,TOKEN,Gateway Timeout,266
202601,20260101,GW-ORION,TOKEN,Insufficient Funds,851
202601,20260101,GW-ORION,TOKEN,Invalid Card / Account Data,343
202601,20260101,GW-ORION,TOKEN,Issuer Decline,1325
202601,20260101,GW-ORION,TOKEN,Risk / Fraud Rule,389
202602,20260201,GW-ATLAS,BNPL,3DS Authentication Failed,607
202602,20260201,GW-ATLAS,BNPL,Gateway Timeout,657
202602,20260201,GW-ATLAS,BNPL,Insufficient Funds,1301
202602,20260201,GW-ATLAS,BNPL,Invalid Card / Account Data,657
202602,20260201,GW-ATLAS,BNPL,Issuer Decline,635
202602,20260201,GW-ATLAS,BNPL,Risk / Fraud Rule,9191
202602,20260201,GW-ATLAS,CARD,3DS Authentication Failed,23633
