dimension_value,month_key,fiscal_year,gmv,refunds,revenue,cogs,gp,success_txn,failed_txn,active_merchants,dimension_name,date_key,gp_margin,take_rate,success_rate,gmv_yoy,gmv_rank
Digital Services,202506,2025,2549242.498,53832.582800000004,81657.3711,51632.2283,30025.1428,308939,39536,35,vertical,20250601,0.3676966622306556,0.03203201388807225,0.8865456632470048,,11.0
Digital Services,202507,2026,2657104.5342,54237.2591,85307.84300000001,53823.2999,31484.5431,325080,41776,37,vertical,20250701,0.3690697360616655,0.032105565250440726,0.8861242558388033,0.2563201626530048,11.0
Digital Services,202508,2026,2791174.901,56956.5099,89126.26389999999,56631.2959,32494.968,341392,44095,39,vertical,20250801,0.3645947510652918,0.03193145075504532,0.8856122255744033,0.3023258593314454,11.0
Digital Services,202509,2026,2904658.2585,58639.2156,92545.8762,58856.6775,33689.1987,355417,45931,39,vertical,20250901,0.36402701107064567,0.03186119259612723,0.8855581689705692,0.3353485557371386,11.0
Digital Services,202510,2026,2984116.8510000003,63669.149399999995,95026.2813,60568.520599999996,34457.7607,364802,55462,41,vertical,20251001,0.362612955369853,0.031844021546326505,0.86803057125997,0.3546228589305269,11.0
Digital Services,202511,2026,3064803.6736,61848.4614,97515.4004,62082.2689,35433.1315,375609,49409,41,vertical,20251101,0.36335933970076795,0.031817829389853156,0.8837484530066961,0.3571347620096965,11.0
Digital Services,202512,2026,3135529.909,65711.7923,99766.0614,63502.2807,36263.7807,384144,49565,43,vertical,20251201,0.36348814608010577,0.031817926888095906,0.8857183042085822,0.3542217510526995,11.0
Digital Services,202601,2026,3199828.0216,65944.17569999999,101684.3314,64791.2103,36893.1211,390757,51465,44,vertical,20260101,0.3628201178298744,0.031778061418799346,0.8836218008149753,0.3638776861131949,10.0
Digital Services,202602,2026,3278425.1452,63441.6389,104076.6241,66265.5435,37811.0806,399752,52792,46,vertical,20260201,0.36330041377658406,0.0317459205229622,0.8833439400367699,0.3916642757518115,11.0
Digital Services,202603,2026,3341886.1254,74995.8591,106207.9002,67729.9199,38477.9803,408287,54590,46,vertical,20260301,0.3622892480459754,0.031780825622024354,0.8820637015881109,0.37590479970895885,11.0
Digital Services,202604,2026,3369802.8144,64615.0074,107332.71949999999,68346.2892,38986.4303,414517,56435,45,vertical,20260401,0.3632296887809686,0.03185133534856721,0.8801682549389322,0.3677810285252149,11.0
Digital Services,202605,2026,3406730.3597999997,76206.3272,108455.0442,69183.5709,39271.473300000005,419729,58156,45,vertical,20260501,0.3620990945112722,0.03183552343319802,0.8783054500559758,0.36143005355099506,11.0
Digital Services,202606,2026,3470233.0449,92749.4023,110531.3635,70802.7852,39728.5783,426029,60189,45,vertical,20260601,0.359432626559429,0.031851279746886604,0.876209848257366,0.36128008521063026,11.0
Distribution & Wholesale,202407,2025,5755915.1803,12253.5519,52978.9429,39166.0775,13812.865399999999,2949,204,21,vertical,20240701,0.26072368839205357,0.009204260528599158,0.9352997145575642,,5.0
Distribution & Wholesale,202408,2025,4391550.7553,20341.2499,40315.0266,29845.072399999997,10469.9542,2323,165,21,vertical,20240801,0.25970351709999867,0.009180134500630622,0.9336816720257235,,7.0
Distribution & Wholesale,202409,2025,4955870.7014999995,14466.4015,46999.2006,34846.815299999995,12152.3853,2705,180,22,vertical,20240901,0.2585657871806441,0.009483540518071766,0.9376083188908145,,7.0
Distribution & Wholesale,202410,2025,5751711.0665,20942.9511,50998.5869,37761.219300000004,13237.3676,2941,176,23,vertical,20241001,0.2595634193934891,0.008866680942482285,0.9435354507539301,,6.0
Distribution & Wholesale,202411,2025,5468387.3383,26720.5429,48432.5553,35458.4147,12974.1406,2859,205,23,vertical,20241101,0.26788057164516366,0.008856826026346664,0.9330939947780679,,7.0
Distribution & Wholesale,202412,2025,5352468.0061,31390.23,52611.6397,39049.7444,13561.8953,2847,231,24,vertical,20241201,0.25777366714537125,0.009829416941874395,0.9249512670565302,,7.0
Distribution & Wholesale,202501,2025,5144676.6335,36454.7358,48300.8865,35782.7461,12518.1404,2670,209,23,vertical,20250101,0.25916999266669777,0.00938851747950195,0.9274053490795415,,7.0
Distribution & Wholesale,202502,2025,5485497.8094,19909.2225,50613.839400000004,37316.311200000004,13297.528199999999,2866,225,25,vertical,20250201,0.26272514311569883,0.009226845248806346,0.9272080232934325,,7.0
Distribution & Wholesale,202503,2025,6210510.8479,21236.1114,56483.5233,41351.9718,15131.5515,3221,231,27,vertical,20250301,0.26789319461592437,0.009094827250659925,0.933082271147161,,7.0
Distribution & Wholesale,202504,2025,6413413.3034,26794.7665,57905.3293,42599.5847,15305.7446,3353,216,27,vertical,20250401,0.26432359136933536,0.009028784916964907,0.9394788456150183,,7.0
Distribution & Wholesale,202505,2025,6123170.3048,25531.8519,54281.9811,39639.5285,14642.4526,3142,234,27,vertical,20250501,0.2697479403528992,0.008865012468695822,0.9306872037914692,,7.0
Distribution & Wholesale,202506,2025,6796251.2911,21626.363100000002,61039.335,44673.8301,16365.5049,3606,253,28,vertical,20250601,0.2681140759479113,0.00898132402489793,0.9344389738274165,,6.0
Distribution & Wholesale,202507,2026,7246457.7287,42341.1448,67317.0532,49693.5485,17623.5047,3828,266,29,vertical,20250701,0.2617985170509514,0.009289649608164698,0.9350268685881779,0.25895839353253153,6.0
Distribution & Wholesale,202508,2026,6126522.1677,30498.8786,53710.114499999996,39545.3832,14164.7313,3111,220,29,vertical,20250801,0.2637255837538756,0.008766819580473938,0.9339537676373462,0.39507033143272385,7.0
Distribution & Wholesale,202509,2026,6984091.0924,22442.9626,64462.8941,47384.777,17078.1171,3841,302,29,vertical,20250901,0.2649294192951849,0.00922996181566814,0.927105961863384,0.4092561152344263,7.0
Distribution & Wholesale,202510,2026,7187387.8585,34836.4721,63725.4653,46354.5349,17370.9304,3898,283,33,vertical,20251001,0.27259009123311967,0.008866290028391404,0.9323128438172686,0.24960864261104665,7.0
Distribution & Wholesale,202511,2026,6911595.5857,32063.9836,62696.1236,46119.2132,16576.9104,3711,274,34,vertical,20251101,0.2644008823537537,0.009071150477860345,0.9312421580928482,0.2639184384931776,7.0
Distribution & Wholesale,202512,2026,7535226.714500001,47811.124299999996,69085.4069,50889.9508,18195.4561,3997,273,35,vertical,20251201,0.26337626014619303,0.009168324924724466,0.9360655737704918,0.4078041579907429,6.0
Distribution & Wholesale,202601,2026,7353585.5396,26735.7491,68472.1945,50333.1763,18139.0182,3994,281,35,vertical,20260101,0.2649107178827166,0.009311402462277546,0.9342690058479532,0.42935816251627956,7.0
Distribution & Wholesale,202602,2026,7387616.382300001,27637.8822,64029.332,46372.0335,17657.2985,4123,279,35,vertical,20260201,0.275768900728185,0.008667116521292031,0.9366197183098591,0.34675404840022234,6.0
Distribution & Wholesale,202603,2026,8439216.0822,33777.3892,75919.0059,55700.5041,20218.501800000002,4615,345,39,vertical,20260301,0.26631673531963357,0.008995978436922408,0.9304435483870968,0.3588602111617929,6.0
Distribution & Wholesale,202604,2026,8773616.1237,33676.7197,81719.6257,60139.384,21580.2417,5046,415,40,vertical,20260401,0.2640766096901004,0.009314246776679955,0.9240065921992309,0.3680104039215382,6.0
Distribution & Wholesale,202605,2026,8429293.7797,36039.607,78096.70379999999,57776.054,20320.6498,4797,403,43,vertical,20260501,0.2601985591099941,0.009264916592191601,0.9225,0.3766224619119628,6.0
Distribution & Wholesale,202606,2026,8892043.5958,41032.8664,82568.2008,60874.7595,21693.4413,5095,405,43,vertical,20260601,0.26273360797271966,0.00928562707890902,0.9263636363636364,0.3083747517465304,5.0
E-commerce,202407,2025,8646510.9269,257547.8627,170225.735,119279.9163,50945.8187,181838,18083,62,vertical,20240701,0.2992838814883073,0.019687216779014742,0.9095492719624252,,3.0
E-commerce,202408,2025,8761046.7384,418202.8394,173267.8394,121404.19750000001,51863.6419,185258,17992,62,vertical,20240801,0.29932641902614965,0.019777070545755737,0.9114784747847479,,4.0
E-commerce,202409,2025,9015687.1171,424681.0666,178626.3445,124884.31910000001,53742.025400000006,190758,18997,64,vertical,20240901,0.30086281813822824,0.019812837577426624,0.9094324330766848,,3.0
E-commerce,202410,2025,9287759.9337,440700.3766,185041.9738,128972.35800000001,56069.6158,198178,19407,69,vertical,20241001,0.3030102557196134,0.019923208084716735,0.9108072707217869,,3.0
E-commerce,202411,2025,13014538.965100002,548068.1489,261280.987,181284.8788,79996.1082,283131,27756,72,vertical,20241101,0.306168883999202,0.020076084731134567,0.9107199722085516,,2.0
E-commerce,202412,2025,11139432.506000001,572456.8513,223426.0697,155234.3242,68191.7455,245441,24195,74,vertical,20241201,0.30520943948735635,0.020057221907817713,0.9102679167470219,,3.0
E-commerce,202501,2025,9286068.8575,478117.3434,186457.954,129285.9471,57172.0069,206749,20700,77,vertical,20250101,0.3066214429232662,0.020079320631938357,0.9089905869007997,,4.0
E-commerce,202502,2025,10695790.4714,475598.973,215765.4385,149308.8216,66456.6169,239696,24711,79,vertical,20250201,0.3080039943468518,0.020172930563378724,0.9065418086510569,,3.0
E-commerce,202503,2025,13115575.5648,601521.9269,264958.0513,183229.2096,81728.8417,293960,30141,79,vertical,20250301,0.30845955161204797,0.020201786036070188,0.9070012125849658,,3.0
E-commerce,202504,2025,11284357.4332,556679.7377,228458.811,158684.6807,69774.1303,252888,25882,80,vertical,20250401,0.305412297274015,0.020245619863816563,0.9071564372062991,,3.0
E-commerce,202505,2025,12397827.1973,578484.4131,249450.9101,175389.0436,74061.8665,272779,27987,84,vertical,20250501,0.2968995642080842,0.0201205345203009,0.9069475938104706,,2.0
E-commerce,202506,2025,13032043.253,614654.0215,261507.5234,184499.4875,77008.0359,284205,28591,87,vertical,20250601,0.29447732477741784,0.020066502107395974,0.908595378457525,,2.0
E-commerce,202507,2026,13443818.6043,630544.9007,268558.9474,190945.1505,77613.7969,292312,30095,93,vertical,20250701,0.28900097223124577,0.019976388800284878,0.9066552525224328,0.5548258387640713,2.0
E-commerce,202508,2026,13764697.0848,633881.7503000001,275081.5504,195800.63030000002,79280.9201,298474,30269,94,vertical,20250801,0.2882087874839897,0.01998456985324911,0.9079250356661587,0.571124717834093,2.0
E-commerce,202509,2026,14277545.6587,632018.797,285139.5873,203020.4012,82119.1861,312038,31574,97,vertical,20250901,0.28799644019124243,0.01997119071555906,0.9081114745701547,0.5836336679896382,2.0
E-commerce,202510,2026,15080992.7158,711128.5995,299482.6471,213910.3899,85572.25720000001,336066,42272,99,vertical,20251001,0.2857336077019068,0.019858284712666104,0.8882692195867188,0.6237491950109144,2.0
E-commerce,202511,2026,20980287.9829,866665.7024000001,415517.6872,296514.4983,119003.1889,471357,46763,100,vertical,20251101,0.286397408740679,0.019805146980759653,0.9097448467536478,0.6120654015605993,1.0
E-commerce,202512,2026,15395152.024600001,829844.328,305905.5156,214393.7431,91511.77249999999,359310,36003,103,vertical,20251201,0.2991504495121957,0.019870249745581714,0.9089253325845595,0.38204096270683036,3.0
E-commerce,202601,2026,12650339.0934,651013.5603,252179.4433,176173.7087,76005.7346,295747,29924,105,vertical,20260101,0.3013954412992393,0.019934599494773098,0.9081158592567345,0.3622921914026955,3.0
E-commerce,202602,2026,15731537.235,683399.7347,314484.22359999997,218984.2595,95499.9641,367382,37570,107,vertical,20260201,0.30367171684093347,0.019990686154963036,0.9072235721764554,0.47081576411442705,3.0
E-commerce,202603,2026,16692345.2342,784766.7716,334073.4157,232360.8552,101712.5605,389101,40414,108,vertical,20260301,0.30446170129064837,0.02001356975384956,0.9059078262691641,0.272711605505095,3.0
E-commerce,202604,2026,15276831.6685,727319.5303,306362.2923,212733.6794,93628.61290000001,355117,37300,111,vertical,20260401,0.3056140238313526,0.020054046476908064,0.9049480527092353,0.3538060770348907,3.0
E-commerce,202605,2026,15407542.7614,706119.6056,309141.2377,214735.79609999998,94405.4416,358602,37909,118,vertical,20260501,0.3053796455703328,0.020064279066904892,0.9043935729399689,0.24276153524348648,3.0
E-commerce,202606,2026,16124967.0127,982295.8388,322179.6298,225700.8999,96478.7299,378643,40805,122,vertical,20260601,0.29945633111531994,0.01998017295454011,0.9027173809387576,0.23733222025548475,3.0
Education,202407,2025,5269364.1325,49781.5507,74926.97320000001,57707.8854,17219.0878,30015,1595,45,vertical,20240701,0.22981160274601883,0.014219357652258435,0.9495412844036697,,7.0
Education,202408,2025,10649967.0859,113057.9796,152070.3228,116966.81929999999,35103.5035,60791,3382,45,vertical,20240801,0.23083730509448225,0.014278947678752282,0.9472987081794524,,2.0
Education,202409,2025,11473684.5817,127010.50749999999,163462.67859999998,125786.82849999999,37675.8501,65553,3538,45,vertical,20240901,0.2304859459216032,0.014246746756548932,0.9487921726418781,,2.0
Education,202410,2025,7231582.123000001,112349.852,102478.3839,79022.5353,23455.8486,41198,2195,45,vertical,20241001,0.2288858167678423,0.0141709493381909,0.9494158043924136,,5.0
Education,202411,2025,7337557.3505,91396.9721,104537.90060000001,80706.9237,23830.976899999998,41831,2255,46,vertical,20241101,0.22796494633258396,0.014246961980184936,0.9488499750487683,,5.0
Education,202412,2025,7344874.65,84156.323,104585.0931,80813.0119,23772.0812,42062,2369,46,vertical,20241201,0.2272989438109512,0.01423919373491282,0.9466813711147622,,5.0
Education,202501,2025,9084080.2425,111007.9422,129085.017,99670.13519999999,29414.881800000003,51802,2776,49,vertical,20250101,0.22787216118195966,0.014210026062525725,0.9491370149144344,,5.0
Education,202502,2025,7357626.789700001,95141.7562,105073.6311,81050.60399999999,24023.027100000003,42002,2294,49,vertical,20250201,0.22863040753904243,0.014280913411793786,0.9482120281741016,,6.0
Education,202503,2025,7313735.113,100466.8707,104042.7006,80071.42880000001,23971.2718,41741,2413,51,vertical,20250301,0.23039840048135005,0.014225658844967798,0.9453503646328758,,6.0
Education,202504,2025,7586540.9505,97832.3937,108955.3726,83602.3544,25353.0182,43515,2463,52,vertical,20250401,0.23269176723461546,0.014361666708306527,0.9464309017356127,,6.0
Education,202505,2025,7470415.3037,97799.3566,107894.86,82433.35059999999,25461.509400000003,43042,2488,56,vertical,20250501,0.23598445190067444,0.014442953385277131,0.9453547111794421,,6.0
Education,202506,2025,5367554.6911,75306.1689,77676.0224,58946.5083,18729.5141,30825,1771,57,vertical,20250601,0.24112349630302388,0.014471398405831885,0.945668180144803,,7.0
Education,202507,2026,5531422.6292,77870.4769,80364.65909999999,60996.7129,19367.946200000002,31893,1898,60,vertical,20250701,0.24100078836768193,0.014528750465704876,0.9438311976561806,0.04973247058097479,7.0
Education,202508,2026,11672213.7843,127037.4242,170586.8609,128992.9801,41593.8808,68328,4207,62,vertical,20250801,0.2438281622661596,0.014614782084393629,0.9420004135934377,0.09598590213047714,4.0
Education,202509,2026,12268469.7835,163129.7492,181101.1874,136437.66150000002,44663.5259,72664,4475,65,vertical,20250901,0.24662193849315425,0.014761513912971034,0.9419878401327474,0.0692702676407582,4.0
Education,202510,2026,7709799.6722,108188.63799999999,115308.50749999999,86301.4634,29007.0441,45710,5233,66,vertical,20251001,0.2515603118009311,0.014956096449014035,0.8972773491941974,0.06612903526035215,6.0
Education,202511,2026,7407429.285,96073.8134,112196.278,83334.9151,28861.3629,44123,3017,69,vertical,20251101,0.2572399317916767,0.01514645279533033,0.935999151463725,0.009522506082387102,6.0
Education,202512,2026,7172201.0566,106647.4674,109949.45039999999,81093.1577,28856.2927,42681,2799,72,vertical,20251201,0.2624505406349899,0.015329945372741936,0.9384564643799472,-0.023509399632844732,7.0
Education,202601,2026,8592473.448900001,101173.8715,133834.2854,97142.23270000001,36692.0527,51468,3582,75,vertical,20260101,0.27416033634681775,0.01557575780663405,0.9349318801089919,-0.054117398842428666,6.0
Education,202602,2026,6597270.2202,83537.1212,104487.6925,75517.26699999999,28970.4255,39655,2939,78,vertical,20260201,0.2772616066720011,0.01583801921286656,0.9309996713152087,-0.10334263903741751,7.0
Education,202603,2026,6323595.4254,87199.2145,101379.6262,72514.34389999999,28865.2823,38354,2923,80,vertical,20260301,0.2847246866254474,0.016031959570466547,0.9291857450880636,-0.1353808515487591,7.0
Education,202604,2026,5853723.0157,79717.881,94746.0632,66980.8756,27765.1876,35878,2893,84,vertical,20260401,0.2930484567088588,0.01618560750925282,0.925382373423435,-0.22840685183223014,8.0
Education,202605,2026,5372485.0109,74803.5373,88458.7328,62101.770300000004,26356.962499999998,32871,2757,84,vertical,20260501,0.29795772181805436,0.016465142782256244,0.9226170427753453,-0.28083181557000214,8.0
Education,202606,2026,3677066.7459,62198.084800000004,61541.1215,42671.786,18869.3355,22574,2002,85,vertical,20260601,0.3066134487003134,0.01673647114744913,0.9185384114583334,-0.31494563958575333,10.0
Food & Beverage,202407,2025,13567146.018299999,49401.1993,280685.6731,229165.36709999997,51520.306,1230580,120783,84,vertical,20240701,0.18355160571962942,0.020688630661260525,0.9106213504439592,,1.0
Food & Beverage,202408,2025,13771562.2579,73655.1994,284636.1345,232801.9802,51834.1543,1257256,123984,87,vertical,20240801,0.1821067251038009,0.020668398339245764,0.9102371781877154,,1.0
Food & Beverage,202409,2025,14727029.184799999,77443.613,302974.3169,248901.9646,54072.3523,1378664,132145,90,vertical,20240901,0.1784717359981611,0.020572670366723018,0.9125336160957473,,1.0
Food & Beverage,202410,2025,15098801.4398,76285.336,309109.0984,254141.504,54967.5944,1425751,138345,94,vertical,20241001,0.1778258701685631,0.020472426214255487,0.9115495468308851,,1.0
Food & Beverage,202411,2025,15396872.2344,81242.0774,315379.38169999997,259441.5193,55937.862400000005,1465796,137740,96,vertical,20241101,0.17736689728566365,0.02048334083044302,0.9141023338422087,,1.0
Food & Beverage,202412,2025,15712866.8973,83730.0123,321542.3149,264863.6766,56678.6383,1495341,142016,100,vertical,20241201,0.1762711645514747,0.02046363130303432,0.9132650973489593,,1.0
Food & Beverage,202501,2025,15796067.0351,88291.6259,323218.1557,265649.3342,57568.8215,1502526,146456,102,vertical,20250101,0.17811134827906575,0.020461938720681923,0.9111839910926863,,1.0
Food & Beverage,202502,2025,16186644.8199,76885.5899,332417.7576,272608.3297,59809.4279,1544702,150517,106,vertical,20250201,0.17992248167430633,0.020536544867613502,0.911210881897855,,1.0
Food & Beverage,202503,2025,19760365.4997,100018.7021,405960.9056,332556.213,73404.6926,1879137,182547,111,vertical,20250301,0.18081714664496992,0.02054420023790366,0.9114573329375404,,1.0
Food & Beverage,202504,2025,16830256.7742,94266.9071,346876.9684,283267.926,63609.0424,1598694,155520,111,vertical,20250401,0.18337637893170655,0.020610319441575382,0.9113449100280809,,1.0
Food & Beverage,202505,2025,17024446.756,86686.2482,351007.4856,286242.3444,64765.1412,1615154,157029,115,vertical,20250501,0.1845121367975749,0.02061784976808676,0.9113923336359733,,1.0
Food & Beverage,202506,2025,17582785.0306,92935.5257,362865.3314,295880.8943,66984.4371,1664649,162724,121,vertical,20250601,0.18459861360015278,0.020637534427480713,0.9109519512436706,,1.0
Food & Beverage,202507,2026,17988483.6588,91003.6661,371589.40380000003,302489.5792,69099.82459999999,1704316,166966,125,vertical,20250701,0.18595746782163755,0.020657072093912588,0.9107745385249257,0.32588560884774836,1.0
Food & Beverage,202508,2026,18168183.560599998,93696.465,375159.6908,305160.4804,69999.2104,1715583,167140,129,vertical,20250801,0.1865851052673914,0.020649267966093274,0.9112243277423179,0.31925363443627425,1.0
Food & Beverage,202509,2026,18710005.1362,95146.3786,385619.5841,314451.078,71168.5061,1762740,169693,128,vertical,20250901,0.1845562544913289,0.020610340900115823,0.9121868649521095,0.27045345679839444,1.0
Food & Beverage,202510,2026,18709646.010900002,101926.8922,384968.7595,315197.2747,69771.4848,1767216,208936,128,vertical,20251001,0.18123934235759723,0.02057595099745458,0.894271290872362,0.2391477618602177,1.0
Food & Beverage,202511,2026,18884693.8492,96303.3717,388521.4288,317638.8617,70882.5671,1789290,178442,134,vertical,20251101,0.18244184707888628,0.020573350667077862,0.909315902775378,0.22652793123836137,2.0
Food & Beverage,202512,2026,19082523.8166,98355.1008,392807.901,321274.9631,71532.9379,1817194,179564,134,vertical,20251201,0.18210666770676795,0.02058469334429936,0.9100722270800968,0.21445207557120083,1.0
Food & Beverage,202601,2026,19182977.7004,99190.7312,396875.0883,323744.226,73130.86230000001,1832262,188349,136,vertical,20260101,0.18426669865637926,0.020688919858970825,0.9067861156848102,0.2144148070386153,1.0
Food & Beverage,202602,2026,20953652.196,105057.31509999999,432952.2695,353476.0102,79476.25929999999,2020747,213334,135,vertical,20260201,0.1835681780621778,0.02066237739608227,0.9045092814450326,0.2945025006194859,1.0
Food & Beverage,202603,2026,21951952.6519,112250.0944,454472.44210000004,370697.6805,83774.7616,2127494,230896,140,vertical,20260301,0.18433408462105735,0.02070305313184357,0.9020959213700872,0.11090822951798512,1.0
Food & Beverage,202604,2026,19682369.2455,110846.5425,408720.7535,332612.81820000004,76107.9353,1917475,218595,144,vertical,20260401,0.18621010714103609,0.020765831003472627,0.897664870533269,0.16946339616589534,1.0
Food & Beverage,202605,2026,20195773.8401,100413.2105,417110.6263,340303.3895,76807.2368,1969529,228127,148,vertical,20260501,0.1841411653338164,0.020653361916333216,0.8961953099120153,0.18628077197177145,1.0
Food & Beverage,202606,2026,20788355.1748,148229.3045,429902.5774,350778.0355,79124.5419,2033371,241392,154,vertical,20260601,0.18405226220911694,0.02067997077138336,0.8938825715030533,0.18231299186228025,1.0
Healthcare,202407,2025,8871456.6688,60648.59040000001,157185.4823,116861.381,40324.1013,150128,10222,30,vertical,20240701,0.2565383310847913,0.01771811419119085,0.9362519488618647,,2.0
Healthcare,202408,2025,8889290.5873,98810.5129,158281.4238,118189.53289999999,40091.8909,150849,10180,30,vertical,20240801,0.2532949852072281,0.017805855511814895,0.9367815735053935,,3.0
Healthcare,202409,2025,8951574.6918,91461.8334,158768.02360000001,118402.2541,40365.7695,152421,10226,32,vertical,20240901,0.25424369835135996,0.01773632339184276,0.9371276445307937,,4.0
Healthcare,202410,2025,9050383.7557,95497.5229,160757.2026,119824.85010000001,40932.3525,153681,10066,33,vertical,20241001,0.2546221994285935,0.017762473607680327,0.9385271180540712,,4.0
Healthcare,202411,2025,8871348.588,93305.50829999999,158057.94220000002,117723.12370000001,40334.8185,151224,10161,34,vertical,20241101,0.25519007737657357,0.017816675856227784,0.9370387582489079,,4.0
Healthcare,202412,2025,8964801.686900001,97541.17229999999,159252.3297,118656.8109,40595.518800000005,153124,10107,35,vertical,20241201,0.25491318636577537,0.0177641776429601,0.9380816143992257,,4.0
Healthcare,202501,2025,9509328.6358,91315.6608,168661.2352,125151.62509999999,43509.6101,162107,10842,36,vertical,20250101,0.2579704224767826,0.01773639776892734,0.9373109991962949,,2.0
Healthcare,202502,2025,10064412.8571,101491.7298,177975.4833,131563.09660000002,46412.3867,171025,11713,38,vertical,20250201,0.2607796638021547,0.017683642933471883,0.935902767897208,,4.0
Healthcare,202503,2025,10270794.4966,102182.426,181158.2676,133916.059,47242.208600000005,175153,11610,39,vertical,20250301,0.26077865076691653,0.0176381941689097,0.9378356526721031,,4.0
Healthcare,202504,2025,10432840.0927,118962.11260000001,183948.0379,135695.3769,48252.66099999999,177890,11885,39,vertical,20250401,0.2623168018037337,0.01763163589833136,0.937373205111316,,4.0
Healthcare,202505,2025,10483370.0577,104191.3849,185079.9354,136262.2221,48817.7133,178429,12220,38,vertical,20250501,0.26376556267157636,0.017654621975693723,0.93590315186547,,4.0
Healthcare,202506,2025,10649604.899799999,111235.6564,188225.28519999998,138816.4018,49408.8834,181088,12358,38,vertical,20250601,0.2624986507391941,0.01767439139488967,0.9361165389824551,,4.0
Healthcare,202507,2026,10642787.1683,111530.7352,187731.9156,138453.4398,49278.47579999999,181102,12118,40,vertical,20250701,0.2624938633503188,0.017639356367020815,0.9372839250595176,0.1996662516235452,4.0
Healthcare,202508,2026,10566824.7587,118629.7715,186485.88780000003,137450.6606,49035.2272,180095,12071,40,vertical,20250801,0.2629433668063326,0.017648242689598907,0.9371845175525327,0.18871406609169328,6.0
Healthcare,202509,2026,10273701.3963,102928.7019,180231.457,133056.22580000001,47175.2312,176299,11905,42,vertical,20250901,0.26174804323975476,0.017542991571169186,0.9367441712184651,0.14769766773114454,6.0
Healthcare,202510,2026,10200696.1644,114512.45039999999,178682.95930000002,132424.1052,46258.8541,176255,15587,44,vertical,20251001,0.25888788881279734,0.017516741643927795,0.9187508470512192,0.12710095392093457,5.0
Healthcare,202511,2026,9888163.9511,104052.3567,171999.27159999998,127889.0718,44110.1998,171741,11146,45,vertical,20251101,0.2564557360602218,0.01739445992709962,0.939055263632735,0.11461790200369475,5.0
Healthcare,202512,2026,9704357.267299999,113393.0076,167667.4814,124867.44080000001,42800.0406,170422,11105,47,vertical,20251201,0.25526739140246907,0.017277546238427945,0.9388245274807604,0.08249547577618903,5.0
Healthcare,202601,2026,9684650.9059,93435.3396,167117.4526,124222.0548,42895.3978,172563,11112,46,vertical,20260101,0.2566781454159145,0.01725590878016988,0.9395018374846876,0.01843687149899935,5.0
Healthcare,202602,2026,9601730.7787,92235.42670000001,164518.7708,122683.22369999999,41835.547099999996,173060,11586,47,vertical,20260201,0.2542904186347106,0.017134282827941837,0.937252905559828,-0.04597208848339315,5.0
Healthcare,202603,2026,9430170.5352,93254.3199,160975.9117,120315.5799,40660.3318,172106,11327,47,vertical,20260301,0.25258643588722723,0.01707030759402761,0.9382499332181232,-0.08184605014522264,5.0
Healthcare,202604,2026,9233054.7472,99749.5119,156509.882,117404.9983,39104.8837,169113,11044,47,vertical,20260401,0.24985568451198498,0.01695104017957469,0.9386979134865701,-0.11500083724464517,5.0
Healthcare,202605,2026,8909731.4957,94426.7247,149893.1519,112733.36919999999,37159.7827,165095,11217,47,vertical,20260501,0.24790847499684876,0.016823531884472748,0.9363798266709016,-0.15010808102153836,5.0
Healthcare,202606,2026,8701668.7597,129936.7658,145413.9718,109917.20270000001,35496.7691,162610,10804,48,vertical,20260601,0.24410838009996505,0.016711044262389656,0.9376982250568004,-0.18291158765303875,6.0
Logistics,202407,2025,3212615.5783,16596.386,30981.6939,22580.5547,8401.1392,3607,172,8,vertical,20240701,0.2711646182780213,0.00964376009046012,0.9544853135750199,,9.0
Logistics,202408,2025,2866441.9720999994,17951.427499999998,26320.132100000003,19194.9321,7125.2,3188,165,9,vertical,20240801,0.2707129270069279,0.009182161144785872,0.9507903370116314,,9.0
Logistics,202409,2025,3350413.0812,23566.1519,31494.8853,22872.4902,8622.3951,3919,206,9,vertical,20240901,0.2737712812054597,0.009400299168101279,0.950060606060606,,8.0
Logistics,202410,2025,3193075.8759,15959.4813,30108.2519,21980.523500000003,8127.728400000001,3616,242,10,vertical,20241001,0.2699501926247668,0.009429231584267847,0.9372731985484707,,8.0
Logistics,202411,2025,2972655.5749,16247.841400000001,27224.2725,19820.1356,7404.1369,3347,197,10,vertical,20241101,0.2719682188018064,0.009158233039128936,0.9444130925507901,,8.0
Logistics,202412,2025,3196448.4185,18824.711499999998,29719.2645,21590.2107,8129.0538,3798,218,11,vertical,20241201,0.273528094882698,0.00929758926438312,0.9457171314741036,,8.0
Logistics,202501,2025,2938917.7857,20270.929500000002,24262.7073,17504.642,6758.0653,3513,188,13,vertical,20250101,0.2785371482431394,0.008255660440062646,0.949202918130235,,8.0
Logistics,202502,2025,3611794.2038,26115.4566,34124.307199999996,24919.126,9205.181199999999,4082,233,13,vertical,20250201,0.2697543761415909,0.009448020921041824,0.9460023174971032,,8.0
Logistics,202503,2025,3723792.6434,23910.638,35592.6019,26021.2533,9571.3486,4344,250,14,vertical,20250301,0.26891399024132595,0.009558158927856483,0.9455811928602526,,8.0
Logistics,202504,2025,3776713.0225,17488.7751,33341.935600000004,24209.3909,9132.5447,4121,241,14,vertical,20250401,0.2739056547154989,0.008828294710602414,0.9447501146263182,,8.0
