txn_date,mid,payment_method,gateway,status,txn_count,amount_local,currency,revenue_local,cost_local,gp_local,status_std,dq_failed_rules
,EG934454177,WALLET,GW-NILE,Success,225,313805.37,EGP,4767.93,2942.69,1825.24,Success,DQ-T02
2024-11-28,SA576895050,LDEBIT,GW-NIMBUS,Success,3,-578.64,SAR,-7.43,-3.11,-4.32,Success,DQ-T07
,EG643904514,TOKEN,GW-NILE,Success,28,10672.08,EGP,377.28,207.22,170.06,Success,DQ-T02
,AE172124002,CARD,GW-ORION,Voided,1,128.8,AED,0.0,0.04,-0.04,Voided,DQ-T02
2026-03-20,OM436896345,LDEBIT,GW-NIMBUS,UNKNOWN,37,116.88,OMR,2.01,1.17,0.84,,DQ-T05
,SA652586164,LDEBIT,GW-NIMBUS,Refunded,5,714.35,SAR,0.0,2.81,-2.81,Refunded,DQ-T02
,EG245991238,WALLET,GW-NILE,Success,14,4392.64,EGP,115.55,60.72,54.83,Success,DQ-T02
,AE957433919,TOKEN,GW-NIMBUS,Voided,21,3216.2,AED,0.0,1.16,-1.16,Voided,DQ-T02
,SA623621170,TOKEN,GW-ATLAS,Success,3,192.36,SAR,5.64,3.74,1.9,Success,DQ-T02
2025-01-15,SA206829187,CARD,GW-ORION,UNKNOWN,1,244.13,SAR,0.0,0.04,-0.04,,DQ-T05
2026-03-31,SA597658531,LDEBIT,GW-NIMBUS,Success,459,-72179.09,SAR,-547.73,-402.26,-145.47,Success,DQ-T07
2026-04-11,EG987489356,TOKEN,GW-NILE,UNKNOWN,8,2438.21,EGP,0.0,3.28,-3.28,,DQ-T05
2026-03-22,EG888467038,LDEBIT,GW-NILE,Success,1,-9773.29,EGP,-107.15,-41.39,-65.76,Success,DQ-T07
2026-06-08,XX574115705,WALLET,GW-NILE,Success,3,17785.99,EGP,324.31,149.47,174.84,Success,DQ-T04
2025-07-28,SA775621648,CARD,GW-ATLAS,Success,8,402.23,SAR,563.12,8.08,555.04,Success,DQ-T09
2025-07-30,EG486344028,LDEBIT,GW-NILE,UNKNOWN,79,25822.14,EGP,492.89,243.35,249.54,,DQ-T05
,SA620446884,CARD,GW-NIMBUS,Success,32,4202.83,SAR,106.45,64.54,41.91,Success,DQ-T02
2026-06-10,XX852379086,TOKEN,GW-ATLAS,Voided,2,7.78,OMR,0.0,0.02,-0.02,Voided,DQ-T04
2024-07-05,AE204415052,LDEBIT,GW-NIMBUS,Success,0,410.96,AED,5.61,2.51,3.1,Success,DQ-T08
2024-11-29,EG331354329,BNPL,GW-NILE,UNKNOWN,20,7103.27,EGP,0.0,7.81,-7.81,,DQ-T05
2025-11-04,OM173271126,CARD,GW-NIMBUS,CHARGEBACK?,5,60.31,OMR,1.62,0.94,0.68,,DQ-T05
2025-09-02,EG511884968,WALLET,GW-NILE,Success,4,-8917.22,EGP,-160.52,-79.36,-81.16,Success,DQ-T07
,EG717847087,LDEBIT,GW-NILE,APPROVED,1,2408.12,EGP,27.95,11.55,16.4,Success,DQ-T02
,EG529532780,CARD,GW-ATLAS,Success,7,10954.33,EGP,293.23,185.88,107.35,Success,DQ-T02
2024-12-27,EG373213017,TOKEN,GW-NILE,Success,9,-11566.21,EGP,-299.97,-169.12,-130.85,Success,DQ-T07
,AE728035822,LDEBIT,GW-NIMBUS,Success,4,474.14,AED,6.53,2.79,3.74,Success,DQ-T02
2025-08-24,XX365954913,CARD,GW-ATLAS,Failed,4,1462.82,EGP,0.0,3.96,-3.96,Failed,DQ-T04
,SA306273888,CARD,GW-NIMBUS,Refunded,9,1456.81,SAR,0.0,5.06,-5.06,Refunded,DQ-T02
,SA775621648,CARD,GW-ATLAS,Failed,2,86.76,SAR,0.0,0.15,-0.15,Failed,DQ-T02
,AE787062785,CARD,GW-ORION,Failed,7,1028.86,AED,0.0,0.31,-0.31,Failed,DQ-T02
,EG897740135,TOKEN,GW-NILE,Failed,2,651.74,EGP,0.0,0.81,-0.81,Failed,DQ-T02
2025-04-30,XX394530058,LDEBIT,GW-NILE,Success,10,9549.85,EGP,143.14,56.08,87.06,Success,DQ-T04
,EG422365719,LDEBIT,GW-NILE,Success,2,5321.52,EGP,69.34,25.07,44.27,Success,DQ-T02
,EG468145711,WALLET,GW-NILE,Success,1,379.57,EGP,9.83,4.79,5.04,Success,DQ-T02
2024-07-06,XX224020223,LDEBIT,GW-NIMBUS,Success,1,185.54,SAR,2.28,1.0,1.28,Success,DQ-T04
,SA711109092,CARD,GW-ORION,Refunded,14,809.26,SAR,0.0,7.88,-7.88,Refunded,DQ-T02
,SA604765470,CARD,GW-ORION,Failed,5,206.45,SAR,0.0,0.22,-0.22,Failed,DQ-T02
2025-08-22,SA986462340,TOKEN,GW-ORION,Success,0,824.11,SAR,27.84,15.65,12.19,Success,DQ-T08
2025-11-01,AE671906697,TOKEN,GW-ORION,Success,964,-61183.76,AED,-1142.07,-1024.39,-117.68,Success,DQ-T07
2025-08-30,SA416884588,LDEBIT,GW-NIMBUS,Success,0,6745.25,SAR,76.53,35.25,41.28,Success,DQ-T08
2025-09-18,EG204164575,TOKEN,GW-ATLAS,UNKNOWN,1,436.82,EGP,15.24,10.37,4.87,,DQ-T05
2026-01-23,SA124881724,LDEBIT,GW-NIMBUS,SETTLED,56,-6198.3,SAR,-61.3,-37.34,-23.96,Success,DQ-T07
2025-10-26,OM194734403,LDEBIT,GW-NIMBUS,Success,3,-91.33,OMR,-0.65,-0.46,-0.19,Success,DQ-T07
2025-06-05,SA705652485,TOKEN,GW-NIMBUS,Success,0,16888.01,SAR,365.7,270.8,94.9,Success,DQ-T08
2026-01-12,EG989134753,TOKEN,GW-ATLAS,PENDING_REVIEW,7,50551.0,EGP,869.66,790.5,79.16,,DQ-T05
2026-01-18,XX413782089,LDEBIT,GW-NIMBUS,Failed,17,1019.49,SAR,0.0,0.96,-0.96,Failed,DQ-T04
,AE202986349,CARD,GW-ORION,Failed,1,135.78,AED,0.0,0.04,-0.04,Failed,DQ-T02
2025-01-30,EG785459891,CARD,GW-NILE,PENDING_REVIEW,7,180468.42,EGP,2907.9,2210.87,697.03,,DQ-T05
2026-03-05,EG823617801,LDEBIT,GW-NILE,Success,10,-3059.78,EGP,-62.41,-30.45,-31.96,Success,DQ-T07
,EG624580946,WALLET,GW-NILE,Success,139,30836.18,EGP,914.9,500.59,414.31,Success,DQ-T02
2024-12-24,XX921967798,TOKEN,GW-ATLAS,REFUNDED,3,4615.55,EGP,0.0,22.06,-22.06,Refunded,DQ-T04
2025-03-22,EG903275069,BNPL,GW-NILE,PENDING_REVIEW,17,8622.68,EGP,0.0,6.72,-6.72,,DQ-T05
,EG766165674,WALLET,GW-NILE,Success,2,10119.63,EGP,187.38,85.35,102.03,Success,DQ-T02
,SA914955375,CARD,GW-ORION,Success,2,389.75,SAR,9.28,5.44,3.84,Success,DQ-T02
2026-02-06,EG984686648,TOKEN,GW-NILE,Success,31,-15069.1,EGP,-500.82,-274.17,-226.65,Success,DQ-T07
,SA687319923,CARD,GW-ORION,REVERSED,2,1016.24,SAR,0.0,0.09,-0.09,Voided,DQ-T02
,EG750576392,LDEBIT,GW-NILE,Success,3,1699.07,EGP,28.29,12.11,16.18,Success,DQ-T02
,SA887395947,BANKTR,GW-NIMBUS,Failed,1,3271.73,SAR,0.0,0.06,-0.06,Failed,DQ-T02
,SA508515348,TOKEN,GW-ORION,Success,11,2192.68,SAR,55.08,31.62,23.46,Success,DQ-T02
2024-07-14,EG235283002,CARD,GW-NILE,CHARGEBACK?,8,20565.61,EGP,0.0,3.08,-3.08,,DQ-T05
2025-10-26,SA596495663,CARD,GW-ORION,Success,61,-3111.91,SAR,-95.29,-53.51,-41.78,Success,DQ-T07
,EG839904793,BNPL,GW-ATLAS,Failed,3,1094.63,EGP,0.0,3.1,-3.1,Failed,DQ-T02
2025-09-01,XX822803927,CARD,GW-NIMBUS,Failed,1,1186.33,AED,0.0,0.06,-0.06,Failed,DQ-T04
,EG373213017,WALLET,GW-NILE,Refunded,1,1044.61,EGP,0.0,7.58,-7.58,Refunded,DQ-T02
2025-10-16,SA233359257,BANKTR,GW-NIMBUS,CHARGEBACK?,4,22714.51,SAR,56.95,16.83,40.12,,DQ-T05
2024-10-24,SA462175242,TOKEN,GW-ATLAS,Success,0,596.06,SAR,16.35,10.4,5.95,Success,DQ-T08
2025-06-11,EG537339465,LDEBIT,GW-NILE,Success,496,-205282.76,EGP,-2528.75,-1697.25,-831.5,Success,DQ-T07
2025-03-27,EG872519745,LDEBIT,GW-NILE,Success,7,-1941.05,EGP,-40.49,-19.96,-20.53,Success,DQ-T07
2026-02-13,EG511884968,CARD,GW-ATLAS,Success,10,-25131.91,EGP,-581.39,-404.39,-177.0,Success,DQ-T07
,OM954248664,LDEBIT,GW-NIMBUS,Success,7,51.01,OMR,0.69,0.35,0.34,Success,DQ-T02
2025-07-21,SA711632487,CARD,GW-ORION,Success,0,3019.26,SAR,103.85,57.23,46.62,Success,DQ-T08
2025-08-01,EG465172400,WALLET,GW-NILE,CAPTURED,1,1159.91,EGP,1623.87,11.13,1612.74,Success,DQ-T09
,EG373213017,WALLET,GW-NILE,Failed,4,5197.08,EGP,0.0,1.62,-1.62,Failed,DQ-T02
,OM543606528,CARD,GW-NIMBUS,Failed,5,52.47,OMR,0.0,0.03,-0.03,Failed,DQ-T02
2025-01-22,AE172157388,BANKTR,GW-NIMBUS,Captured,0,93199.13,AED,217.35,61.34,156.01,Success,DQ-T08
2025-03-21,EG167120747,LDEBIT,GW-NILE,Success,0,3999.07,EGP,51.45,17.93,33.52,Success,DQ-T08
2024-10-16,AE282120405,LDEBIT,GW-NIMBUS,Success,0,645.79,AED,10.4,5.38,5.02,Success,DQ-T08
2025-05-11,XX706260859,TOKEN,GW-ORION,Success,9,-371.06,AED,-12.78,-6.9,-5.88,Success,DQ-T04;DQ-T07
,OM817062602,TOKEN,GW-NIMBUS,Success,54,766.41,OMR,11.59,12.08,-0.49,Success,DQ-T02
2025-07-01,AE853501645,CARD,GW-ORION,PENDING_REVIEW,9,353.8,AED,0.0,4.96,-4.96,,DQ-T05
,AE642488904,CARD,GW-ATLAS,Success,59,80699.2,AED,1172.02,1192.63,-20.61,Success,DQ-T02
2025-07-16,EG707591429,WALLET,GW-NILE,PENDING_REVIEW,1,713.44,EGP,0.0,0.4,-0.4,,DQ-T05
2025-03-21,AE932795909,CARD,GW-NIMBUS,Success,0,275767.12,AED,5835.48,3949.63,1885.85,Success,DQ-T08
2025-04-09,XX667318070,TOKEN,GW-ORION,Success,2,667.43,SAR,17.06,9.32,7.74,Success,DQ-T04
,EG167120747,CARD,GW-ATLAS,Success,6,17097.77,EGP,459.34,272.12,187.22,Success,DQ-T02
2024-10-30,AE468236624,CARD,GW-ORION,Success,0,3114.54,AED,73.36,40.58,32.78,Success,DQ-T08
,OM236113503,CARD,GW-NIMBUS,Success,33,997.38,OMR,15.09,14.29,0.8,Success,DQ-T02
,SA112481566,LDEBIT,GW-NIMBUS,Success,20,2300.56,SAR,32.48,13.73,18.75,Success,DQ-T02
2025-11-18,EG266138287,TOKEN,GW-NILE,CHARGEBACK?,1,290.48,EGP,0.0,0.41,-0.41,,DQ-T05
,OM978131111,LDEBIT,GW-NIMBUS,Success,7,69.34,OMR,0.97,0.43,0.54,Success,DQ-T02
,SA211354199,TOKEN,GW-ATLAS,Refunded,1,127.92,SAR,0.0,0.56,-0.56,Refunded,DQ-T02
2025-12-24,SA122822556,CARD,GW-NIMBUS,UNKNOWN,34,1825.67,SAR,54.96,32.93,22.03,,DQ-T05
,EG877654092,TOKEN,GW-NILE,Voided,2,1828.98,EGP,0.0,0.8,-0.8,Voided,DQ-T02
2025-09-15,AE861319254,BNPL,GW-ATLAS,CHARGEBACK?,1,207.73,AED,0.0,0.07,-0.07,,DQ-T05
2025-11-04,XX437237753,TOKEN,GW-ATLAS,Success,2,2981.66,EGP,76.33,52.63,23.7,Success,DQ-T04
2025-01-01,SA815162718,LDEBIT,GW-NIMBUS,Success,5,-531.85,SAR,-7.37,-3.24,-4.13,Success,DQ-T07
2024-09-17,EG911025364,CARD,GW-NILE,Success,55,-10825.93,EGP,-543.06,-272.15,-270.91,Success,DQ-T07
,SA860742247,LDEBIT,GW-NIMBUS,REVERSED,11,2148.89,SAR,0.0,0.62,-0.62,Voided,DQ-T02
,EG867607945,WALLET,GW-NILE,Refunded,1,1746.29,EGP,0.0,7.64,-7.64,Refunded,DQ-T02
,SA763491142,TOKEN,GW-ORION,Success,4,1354.37,SAR,34.59,18.91,15.68,Success,DQ-T02
2026-04-16,SA848487072,LDEBIT,GW-NIMBUS,Success,11,-10291.2,SAR,-103.37,-48.17,-55.2,Success,DQ-T07
2025-03-08,EG680139391,WALLET,GW-NILE,Success,0,27991.48,EGP,695.26,346.02,349.24,Success,DQ-T08
,SA502327003,LDEBIT,GW-NIMBUS,Success,3,650.57,SAR,8.31,3.43,4.88,Success,DQ-T02
2025-10-04,AE551105480,CARD,GW-NIMBUS,Success,0,604.2,AED,14.74,8.63,6.11,Success,DQ-T08
2025-08-21,XX420548645,TOKEN,GW-ATLAS,Success,17,719.81,AED,23.86,15.5,8.36,Success,DQ-T04
2025-10-27,EG453339370,CARD,GW-NILE,PENDING_REVIEW,2,5280.68,EGP,130.29,69.5,60.79,,DQ-T05
,AE779021046,CARD,GW-ORION,Failed,3,5684.19,AED,0.0,0.13,-0.13,Failed,DQ-T02
2025-01-17,EG276584921,CARD,GW-ATLAS,Success,0,10963.55,EGP,277.96,192.49,85.47,Success,DQ-T08
2024-12-27,SA508515348,CARD,GW-ORION,Success,66,11750.95,SAR,16451.33,165.37,16285.96,Success,DQ-T09
2024-09-11,AE744794983,CARD,GW-ORION,UNKNOWN,7,1069.23,AED,0.0,0.31,-0.31,,DQ-T05
,EG623813968,WALLET,GW-NILE,Success,3,6270.89,EGP,122.87,55.95,66.92,Success,DQ-T02
2025-06-30,XX214208757,CARD,GW-NILE,Success,4,1540.71,EGP,58.22,29.29,28.93,Success,DQ-T04
2025-12-28,EG140153041,LDEBIT,GW-NILE,Success,3,-1630.3,EGP,-27.04,-11.95,-15.09,Success,DQ-T07
,EG166655022,LDEBIT,GW-NILE,REFUND,1,2027.81,EGP,0.0,7.72,-7.72,Refunded,DQ-T02
2026-06-03,XX924328746,LDEBIT,GW-NILE,Failed,16,14995.88,EGP,0.0,6.58,-6.58,Failed,DQ-T04
2025-08-05,EG920470377,BNPL,GW-NILE,PENDING_REVIEW,2,2336.77,EGP,103.24,68.09,35.15,,DQ-T05
2025-07-09,XX842966978,TOKEN,GW-ORION,Failed,7,1498.45,SAR,0.0,0.32,-0.32,Failed,DQ-T04
2025-07-06,EG403388419,CARD,GW-NILE,PENDING_REVIEW,4,6415.35,EGP,0.0,1.61,-1.61,,DQ-T05
2025-10-16,EG275445878,LDEBIT,GW-NILE,Success,1,-879.9,EGP,-13.22,-5.33,-7.89,Success,DQ-T07
2025-09-27,XX111586425,CARD,GW-ORION,Voided,8,757.6,AED,0.0,0.35,-0.35,Voided,DQ-T04
,AE719619202,CARD,GW-NIMBUS,Refunded,1,419.1,AED,0.0,0.55,-0.55,Refunded,DQ-T02
2026-05-02,SA420885285,CARD,GW-NIMBUS,Success,12,-1667.45,SAR,-44.76,-25.44,-19.32,Success,DQ-T07
2026-03-08,EG631107574,WALLET,GW-NILE,Success,24,-6701.68,EGP,-181.5,-97.62,-83.88,Success,DQ-T07
,SA362023155,BNPL,GW-ATLAS,DECLINED,8,528.39,SAR,0.0,0.6,-0.6,Failed,DQ-T02
,SA638552986,TOKEN,GW-ATLAS,Success,1,254.14,SAR,6.64,4.12,2.52,Success,DQ-T02
2026-05-14,EG248756723,CARD,GW-ATLAS,PENDING_REVIEW,4,947.68,EGP,43.21,29.08,14.13,,DQ-T05
,EG624580946,LDEBIT,GW-NILE,REVERSED,2,438.86,EGP,0.0,0.82,-0.82,Voided,DQ-T02
,EG139657763,CARD,GW-ATLAS,SETTLED,381,360832.34,EGP,7097.66,6644.32,453.34,Success,DQ-T02
2025-08-31,SA158425015,TOKEN,GW-NIMBUS,UNKNOWN,1,39.99,SAR,0.0,0.06,-0.06,,DQ-T05
2025-07-18,EG624580946,TOKEN,GW-ATLAS,PENDING_REVIEW,2,388.36,EGP,0.0,15.06,-15.06,,DQ-T05
2024-09-15,EG775891339,TOKEN,GW-ATLAS,Success,0,2940.96,EGP,78.6,51.61,26.99,Success,DQ-T08
2024-07-23,XX576239093,CARD,GW-ATLAS,Failed,4,1054.87,EGP,0.0,3.85,-3.85,Failed,DQ-T04
,EG877654092,TOKEN,GW-NILE,Failed,8,7152.39,EGP,0.0,3.14,-3.14,Failed,DQ-T02
2025-11-23,AE545364971,TOKEN,GW-ORION,Success,2,-195.41,AED,-5.38,-3.04,-2.34,Success,DQ-T07
2024-07-31,SA652255380,CARD,GW-NIMBUS,Success,5,-2379.96,SAR,-53.09,-33.35,-19.74,Success,DQ-T07
2025-01-09,AE554805022,TOKEN,GW-ORION,PENDING_REVIEW,7,7318.56,AED,171.56,98.87,72.69,,DQ-T05
,EG542845011,LDEBIT,GW-NILE,Success,1,448.19,EGP,8.1,3.6,4.5,Success,DQ-T02
2024-12-01,EG758836714,CARD,GW-NILE,Success,0,18187.93,EGP,557.83,272.95,284.88,Success,DQ-T08
2026-06-08,SA466668047,TOKEN,GW-ORION,APPROVED,48,-2063.04,SAR,-66.67,-38.15,-28.52,Success,DQ-T07
2025-08-04,AE732739303,CARD,GW-ATLAS,Success,6,-1361.23,AED,-31.95,-21.48,-10.47,Success,DQ-T07
,EG304469248,CARD,GW-NILE,Success,18,86470.9,EGP,2041.79,1096.99,944.8,Success,DQ-T02
2025-05-06,XX455201007,BNPL,GW-ATLAS,Success,1,1592.49,EGP,67.94,56.03,11.91,Success,DQ-T04
2025-12-30,EG537339465,CARD,GW-ATLAS,Success,0,332716.39,EGP,8303.32,7804.21,499.11,Success,DQ-T08
,EG474829702,CARD,GW-ATLAS,Failed,1,4413.74,EGP,0.0,0.99,-0.99,Failed,DQ-T02
,EG150005962,LDEBIT,GW-NILE,Success,4,1493.44,EGP,25.66,13.1,12.56,Success,DQ-T02
,EG403388419,CARD,GW-NILE,Voided,1,1567.99,EGP,0.0,0.39,-0.39,Voided,DQ-T02
2026-05-18,XX968714166,LDEBIT,GW-NIMBUS,Failed,2,92.16,SAR,0.0,0.11,-0.11,Failed,DQ-T04
,AE389283318,CARD,GW-ORION,Voided,10,947.0,AED,0.0,0.44,-0.44,Voided,DQ-T02
2026-03-22,SA700672253,CARD,GW-ORION,Success,672,-28939.32,SAR,-897.06,-520.94,-376.12,Success,DQ-T07
,EG820064163,CARD,GW-NILE,Success,2,1991.71,EGP,59.14,29.52,29.62,Success,DQ-T02
,AE671906697,TOKEN,GW-ORION,Failed,2,126.94,AED,0.0,0.09,-0.09,Failed,DQ-T02
2025-03-15,EG373280861,TOKEN,GW-NILE,UNKNOWN,2,1518.11,EGP,44.92,24.36,20.56,,DQ-T05
2026-04-21,XX636825901,CARD,GW-ORION,Declined,3,166.66,SAR,0.0,0.14,-0.14,Failed,DQ-T04
2026-02-05,SA382289892,TOKEN,GW-NIMBUS,CHARGEBACK?,11,2034.56,SAR,32.69,31.17,1.52,,DQ-T05
,SA847687864,CARD,GW-NIMBUS,Success,45,5390.26,SAR,148.43,83.74,64.69,Success,DQ-T02
,SA307616362,CARD,GW-ORION,Failed,37,1893.77,SAR,0.0,1.66,-1.66,Failed,DQ-T02
,SA158425015,TOKEN,GW-NIMBUS,Failed,1,39.99,SAR,0.0,0.06,-0.06,Failed,DQ-T02
2026-06-17,SA865281392,LDEBIT,GW-NIMBUS,Success,20,7335.13,SAR,10269.18,36.38,10232.8,Success,DQ-T09
2025-03-27,EG237932689,CARD,GW-NILE,Success,11,-4614.49,EGP,-162.4,-84.86,-77.54,Success,DQ-T07
2025-06-13,XX697034956,LDEBIT,GW-NILE,Voided,2,1636.16,EGP,0.0,0.8,-0.8,Voided,DQ-T04
2024-12-08,XX419465698,LDEBIT,GW-NIMBUS,Voided,4,1147.01,SAR,0.0,0.22,-0.22,Voided,DQ-T04
2026-02-12,SA433295013,CARD,GW-NIMBUS,UNKNOWN,9,1251.41,SAR,0.0,0.51,-0.51,,DQ-T05
2025-08-13,OM939316312,LDEBIT,GW-NIMBUS,PENDING_REVIEW,10,72.9,OMR,1.06,0.5,0.56,,DQ-T05
,EG883484273,CARD,GW-NILE,Success,2,169998.34,EGP,2732.1,2070.8,661.3,Success,DQ-T02
,EG327394766,CARD,GW-ATLAS,Refunded,1,2041.34,EGP,0.0,7.47,-7.47,Refunded,DQ-T02
2024-09-23,AE934539772,LDEBIT,GW-NIMBUS,UNKNOWN,1,386.11,AED,4.8,1.9,2.9,,DQ-T05
,EG943656964,LDEBIT,GW-NILE,Success,1,494.96,EGP,8.14,3.77,4.37,Success,DQ-T02
,AE410140017,CARD,GW-NIMBUS,Failed,161,26232.65,AED,0.0,8.87,-8.87,Failed,DQ-T02
2024-08-07,OM667112904,TOKEN,GW-ATLAS,Success,11,-35.21,OMR,-1.31,-0.85,-0.46,Success,DQ-T07
2024-08-26,SA479684490,LDEBIT,GW-NIMBUS,Success,8,443.51,SAR,620.91,3.35,617.56,Success,DQ-T09
2026-06-18,AE558189150,CARD,GW-NIMBUS,Success,21,4563.46,AED,6388.84,66.62,6322.22,Success,DQ-T09
2025-08-22,EG215045135,TOKEN,GW-ATLAS,Success,0,37679.49,EGP,604.31,584.35,19.96,Success,DQ-T08
,AE987618927,TOKEN,GW-NIMBUS,Failed,4,165.83,AED,0.0,0.22,-0.22,Failed,DQ-T02
2026-01-10,SA819868069,LDEBIT,GW-NIMBUS,Success,164,22134.44,SAR,30988.22,127.28,30860.94,Success,DQ-T09
2025-06-08,EG763647415,CARD,GW-NILE,Success,1,-8934.49,EGP,-201.1,-111.2,-89.9,Success,DQ-T07
,AE333371080,CARD,GW-ORION,Success,9,2567.7,AED,63.73,34.88,28.85,Success,DQ-T02
,OM543606528,LDEBIT,GW-NIMBUS,Voided,2,20.99,OMR,0.0,0.01,-0.01,Voided,DQ-T02
2025-07-14,EG361515615,LDEBIT,GW-NILE,PENDING_REVIEW,8,9524.12,EGP,122.84,52.63,70.21,,DQ-T05
2024-10-15,SA705652485,CARD,GW-ORION,PENDING_REVIEW,5,614.73,SAR,0.0,0.22,-0.22,,DQ-T05
2025-07-21,XX469288818,LDEBIT,GW-NILE,Voided,1,270.15,EGP,0.0,0.4,-0.4,Voided,DQ-T04
,AE273918504,BNPL,GW-ATLAS,Failed,2,104.96,AED,0.0,0.15,-0.15,Failed,DQ-T02
2025-11-24,XX501466469,WALLET,GW-NILE,Success,2,2750.08,EGP,59.06,25.84,33.22,Success,DQ-T04
,EG696983188,CARD,GW-ATLAS,Voided,2,665.73,EGP,0.0,1.99,-1.99,Voided,DQ-T02
,AE609791679,CARD,GW-NIMBUS,Success,3,315.96,AED,9.07,4.98,4.09,Success,DQ-T02
2024-07-15,SA860742247,CARD,GW-NIMBUS,Success,1848,-359703.1,SAR,-6236.22,-5306.44,-929.78,Success,DQ-T07
,EG474518016,WALLET,GW-NILE,Failed,4,5691.76,EGP,0.0,1.63,-1.63,Failed,DQ-T02
2024-08-02,EG231422873,TOKEN,GW-ATLAS,UNKNOWN,1,7277.55,EGP,167.64,113.62,54.02,,DQ-T05
2024-11-19,EG165126097,CARD,GW-ATLAS,CHARGEBACK?,3,4106.95,EGP,109.55,70.71,38.84,,DQ-T05
2026-02-25,XX253032442,LDEBIT,GW-NIMBUS,Failed,4,695.17,SAR,0.0,0.22,-0.22,Failed,DQ-T04
2024-11-06,XX973115154,CARD,GW-ATLAS,Success,1,1779.88,EGP,48.11,29.56,18.55,Success,DQ-T04
2025-10-09,EG979007692,LDEBIT,GW-NILE,Success,0,1806.85,EGP,26.28,10.84,15.44,Success,DQ-T08
2025-03-13,AE526176909,TOKEN,GW-ORION,UNKNOWN,2,581.39,AED,14.79,8.17,6.62,,DQ-T05
2026-03-19,SA466668047,TOKEN,GW-ORION,UNKNOWN,1,73.5,SAR,0.0,0.56,-0.56,,DQ-T05
,SA466668047,CARD,GW-ORION,Failed,37,1626.27,SAR,0.0,1.66,-1.66,Failed,DQ-T02
2026-06-03,SA333336650,CARD,GW-ORION,Success,15,3125.45,SAR,4375.63,43.42,4332.21,Success,DQ-T09
2024-12-02,XX236227093,LDEBIT,GW-NILE,Refunded,11,17538.33,EGP,0.0,80.89,-80.89,Refunded,DQ-T04
2025-08-18,EG215045135,WALLET,GW-NILE,Success,3,-33426.45,EGP,-414.82,-275.95,-138.87,Success,DQ-T07
,EG655465870,CARD,GW-ATLAS,Failed,15,4845.1,EGP,0.0,14.94,-14.94,Failed,DQ-T02
2025-07-29,EG792191738,CARD,GW-ATLAS,UNKNOWN,65,50595.85,EGP,1543.17,979.09,564.08,,DQ-T05
,EG191889591,CARD,GW-ATLAS,Refunded,1,1710.63,EGP,0.0,7.47,-7.47,Refunded,DQ-T02
2025-01-11,EG537272220,WALLET,GW-NILE,Success,2,-3500.91,EGP,-65.47,-31.79,-33.68,Success,DQ-T07
,EG719592790,TOKEN,GW-ATLAS,Success,4,18848.17,EGP,456.0,300.17,155.83,Success,DQ-T02
2025-05-22,AE410140017,LDEBIT,GW-NIMBUS,UNKNOWN,19,3095.78,AED,0.0,1.05,-1.05,,DQ-T05
2024-11-01,EG998632198,TOKEN,GW-NILE,Success,18,-30008.47,EGP,-745.02,-424.66,-320.36,Success,DQ-T07
2025-10-12,EG680228975,CARD,GW-NILE,Success,10,99035.37,EGP,138649.52,1229.96,137419.56,Success,DQ-T09
2025-07-30,OM978131111,CARD,GW-ATLAS,CHARGEBACK?,15,133.78,OMR,3.86,2.38,1.48,,DQ-T05
2025-02-11,SA502327003,TOKEN,GW-NIMBUS,Success,4,595.85,SAR,834.19,9.32,824.87,Success,DQ-T09
2025-07-21,XX987399275,CARD,GW-ORION,Failed,13,2865.31,AED,0.0,0.57,-0.57,Failed,DQ-T04
2026-04-03,SA331993666,LDEBIT,GW-NIMBUS,CHARGEBACK?,14,2422.88,SAR,0.0,0.79,-0.79,,DQ-T05
2025-10-01,XX152969754,WALLET,GW-NILE,Failed,1,326.5,EGP,0.0,0.4,-0.4,Failed,DQ-T04
2025-06-24,OM936304206,TOKEN,GW-NIMBUS,Success,4,91.78,OMR,128.49,1.38,127.11,Success,DQ-T09
2025-09-24,EG544696241,WALLET,GW-NILE,Success,1,-5451.1,EGP,-99.58,-45.94,-53.64,Success,DQ-T07
2025-09-10,SA426436949,CARD,GW-NIMBUS,CHARGEBACK?,3,231.87,SAR,0.0,1.69,-1.69,,DQ-T05
,EG686030808,CARD,GW-NILE,Voided,19,15873.06,EGP,0.0,7.74,-7.74,Voided,DQ-T02
2024-08-14,EG474829702,BNPL,GW-ATLAS,Success,0,6743.22,EGP,332.31,234.98,97.33,Success,DQ-T08
,EG761087060,CARD,GW-NILE,Success,87,129196.11,EGP,3387.35,1799.71,1587.64,Success,DQ-T02
2026-05-13,SA710370541,TOKEN,GW-ORION,Captured,35,-20323.34,SAR,-311.05,-278.11,-32.94,Success,DQ-T07
,EG279421850,CARD,GW-NILE,Voided,1,3363.41,EGP,0.0,0.41,-0.41,Voided,DQ-T02
2024-11-26,SA426436949,TOKEN,GW-ORION,PENDING_REVIEW,4,273.58,SAR,0.0,0.18,-0.18,,DQ-T05
2025-10-11,EG903275069,BNPL,GW-NILE,CHARGEBACK?,12,6203.46,EGP,0.0,4.83,-4.83,,DQ-T05
2025-03-29,EG552283131,CARD,GW-NILE,Success,1,-2830.54,EGP,-73.09,-37.01,-36.08,Success,DQ-T07
,SA320986752,TOKEN,GW-ORION,Refunded,2,1454.33,SAR,0.0,1.12,-1.12,Refunded,DQ-T02
