month_key,merchant_key,payment_method,gateway,status,currency,txn_count,amount_usd,gmv_usd,refund_usd,revenue_usd,expected_revenue_usd,cost_usd,gp_usd,gmv_local,date_key
202601,139,WALLET,GW-NILE,Success,EGP,39,286.0625,286.0625,0.0,7.602,7.6026,3.6821,3.9199,14451.11,20260101
202601,140,CARD,GW-ATLAS,Failed,EGP,4,333.554,0.0,0.0,0.0,0.0,0.08,-0.08,0.0,20260101
202601,140,CARD,GW-ATLAS,Success,EGP,52,4347.0558,4347.0558,0.0,110.095,110.0943,67.2282,42.8668,219601.53,20260101
202601,140,TOKEN,GW-ATLAS,Failed,EGP,1,83.3885,0.0,0.0,0.0,0.0,0.02,-0.02,0.0,20260101
202601,140,TOKEN,GW-ATLAS,Success,EGP,12,927.1559,927.1559,0.0,24.0731,24.073,14.906699999999999,9.1664,46837.42,20260101
202601,142,CARD,GW-NIMBUS,Failed,SAR,90,2090.5598,0.0,0.0,0.0,0.0,1.3467,-1.3467,0.0,20260101
202601,142,CARD,GW-NIMBUS,Refunded,SAR,25,608.8934,0.0,608.8934,0.0,0.0,3.7439999999999998,-3.7439999999999998,0.0,20260101
202601,142,CARD,GW-NIMBUS,Success,SAR,942,21870.2081,21870.2081,0.0,390.4133,650.6953,356.4827,33.930600000000005,82013.28,20260101
202601,142,CARD,GW-NIMBUS,Voided,SAR,12,278.7516,0.0,0.0,0.0,0.0,0.192,-0.192,0.0,20260101
202601,142,LDEBIT,GW-NIMBUS,Failed,SAR,20,464.573,0.0,0.0,0.0,0.0,0.3065,-0.3065,0.0,20260101
202601,142,LDEBIT,GW-NIMBUS,Refunded,SAR,11,290.0853,0.0,290.0853,0.0,0.0,1.6425,-1.6425,0.0,20260101
202601,142,LDEBIT,GW-NIMBUS,Success,SAR,339,7932.9014,7932.9014,0.0,69.4693,115.7798,50.952,18.5173,29748.38,20260101
202601,142,LDEBIT,GW-NIMBUS,Voided,SAR,7,162.6025,0.0,0.0,0.0,0.0,0.10930000000000001,-0.10930000000000001,0.0,20260101
202601,143,CARD,GW-ORION,Failed,SAR,936,8348.6642,0.0,0.0,0.0,0.0,11.2372,-11.2372,0.0,20260101
202601,143,CARD,GW-ORION,Refunded,SAR,179,1683.4161,0.0,1683.4161,0.0,0.0,26.8455,-26.8455,0.0,20260101
202601,143,CARD,GW-ORION,Success,SAR,8079,72173.03719999999,72173.03719999999,0.0,2332.1947,2332.1945,1405.9629,926.2317999999999,270648.89,20260101
202601,143,CARD,GW-ORION,Voided,SAR,92,820.5887,0.0,0.0,0.0,0.0,1.1144,-1.1144,0.0,20260101
202601,143,TOKEN,GW-ATLAS,Failed,SAR,208,1855.2581,0.0,0.0,0.0,0.0,4.16,-4.16,0.0,20260101
202601,143,TOKEN,GW-ATLAS,Refunded,SAR,52,500.0666,0.0,500.0666,0.0,0.0,7.7867,-7.7867,0.0,20260101
202601,143,TOKEN,GW-ATLAS,Success,SAR,2647,23647.6106,23647.6106,0.0,775.2534,775.2518,553.4318,221.8216,88678.54,20260101
202601,143,TOKEN,GW-ATLAS,Voided,SAR,36,321.1092,0.0,0.0,0.0,0.0,0.733,-0.733,0.0,20260101
202601,144,BNPL,GW-NILE,Failed,EGP,7,288.2635,0.0,0.0,0.0,0.0,0.0553,-0.0553,0.0,20260101
202601,144,BNPL,GW-NILE,Success,EGP,33,1509.2832,1509.2832,0.0,63.359700000000004,63.3598,43.7312,19.6285,76244.91,20260101
202601,144,BNPL,GW-NILE,Voided,EGP,2,82.361,0.0,0.0,0.0,0.0,0.0158,-0.0158,0.0,20260101
202601,144,CARD,GW-ATLAS,Failed,EGP,14,576.5277,0.0,0.0,0.0,0.0,0.28,-0.28,0.0,20260101
202601,144,CARD,GW-ATLAS,Refunded,EGP,2,56.1453,0.0,56.1453,0.0,0.0,0.3,-0.3,0.0,20260101
202601,144,CARD,GW-ATLAS,Success,EGP,133,5624.6013,5624.6013,0.0,132.025,132.0255,91.8486,40.1764,284139.67,20260101
202601,144,CARD,GW-ATLAS,Voided,EGP,4,164.722,0.0,0.0,0.0,0.0,0.08,-0.08,0.0,20260101
202601,144,LDEBIT,GW-NILE,Failed,EGP,4,164.722,0.0,0.0,0.0,0.0,0.0316,-0.0316,0.0,20260101
202601,144,LDEBIT,GW-NILE,Success,EGP,28,1241.2305999999999,1241.2305999999999,0.0,14.2197,14.2189,6.0071,8.2126,62703.62,20260101
202601,144,TOKEN,GW-NILE,Failed,EGP,4,164.72209999999998,0.0,0.0,0.0,0.0,0.0318,-0.0318,0.0,20260101
202601,144,TOKEN,GW-NILE,Success,EGP,41,1729.1893,1729.1893,0.0,41.4135,41.413399999999996,23.9609,17.4526,87353.97,20260101
202601,144,WALLET,GW-NILE,Failed,EGP,7,288.2635,0.0,0.0,0.0,0.0,0.0553,-0.0553,0.0,20260101
202601,144,WALLET,GW-NILE,Success,EGP,52,2267.9183,2267.9183,0.0,40.8341,40.8344,20.1905,20.6436,114569.12,20260101
202601,144,WALLET,GW-NILE,Voided,EGP,2,82.361,0.0,0.0,0.0,0.0,0.0158,-0.0158,0.0,20260101
202601,145,BNPL,GW-ATLAS,Failed,AED,8,122.6138,0.0,0.0,0.0,0.0,0.158,-0.158,0.0,20260101
202601,145,BNPL,GW-ATLAS,Refunded,AED,1,14.4534,0.0,14.4534,0.0,0.0,0.1498,-0.1498,0.0,20260101
202601,145,BNPL,GW-ATLAS,Success,AED,32,496.78700000000003,496.78700000000003,0.0,24.8929,24.8891,17.8107,7.0822,1824.45,20260101
202601,145,CARD,GW-ORION,Failed,AED,15,229.90290000000002,0.0,0.0,0.0,0.0,0.1716,-0.1716,0.0,20260101
202601,145,CARD,GW-ORION,Refunded,AED,3,41.6501,0.0,41.6501,0.0,0.0,0.4493,-0.4493,0.0,20260101
202601,145,CARD,GW-ORION,Success,AED,153,2495.4607,2495.4607,0.0,78.5811,78.5765,41.0918,37.4893,9164.58,20260101
202601,145,TOKEN,GW-ATLAS,Failed,AED,5,76.637,0.0,0.0,0.0,0.0,0.0955,-0.0955,0.0,20260101
202601,145,TOKEN,GW-ATLAS,Success,AED,24,388.2288,388.2288,0.0,12.4629,12.4623,7.6406,4.8223,1425.77,20260101
202601,145,TOKEN,GW-ATLAS,Voided,AED,1,15.3274,0.0,0.0,0.0,0.0,0.0191,-0.0191,0.0,20260101
202601,146,CARD,GW-ATLAS,Failed,SAR,25,289.2,0.0,0.0,0.0,0.0,0.5091,-0.5091,0.0,20260101
202601,146,CARD,GW-ATLAS,Refunded,SAR,3,36.8934,0.0,36.8934,0.0,0.0,0.44789999999999996,-0.44789999999999996,0.0,20260101
202601,146,CARD,GW-ATLAS,Success,SAR,247,2817.72,2817.72,0.0,89.8161,89.8125,59.36,30.4561,10566.449999999999,20260101
202601,146,CARD,GW-ATLAS,Voided,SAR,3,34.704,0.0,0.0,0.0,0.0,0.0613,-0.0613,0.0,20260101
202601,146,LDEBIT,GW-NIMBUS,Failed,SAR,5,57.839999999999996,0.0,0.0,0.0,0.0,0.08,-0.08,0.0,20260101
202601,146,LDEBIT,GW-NIMBUS,Success,SAR,130,1511.5921,1511.5921,0.0,23.6426,23.6384,12.6479,10.9947,5668.47,20260101
202601,146,LDEBIT,GW-NIMBUS,Voided,SAR,1,11.568,0.0,0.0,0.0,0.0,0.016,-0.016,0.0,20260101
202601,146,TOKEN,GW-NIMBUS,Failed,SAR,1,11.568,0.0,0.0,0.0,0.0,0.016,-0.016,0.0,20260101
202601,146,TOKEN,GW-NIMBUS,Success,SAR,55,663.0108,663.0108,0.0,21.1414,21.1436,12.8533,8.2881,2486.29,20260101
202601,146,TOKEN,GW-NIMBUS,Voided,SAR,2,23.136,0.0,0.0,0.0,0.0,0.032,-0.032,0.0,20260101
202601,147,CARD,GW-NIMBUS,Failed,AED,94,25410.3767,0.0,0.0,0.0,0.0,1.4272,-1.4272,0.0,20260101
202601,147,CARD,GW-NIMBUS,Refunded,AED,58,16592.2151,0.0,16592.2151,0.0,0.0,8.6888,-8.6888,0.0,20260101
202601,147,CARD,GW-NIMBUS,Success,AED,691,185101.3755,185101.3755,0.0,4250.5431,4250.54,2543.785,1706.7581,679784.8,20260101
202601,147,CARD,GW-NIMBUS,Voided,AED,7,1892.2614999999998,0.0,0.0,0.0,0.0,0.11149999999999999,-0.11149999999999999,0.0,20260101
202601,147,TOKEN,GW-ORION,Failed,AED,5,1351.6135,0.0,0.0,0.0,0.0,0.0545,-0.0545,0.0,20260101
202601,147,TOKEN,GW-ORION,Refunded,AED,15,4231.3166,0.0,4231.3166,0.0,0.0,2.2466,-2.2466,0.0,20260101
202601,147,TOKEN,GW-ORION,Success,AED,198,53987.3629,53987.3629,0.0,1266.3662,1266.368,729.8106,536.5556,198268.59,20260101
202601,147,TOKEN,GW-ORION,Voided,AED,1,270.3227,0.0,0.0,0.0,0.0,0.0109,-0.0109,0.0,20260101
202601,148,BANKTR,GW-NIMBUS,Failed,SAR,16,1491.8534,0.0,0.0,0.0,0.0,0.2426,-0.2426,0.0,20260101
202601,148,BANKTR,GW-NIMBUS,Refunded,SAR,3,350.128,0.0,350.128,0.0,0.0,0.44789999999999996,-0.44789999999999996,0.0,20260101
202601,148,BANKTR,GW-NIMBUS,Success,SAR,437,40732.9148,40732.9148,0.0,268.2586,268.2645,179.872,88.3866,152748.43,20260101
202601,148,BANKTR,GW-NIMBUS,Voided,SAR,6,559.4427,0.0,0.0,0.0,0.0,0.0933,-0.0933,0.0,20260101
202601,148,CARD,GW-ATLAS,Failed,SAR,19,1771.5762,0.0,0.0,0.0,0.0,0.3839,-0.3839,0.0,20260101
202601,148,CARD,GW-ATLAS,Refunded,SAR,1,90.616,0.0,90.616,0.0,0.0,0.1493,-0.1493,0.0,20260101
202601,148,CARD,GW-ATLAS,Success,SAR,159,15233.2294,15233.2294,0.0,248.3118,248.31130000000002,233.8641,14.4477,57124.61,20260101
202601,148,CARD,GW-ATLAS,Voided,SAR,2,186.48,0.0,0.0,0.0,0.0,0.0426,-0.0426,0.0,20260101
202601,149,CARD,GW-ATLAS,Failed,EGP,4,85.3124,0.0,0.0,0.0,0.0,0.08,-0.08,0.0,20260101
202601,149,CARD,GW-ATLAS,Success,EGP,22,456.6288,456.6288,0.0,13.008700000000001,13.0089,8.2858,4.7229,23067.649999999998,20260101
202601,149,LDEBIT,GW-NILE,Refunded,EGP,1,19.5887,0.0,19.5887,0.0,0.0,0.15,-0.15,0.0,20260101
202601,149,LDEBIT,GW-NILE,Success,EGP,8,173.8579,173.8579,0.0,2.4146,2.4147,0.9843,1.4303,8782.83,20260101
202601,149,TOKEN,GW-ATLAS,Refunded,EGP,1,20.3241,0.0,20.3241,0.0,0.0,0.15,-0.15,0.0,20260101
202601,149,TOKEN,GW-ATLAS,Success,EGP,8,199.8398,199.8398,0.0,5.6259,5.6259999999999994,3.6137,2.0122,10095.37,20260101
202601,149,WALLET,GW-NILE,Failed,EGP,2,42.6562,0.0,0.0,0.0,0.0,0.0158,-0.0158,0.0,20260101
202601,149,WALLET,GW-NILE,Success,EGP,14,354.3786,354.3786,0.0,7.3831,7.3831,3.3605,4.0226,17902.25,20260101
202601,149,WALLET,GW-NILE,Voided,EGP,1,21.3281,0.0,0.0,0.0,0.0,0.0079,-0.0079,0.0,20260101
202601,150,CARD,GW-ATLAS,Failed,SAR,120,11719.4532,0.0,0.0,0.0,0.0,2.3948,-2.3948,0.0,20260101
202601,150,CARD,GW-ATLAS,Refunded,SAR,5,687.552,0.0,687.552,0.0,0.0,0.7464999999999999,-0.7464999999999999,0.0,20260101
202601,150,CARD,GW-ATLAS,Success,SAR,883,86570.7359,86570.7359,0.0,2178.2001,2178.2039,1327.5415,850.6586000000001,324640.26,20260101
202601,150,CARD,GW-ATLAS,Voided,SAR,9,878.9544,0.0,0.0,0.0,0.0,0.1891,-0.1891,0.0,20260101
202601,150,LDEBIT,GW-NIMBUS,Failed,SAR,41,4004.1491,0.0,0.0,0.0,0.0,0.6183,-0.6183,0.0,20260101
202601,150,LDEBIT,GW-NIMBUS,Refunded,SAR,1,73.5067,0.0,73.5067,0.0,0.0,0.1493,-0.1493,0.0,20260101
202601,150,LDEBIT,GW-NIMBUS,Success,SAR,414,40132.1388,40132.1388,0.0,494.6988,494.6986,199.2214,295.4774,150495.52,20260101
202601,150,LDEBIT,GW-NIMBUS,Voided,SAR,6,585.9678,0.0,0.0,0.0,0.0,0.096,-0.096,0.0,20260101
202601,150,TOKEN,GW-ORION,Failed,SAR,12,1171.9439,0.0,0.0,0.0,0.0,0.1414,-0.1414,0.0,20260101
202601,150,TOKEN,GW-ORION,Refunded,SAR,4,452.82399999999996,0.0,452.82399999999996,0.0,0.0,0.5972999999999999,-0.5972999999999999,0.0,20260101
202601,150,TOKEN,GW-ORION,Success,SAR,238,23474.3521,23474.3521,0.0,603.1573,603.1635,326.3759,276.7814,88028.81999999999,20260101
202601,150,TOKEN,GW-ORION,Voided,SAR,6,585.9705,0.0,0.0,0.0,0.0,0.0668,-0.0668,0.0,20260101
202601,152,CARD,GW-ORION,Failed,AED,1587,40922.6656,0.0,0.0,0.0,0.0,19.0445,-19.0445,0.0,20260101
202601,152,CARD,GW-ORION,Refunded,AED,237,6920.5963,0.0,6920.5963,0.0,0.0,35.548,-35.548,0.0,20260101
202601,152,CARD,GW-ORION,Success,AED,28626,739843.8312,739843.8312,0.0,15156.3188,15156.3078,11188.0464,3968.2724,2717076.47,20260101
202601,152,CARD,GW-ORION,Voided,AED,336,8664.1794,0.0,0.0,0.0,0.0,4.0296,-4.0296,0.0,20260101
202601,152,LDEBIT,GW-NIMBUS,Failed,AED,228,5879.2615000000005,0.0,0.0,0.0,0.0,3.4366,-3.4366,0.0,20260101
202601,152,LDEBIT,GW-NIMBUS,Refunded,AED,61,1542.2136,0.0,1542.2136,0.0,0.0,9.1463,-9.1463,0.0,20260101
202601,152,LDEBIT,GW-NIMBUS,Success,AED,9574,247417.8324,247417.8324,0.0,2484.825,2484.8282,1544.2096,940.6154,908641.99,20260101
202601,152,LDEBIT,GW-NIMBUS,Voided,AED,104,2681.7693,0.0,0.0,0.0,0.0,1.577,-1.577,0.0,20260101
202601,153,CARD,GW-NIMBUS,Failed,SAR,78,990.0184,0.0,0.0,0.0,0.0,1.1678,-1.1678,0.0,20260101
202601,153,CARD,GW-NIMBUS,Refunded,SAR,3,40.391999999999996,0.0,40.391999999999996,0.0,0.0,0.44789999999999996,-0.44789999999999996,0.0,20260101
202601,153,CARD,GW-NIMBUS,Success,SAR,789,9964.896,9964.896,0.0,312.6401,312.6352,185.8108,126.8293,37368.36,20260101
202601,153,CARD,GW-NIMBUS,Voided,SAR,10,126.9278,0.0,0.0,0.0,0.0,0.15460000000000002,-0.15460000000000002,0.0,20260101
202601,153,LDEBIT,GW-NIMBUS,Failed,SAR,26,330.0102,0.0,0.0,0.0,0.0,0.3998,-0.3998,0.0,20260101
202601,153,LDEBIT,GW-NIMBUS,Refunded,SAR,3,43.4507,0.0,43.4507,0.0,0.0,0.44789999999999996,-0.44789999999999996,0.0,20260101
202601,153,LDEBIT,GW-NIMBUS,Success,SAR,465,5989.2507,5989.2507,0.0,92.1388,92.144,47.8774,44.2614,22459.69,20260101
202601,153,LDEBIT,GW-NIMBUS,Voided,SAR,7,88.85050000000001,0.0,0.0,0.0,0.0,0.10930000000000001,-0.10930000000000001,0.0,20260101
202601,153,TOKEN,GW-ATLAS,Failed,SAR,15,190.39690000000002,0.0,0.0,0.0,0.0,0.3169,-0.3169,0.0,20260101
202601,153,TOKEN,GW-ATLAS,Refunded,SAR,1,9.6347,0.0,9.6347,0.0,0.0,0.1493,-0.1493,0.0,20260101
202601,153,TOKEN,GW-ATLAS,Success,SAR,251,3054.9306,3054.9306,0.0,98.3652,98.3597,64.7679,33.5973,11455.99,20260101
202601,153,TOKEN,GW-ATLAS,Voided,SAR,3,38.0799,0.0,0.0,0.0,0.0,0.0639,-0.0639,0.0,20260101
202601,154,CARD,GW-NIMBUS,Failed,SAR,404,92763.5521,0.0,0.0,0.0,0.0,6.0614,-6.0614,0.0,20260101
202601,154,CARD,GW-NIMBUS,Refunded,SAR,75,18992.8615,0.0,18992.8615,0.0,0.0,11.2429,-11.2429,0.0,20260101
202601,154,CARD,GW-NIMBUS,Success,SAR,5553,1268941.8317,1268941.8317,0.0,20639.44,20639.4383,17491.664,3147.776,4758531.87,20260101
202601,154,CARD,GW-NIMBUS,Voided,SAR,65,14924.8345,0.0,0.0,0.0,0.0,0.9754,-0.9754,0.0,20260101
202601,154,LDEBIT,GW-NIMBUS,Failed,SAR,90,20665.1518,0.0,0.0,0.0,0.0,1.3491,-1.3491,0.0,20260101
202601,154,LDEBIT,GW-NIMBUS,Refunded,SAR,54,12931.3893,0.0,12931.3893,0.0,0.0,8.093399999999999,-8.093399999999999,0.0,20260101
202601,154,LDEBIT,GW-NIMBUS,Success,SAR,3399,785330.4958,785330.4958,0.0,6247.9413,6247.9417,3686.9467,2560.9946,2944989.36,20260101
202601,154,LDEBIT,GW-NIMBUS,Voided,SAR,33,7577.231900000001,0.0,0.0,0.0,0.0,0.4984,-0.4984,0.0,20260101
202601,154,TOKEN,GW-ORION,Failed,SAR,27,6199.5569000000005,0.0,0.0,0.0,0.0,0.3045,-0.3045,0.0,20260101
202601,154,TOKEN,GW-ORION,Refunded,SAR,23,5589.4535,0.0,5589.4535,0.0,0.0,3.4424,-3.4424,0.0,20260101
202601,154,TOKEN,GW-ORION,Success,SAR,1578,362253.5227,362253.5227,0.0,6021.9787,6021.971,4911.8641,1110.1146,1358450.71,20260101
202601,154,TOKEN,GW-ORION,Voided,SAR,29,6658.7783,0.0,0.0,0.0,0.0,0.3363,-0.3363,0.0,20260101
202601,156,BNPL,GW-ATLAS,Failed,SAR,153,6931.104,0.0,0.0,0.0,0.0,3.0561,-3.0561,0.0,20260101
202601,156,BNPL,GW-ATLAS,Refunded,SAR,25,1113.9546,0.0,1113.9546,0.0,0.0,3.7414,-3.7414,0.0,20260101
202601,156,BNPL,GW-ATLAS,Success,SAR,528,23639.8563,23639.8563,0.0,1094.5225,1094.5252,827.5574,266.9651,88649.45999999999,20260101
202601,156,BNPL,GW-ATLAS,Voided,SAR,6,271.8079,0.0,0.0,0.0,0.0,0.1252,-0.1252,0.0,20260101
202601,156,CARD,GW-ATLAS,Failed,SAR,344,15583.7067,0.0,0.0,0.0,0.0,6.8774,-6.8774,0.0,20260101
202601,156,CARD,GW-ATLAS,Refunded,SAR,152,7195.1762,0.0,7195.1762,0.0,0.0,22.795,-22.795,0.0,20260101
202601,156,CARD,GW-ATLAS,Success,SAR,2443,109723.424,109723.424,0.0,2784.4081,2784.3971,1780.5439,1003.8642000000001,411462.84,20260101
202601,156,CARD,GW-ATLAS,Voided,SAR,24,1087.2319,0.0,0.0,0.0,0.0,0.493,-0.493,0.0,20260101
202601,156,LDEBIT,GW-NIMBUS,Failed,SAR,99,4484.8319,0.0,0.0,0.0,0.0,1.4827,-1.4827,0.0,20260101
202601,156,LDEBIT,GW-NIMBUS,Refunded,SAR,53,2547.3922000000002,0.0,2547.3922000000002,0.0,0.0,7.944,-7.944,0.0,20260101
202601,156,LDEBIT,GW-NIMBUS,Success,SAR,1165,52164.3147,52164.3147,0.0,648.7545,648.75,287.157,361.59749999999997,195616.18,20260101
202601,156,LDEBIT,GW-NIMBUS,Voided,SAR,14,634.2185,0.0,0.0,0.0,0.0,0.2159,-0.2159,0.0,20260101
202601,156,TOKEN,GW-ATLAS,Failed,SAR,56,2536.8747,0.0,0.0,0.0,0.0,1.1278000000000001,-1.1278000000000001,0.0,20260101
202601,156,TOKEN,GW-ATLAS,Refunded,SAR,29,1507.68,0.0,1507.68,0.0,0.0,4.343999999999999,-4.343999999999999,0.0,20260101
202601,156,TOKEN,GW-ATLAS,Success,SAR,626,28936.3253,28936.3253,0.0,747.5172,747.5229,483.8426,263.6746,108511.22,20260101
202601,156,TOKEN,GW-ATLAS,Voided,SAR,16,724.8213,0.0,0.0,0.0,0.0,0.3278,-0.3278,0.0,20260101
202601,157,CARD,GW-NILE,Failed,EGP,11,254.2265,0.0,0.0,0.0,0.0,0.08760000000000001,-0.08760000000000001,0.0,20260101
202601,157,CARD,GW-NILE,Refunded,EGP,1,30.4234,0.0,30.4234,0.0,0.0,0.15,-0.15,0.0,20260101
202601,157,CARD,GW-NILE,Success,EGP,78,1800.0541,1800.0541,0.0,51.031,51.0315,26.0049,25.0261,90933.86,20260101
202601,157,LDEBIT,GW-NILE,Failed,EGP,2,46.223,0.0,0.0,0.0,0.0,0.0158,-0.0158,0.0,20260101
202601,157,LDEBIT,GW-NILE,Refunded,EGP,7,168.9049,0.0,168.9049,0.0,0.0,1.0501,-1.0501,0.0,20260101
202601,157,LDEBIT,GW-NILE,Success,EGP,47,1091.7903000000001,1091.7903000000001,0.0,15.1886,15.1886,6.0669,9.121699999999999,55154.29,20260101
202601,157,TOKEN,GW-ATLAS,Refunded,EGP,2,33.146,0.0,33.146,0.0,0.0,0.3,-0.3,0.0,20260101
202601,157,TOKEN,GW-ATLAS,Success,EGP,23,572.5053,572.5053,0.0,16.3442,16.344,10.3578,5.9864,28921.43,20260101
202601,157,TOKEN,GW-ATLAS,Voided,EGP,1,23.1115,0.0,0.0,0.0,0.0,0.02,-0.02,0.0,20260101
202601,157,WALLET,GW-NILE,Failed,EGP,4,92.446,0.0,0.0,0.0,0.0,0.0316,-0.0316,0.0,20260101
202601,157,WALLET,GW-NILE,Refunded,EGP,2,39.3645,0.0,39.3645,0.0,0.0,0.3,-0.3,0.0,20260101
202601,157,WALLET,GW-NILE,Success,EGP,25,539.3905,539.3905,0.0,11.5947,11.5951,5.2439,6.3508000000000004,27248.55,20260101
202601,158,CARD,GW-NIMBUS,Failed,AED,10,2296.3378000000002,0.0,0.0,0.0,0.0,0.1578,-0.1578,0.0,20260101
202601,158,CARD,GW-NIMBUS,Success,AED,83,18669.6963,18669.6963,0.0,475.8311,475.8308,257.4375,218.3936,68564.46,20260101
202601,158,CARD,GW-NIMBUS,Voided,AED,2,459.2676,0.0,0.0,0.0,0.0,0.0326,-0.0326,0.0,20260101
202601,158,TOKEN,GW-NIMBUS,Failed,AED,2,459.2676,0.0,0.0,0.0,0.0,0.0326,-0.0326,0.0,20260101
202601,158,TOKEN,GW-NIMBUS,Success,AED,28,6116.3622,6116.3622,0.0,159.3356,159.3355,87.45,71.8856,22462.34,20260101
202601,159,CARD,GW-NILE,Failed,EGP,250,4245.1495,0.0,0.0,0.0,0.0,1.9998,-1.9998,0.0,20260101
202601,159,CARD,GW-NILE,Refunded,EGP,99,1919.1101,0.0,1919.1101,0.0,0.0,14.8502,-14.8502,0.0,20260101
202601,159,CARD,GW-NILE,Success,EGP,2924,49784.9147,49784.9147,0.0,1508.8279,1508.8278,759.859,748.9689,2514999.46,20260101
202601,159,CARD,GW-NILE,Voided,EGP,30,509.4172,0.0,0.0,0.0,0.0,0.23920000000000002,-0.23920000000000002,0.0,20260101
202601,159,LDEBIT,GW-NILE,Failed,EGP,51,866.0101,0.0,0.0,0.0,0.0,0.40750000000000003,-0.40750000000000003,0.0,20260101
202601,159,LDEBIT,GW-NILE,Refunded,EGP,30,474.78790000000004,0.0,474.78790000000004,0.0,0.0,4.5005,-4.5005,0.0,20260101
202601,159,LDEBIT,GW-NILE,Success,EGP,955,16388.1564,16388.1564,0.0,243.995,243.9956,99.7968,144.1982,827885.41,20260101
202601,159,LDEBIT,GW-NILE,Voided,EGP,13,220.7472,0.0,0.0,0.0,0.0,0.10339999999999999,-0.10339999999999999,0.0,20260101
202601,159,WALLET,GW-NILE,Failed,EGP,194,3294.2365,0.0,0.0,0.0,0.0,1.5523,-1.5523,0.0,20260101
202601,159,WALLET,GW-NILE,Refunded,EGP,50,946.8564,0.0,946.8564,0.0,0.0,7.5003,-7.5003,0.0,20260101
202601,159,WALLET,GW-NILE,Success,EGP,1709,29096.2433,29096.2433,0.0,652.4252,652.4252,295.495,356.9302,1469863.66,20260101
202601,159,WALLET,GW-NILE,Voided,EGP,24,407.5336,0.0,0.0,0.0,0.0,0.1912,-0.1912,0.0,20260101
202601,160,CARD,GW-NIMBUS,Failed,SAR,62,5260.5118999999995,0.0,0.0,0.0,0.0,0.9306,-0.9306,0.0,20260101
202601,160,CARD,GW-NIMBUS,Refunded,SAR,2,237.20530000000002,0.0,237.20530000000002,0.0,0.0,0.2986,-0.2986,0.0,20260101
202601,160,CARD,GW-NIMBUS,Success,SAR,459,38308.216,38308.216,0.0,1008.203,1008.199,546.9949,461.2081,143655.81,20260101
202601,160,CARD,GW-NIMBUS,Voided,SAR,8,678.7813,0.0,0.0,0.0,0.0,0.1253,-0.1253,0.0,20260101
202601,160,LDEBIT,GW-NIMBUS,Failed,SAR,9,763.632,0.0,0.0,0.0,0.0,0.14400000000000002,-0.14400000000000002,0.0,20260101
202601,160,LDEBIT,GW-NIMBUS,Refunded,SAR,2,195.3573,0.0,195.3573,0.0,0.0,0.2986,-0.2986,0.0,20260101
202601,160,LDEBIT,GW-NIMBUS,Success,SAR,144,13157.629500000001,13157.629500000001,0.0,168.8134,168.8131,65.6879,103.1255,49341.11,20260101
202601,160,LDEBIT,GW-NIMBUS,Voided,SAR,1,84.848,0.0,0.0,0.0,0.0,0.016,-0.016,0.0,20260101
202601,162,CARD,GW-NILE,Failed,EGP,1672,30465.795,0.0,0.0,0.0,0.0,13.376,-13.376,0.0,20260101
202601,162,CARD,GW-NILE,Refunded,EGP,221,4046.0323,0.0,4046.0323,0.0,0.0,33.1498,-33.1498,0.0,20260101
202601,162,CARD,GW-NILE,Success,EGP,22182,405328.0259,405328.0259,0.0,7632.4388,7632.4383,6100.3815,1532.0573,20476077.49,20260101
202601,162,CARD,GW-NILE,Voided,EGP,265,4828.6098999999995,0.0,0.0,0.0,0.0,2.1193,-2.1193,0.0,20260101
202601,162,LDEBIT,GW-NILE,Failed,EGP,500,9110.5844,0.0,0.0,0.0,0.0,4.0004,-4.0004,0.0,20260101
202601,162,LDEBIT,GW-NILE,Refunded,EGP,123,2256.7633,0.0,2256.7633,0.0,0.0,18.4502,-18.4502,0.0,20260101
202601,162,LDEBIT,GW-NILE,Success,EGP,13409,242936.7868,242936.7868,0.0,2251.3038,2251.3036,1453.2081,798.0957,12272510.54,20260101
202601,162,LDEBIT,GW-NILE,Voided,EGP,165,3006.493,0.0,0.0,0.0,0.0,1.3201,-1.3201,0.0,20260101
202601,162,TOKEN,GW-NILE,Failed,EGP,136,2478.0792,0.0,0.0,0.0,0.0,1.088,-1.088,0.0,20260101
202601,162,TOKEN,GW-NILE,Refunded,EGP,54,1007.7487,0.0,1007.7487,0.0,0.0,8.1007,-8.1007,0.0,20260101
202601,162,TOKEN,GW-NILE,Success,EGP,6645,121046.4715,121046.4715,0.0,2321.978,2321.9774,1877.3703,444.6077,6114940.91,20260101
202601,162,TOKEN,GW-NILE,Voided,EGP,67,1220.8177,0.0,0.0,0.0,0.0,0.5353,-0.5353,0.0,20260101
202601,162,WALLET,GW-NILE,Failed,EGP,738,13447.2232,0.0,0.0,0.0,0.0,5.9041,-5.9041,0.0,20260101
202601,162,WALLET,GW-NILE,Refunded,EGP,58,1079.9227,0.0,1079.9227,0.0,0.0,8.7001,-8.7001,0.0,20260101
202601,162,WALLET,GW-NILE,Success,EGP,6612,120390.0592,120390.0592,0.0,1673.0815,1673.0812,1206.5792,466.5023,6081780.75,20260101
202601,162,WALLET,GW-NILE,Voided,EGP,80,1457.6933999999999,0.0,0.0,0.0,0.0,0.6393,-0.6393,0.0,20260101
202601,163,BNPL,GW-ATLAS,Failed,SAR,20,1042.7173,0.0,0.0,0.0,0.0,0.4052,-0.4052,0.0,20260101
